Entity,Year,Primary adjusted enrolment ratio (Lee-Lee (2016)),Secondary adjusted enrolment ratio (Lee-Lee (2016)),Tertiary adjusted enrolment ratio (Lee-Lee (2016)),Share of no schooling (Lee-Lee (2016)),Share of primary schooling (Lee-Lee (2016)),Share of secondary schooling (Lee-Lee (2016)),Share of tertiary schooling (Lee-Lee (2016)),Total years of schooling (Lee-Lee (2016)),Years of primary schooling (Lee-Lee (2016)),Years of secondary schooling (Lee-Lee (2016)),Years of tertiary schooling (Lee-Lee (2016)),Male primary adjusted enrolment (Lee-Lee (2016)),Male secondary adjusted enrolment (Lee-Lee (2016)),Male tertiary adjusted enrolment (Lee-Lee (2016)),Female to male years schooling (Lee-Lee (2016)),Regional female to male years schooling (Lee-Lee (2016))
Egypt,1970,67,28,8,81.1,11.3,4.8,2.7,1.41,0.96,0.37,0.09,81,37.3,11.5,0.375609756,
Egypt,1975,72,34.4,13.5,76.7,12.3,8.4,2.7,1.82,1.22,0.52,0.08,86.1,43.6,18.3,0.448412698,
Egypt,1980,81.9,40.8,17.6,66.3,14.7,15.2,3.8,2.8,1.81,0.88,0.12,99.7,49.2,23.5,0.468586387,
Egypt,1985,83.8,49.6,18.1,54.2,16.8,25.1,3.8,3.92,2.5,1.3,0.12,89.4,54.7,24.7,0.524271845,
Egypt,1990,99.6,64.8,15.9,48.8,15.2,32.5,3.5,4.6,2.86,1.62,0.11,100,69.6,20.2,0.594454073,
Egypt,1995,92,65.1,20.3,43,13.6,39.3,4.1,5.36,3.24,1.98,0.13,98.2,70.2,24.4,0.676056338,
Egypt,2000,95.4,79.8,32,36.4,12.4,43.2,8,6.3,3.66,2.41,0.23,97.8,82.3,36.8,0.723666211,
Egypt,2005,100,81.6,32,32,9.2,48.7,10.1,6.93,3.82,2.81,0.3,100,80.5,34.9,0.776923077,
Egypt,2010,100,70.2,33,28.2,8.4,51,12.4,7.44,3.95,3.11,0.38,100,69.1,34,0.832512315,
El Salvador,1820,1.5,0,0,,,,,,,,,2.1,0,0, ,
El Salvador,1825,1.9,0,0,,,,,,,,,2.6,0,0, ,
El Salvador,1830,2.3,0,0,,,,,,,,,3.2,0,0, ,
El Salvador,1835,2.9,0,0,,,,,,,,,4,0,0, ,
El Salvador,1840,3.5,0,0,,,,,,,,,4.9,0.1,0, ,
El Salvador,1845,4.4,0,0,,,,,,,,,6,0.1,0, ,
El Salvador,1850,5.4,0.1,0,,,,,,,,,7.3,0.1,0, ,
El Salvador,1855,6.7,0.1,0,,,,,,,,,9,0.2,0, ,
El Salvador,1860,8.2,0.2,0,,,,,,,,,10.9,0.3,0, ,
El Salvador,1865,10,0.2,0,,,,,,,,,13.2,0.5,0, ,
El Salvador,1870,12.2,0.3,0,94.4,5.4,0.2,0,0.22,0.21,0.01,0,15.9,0.7,0,0.517241379,
El Salvador,1875,14.7,0.5,0,93.1,6.6,0.3,0,0.27,0.26,0.01,0,19,1,0,0.5,
El Salvador,1880,17.7,0.7,0,91.6,8,0.4,0,0.34,0.32,0.02,0,22.5,1.4,0,0.522727273,
El Salvador,1885,21.2,1,0,89.8,9.6,0.6,0,0.42,0.39,0.02,0,26.5,1.9,0,0.518518519,
El Salvador,1890,21.3,0.9,0,87.7,11.5,0.8,0,0.51,0.48,0.03,0,23.1,1.8,0,0.515151515,
El Salvador,1895,21.6,0.9,0,85.5,13.6,0.9,0,0.6,0.57,0.04,0,24.9,1.7,0,0.538461538,
El Salvador,1900,20.5,0.8,0,80.6,18,1.2,0.2,0.82,0.76,0.06,0.01,22.8,1.6,0,0.656565657,
El Salvador,1905,19.7,0.7,0,78.5,19.9,1.4,0.2,0.92,0.85,0.07,0.01,21.4,1.4,0,0.657657658,
El Salvador,1910,21.8,0.7,0,74.2,23.2,2.5,0.2,1.15,1.04,0.1,0.01,25.8,1.2,0,0.729323308,
El Salvador,1915,22.7,0.6,0,73.1,24.2,2.6,0.2,1.21,1.09,0.11,0.01,27.8,1.1,0,0.73381295,
El Salvador,1920,25,0.5,0,71.5,25.7,2.6,0.3,1.28,1.16,0.11,0.01,32.9,0.9,0,0.722972973,
El Salvador,1925,19.6,0.5,0.2,69.9,27.1,2.7,0.3,1.35,1.23,0.12,0.01,21.8,0.7,0.4,0.702531646,
El Salvador,1930,17.6,0.4,0.2,68.8,28.2,2.8,0.3,1.41,1.28,0.12,0.01,17.9,0.6,0.4,0.692771084,
El Salvador,1935,24.9,0.4,0.2,69,27.9,2.8,0.3,1.41,1.28,0.12,0.01,26.4,0.4,0.4,0.736196319,
El Salvador,1940,31.5,0.7,0.2,69.2,27.6,2.9,0.3,1.41,1.28,0.12,0.01,33.4,0.8,0.4,0.775,
El Salvador,1945,32.3,0.8,0.4,66.6,30,3,0.4,1.54,1.39,0.13,0.01,28.7,0.9,0.8,0.790697674,
El Salvador,1950,42.5,3.4,0.4,63.8,32.5,3.4,0.4,1.55,1.39,0.15,0.01,43.1,3.9,0.8,0.812865497,
El Salvador,1955,50.5,6.2,0.5,60.9,34.3,4.4,0.4,1.7,1.5,0.19,0.01,52.3,6.7,0.7,0.803191489,
El Salvador,1960,59.5,8.3,1.1,55.9,37.5,6.3,0.4,1.98,1.72,0.26,0.01,62.7,11.3,1.8,0.821100917,
El Salvador,1965,61,10.8,1.7,50.5,40.8,7.6,1.1,2.41,2.04,0.34,0.04,62,13,2.7,0.819548872,
El Salvador,1970,67,14,3.3,43.9,44.8,9.3,1.9,2.9,2.4,0.44,0.06,68,14,4.9,0.838607595,
El Salvador,1975,67.4,11.8,7.8,38.3,48.7,9.4,3.6,3.37,2.71,0.53,0.12,67.4,12.7,10.3,0.849315068,
El Salvador,1980,66.5,13.8,3.9,33.4,51.6,10.8,4.3,3.74,2.98,0.62,0.15,65.6,13.8,5.5,0.889168766,
El Salvador,1985,62.9,14,17.9,30.9,52.3,9.6,7.2,4.57,3.57,0.75,0.25,57.6,11.8,24.3,0.91440501,
El Salvador,1990,71,15,17.4,27.5,52.9,13.2,6.2,5.08,4.09,0.77,0.22,70,14,20.4,0.950191571,
El Salvador,1995,81,31.7,17.7,22.9,49.8,19.1,8.2,5.8,4.58,0.94,0.29,80.1,29.6,17.5,0.943143813,
El Salvador,2000,97.1,52.7,21,17.7,45.1,27.9,9.4,7.04,5.55,1.16,0.33,98.1,52.3,19.9,0.936813187,
El Salvador,2005,100,59.8,21,12,42,35.8,10.2,8.08,6.35,1.37,0.36,100,59.2,18.8,0.933094385,
El Salvador,2010,100,62.1,23,3.2,49.1,42.4,5.3,8.06,6.33,1.55,0.19,100,61.3,20.9,0.96589525,
Fiji,1820,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1825,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1830,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1835,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1840,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1845,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1850,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1855,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1860,0,0,0,,,,,,,,,0,0,0, ,
Fiji,1865,0.1,0,0,,,,,,,,,0.1,0,0, ,
Fiji,1870,0.2,0,0,100,0,0,0,0.01,0,0,0,0.3,0,0,1,
Fiji,1875,0.3,0,0,100,0,0,0,0.01,0.01,0,0,0.5,0,0,1,
Fiji,1880,0.6,0,0,99.9,0.1,0,0,0.01,0.01,0,0,0.9,0.1,0,1,
Fiji,1885,1,0.1,0,99.8,0.1,0,0,0.01,0.01,0,0,1.6,0.1,0,0.5,
Fiji,1890,1.8,0.1,0,99.7,0.3,0.1,0,0.02,0.02,0,0,2.8,0.1,0,0.333333333,
Fiji,1895,3,0.1,0,99.4,0.5,0.1,0,0.03,0.03,0,0,4.7,0.2,0,0.5,
Fiji,1900,4.9,0.2,0,99,0.9,0.1,0,0.05,0.05,0,0,7.7,0.2,0,0.285714286,
Fiji,1905,7.9,0.2,0,98.4,1.5,0.1,0,0.08,0.07,0,0,12.2,0.3,0,0.333333333,
Fiji,1910,12.3,0.3,0,94.4,5.4,0.2,0,0.25,0.25,0.01,0,18.9,0.4,0,0.289473684,
Fiji,1915,18.6,0.4,0.1,89.8,9.9,0.3,0.1,0.46,0.45,0.01,0,28.3,0.6,0.1,0.308823529,
Fiji,1920,26.9,0.6,0.1,81.2,17.9,0.6,0.3,0.88,0.84,0.03,0.01,40.3,0.8,0.1,0.486956522,
Fiji,1925,37.1,0.8,0.1,68.6,27.8,3,0.6,1.61,1.49,0.1,0.02,54.4,1,0.2,0.647668394,
Fiji,1930,48.5,1.1,0.2,60.9,35.1,3.2,0.8,2,1.86,0.12,0.02,68.9,1.4,0.2,0.656903766,
Fiji,1935,42.1,1.5,0.3,53.4,42.1,3.5,1,2.41,2.24,0.14,0.03,47,2,0.4,0.642611684,
Fiji,1940,52.2,2,0.4,46.6,48.9,3.4,1.2,2.76,2.58,0.15,0.04,54.6,2.7,0.5,0.711180124,
Fiji,1945,69.8,2.8,0.6,41.2,53.6,3.7,1.4,3.08,2.87,0.16,0.05,77,3.7,0.3,0.767241379,
Fiji,1950,85.2,3.8,0.9,30.2,63.3,4.6,1.8,3.77,3.51,0.2,0.06,95.4,5,1.3,0.771764706,
Fiji,1955,87.6,5.1,1.1,25.2,66.5,6.3,2.1,4.24,3.93,0.25,0.06,98.6,7.5,1.8,0.765072765,
Fiji,1960,73.9,12.8,0,21.5,68.4,7.9,2.3,4.57,4.2,0.3,0.07,76,17.1,0,0.793713163,
Fiji,1965,73.9,17,0,16.6,69.3,11.6,2.6,5.24,4.76,0.41,0.08,76.8,22.9,0,0.818024263,
Fiji,1970,91.3,44.2,0.9,15.9,63.9,17.4,2.7,5.67,5.03,0.56,0.09,92.6,62.4,1.3,0.808917197,
Fiji,1975,100,56.1,2.9,12.2,60.2,24.8,2.9,6.4,5.51,0.79,0.09,100,68.7,4.1,0.860465116,
Fiji,1980,100,67.3,2.4,9.1,54.8,32.5,3.6,7.16,6,1.06,0.11,100,63.8,2.8,0.914552737,
Fiji,1985,100,49.7,3.2,6.2,50.2,39.5,4.1,7.85,6.38,1.34,0.13,100,48.8,4,0.941903585,
Fiji,1990,100,56.1,12.8,5.4,29.9,58,6.7,9.24,6.99,2.04,0.21,100,55.2,16.5,0.960721868,
Fiji,1995,99,58.9,14,4.6,11.7,74.8,8.8,10.28,7.06,2.94,0.28,98.1,58,17.8,0.969348659,
Fiji,2000,98.8,75.9,15,3.3,22.1,64,10.5,9.97,6.75,2.89,0.33,99.2,72.2,15.9,0.985074627,
Fiji,2005,100,88.5,16,2.1,29.5,56.6,11.8,9.76,6.55,2.83,0.37,100,88.6,14.1,1.001025641,
Fiji,2010,100,84.3,62,1.8,23.8,61.7,12.7,10.35,6.46,3.48,0.41,100,84.4,99.6,1.01754386,
Finland,1820,1.2,0,0.1,,,,,,,,,1.2,0,0.2, ,
Finland,1825,1.5,0,0.1,,,,,,,,,1.5,0,0.2, ,
Finland,1830,1.8,0,0.1,,,,,,,,,1.8,0,0.3, ,
Finland,1835,2.2,0.1,0.1,,,,,,,,,2.2,0.1,0.3, ,
Finland,1840,2.7,0.1,0.1,,,,,,,,,2.7,0.1,0.3, ,
Finland,1845,3.3,0.1,0.1,,,,,,,,,3.2,0.1,0.2, ,
Finland,1850,4,0.1,0.1,,,,,,,,,3.9,0.1,0.3, ,
Finland,1855,4.9,0.1,0.1,,,,,,,,,4.8,0.2,0.2, ,
Finland,1860,5.9,0.2,0.1,,,,,,,,,5.9,0.2,0.2, ,
Finland,1865,7.2,0.2,0.1,,,,,,,,,7.2,0.3,0.2, ,
Finland,1870,8.7,0.3,0.2,96.3,3.4,0.2,0.2,0.13,0.1,0.02,0,8.7,0.3,0.3,0.733333333,
Finland,1875,10.5,0.4,0.2,95.5,4.1,0.2,0.2,0.16,0.13,0.02,0,10.5,0.4,0.3,0.823529412,
Finland,1880,16,0.5,0.2,94.6,4.9,0.3,0.2,0.19,0.15,0.03,0,14.4,0.5,0.3,0.80952381,
Finland,1885,19.9,0.7,0.4,93.3,6.1,0.3,0.3,0.23,0.19,0.04,0.01,15,0.7,0.7,0.88,
Finland,1890,25.4,0.9,0.4,91.3,7.9,0.4,0.3,0.3,0.25,0.05,0.01,29.8,0.9,0.7,0.967741935,
Finland,1895,36.7,1.1,0.4,88.9,10.2,0.6,0.4,0.39,0.33,0.06,0.01,43.7,1.2,0.7,0.975,
Finland,1900,46.6,1.5,0.5,63.7,34.6,1.1,0.6,1.16,1.05,0.1,0.01,55.2,1.5,0.8,0.941666667,
Finland,1905,54.8,1.9,0.4,51.8,46,1.5,0.7,1.55,1.4,0.13,0.02,63.1,2,0.6,0.955696203,
Finland,1910,64.9,2.4,0.5,48.8,49.3,1.1,0.8,1.63,1.49,0.12,0.02,78.9,2.6,0.8,1.08974359,
Finland,1915,79.4,3.1,0.6,38.9,58.6,1.5,1,1.98,1.8,0.16,0.03,100,2.8,0.9,1.067708333,
Finland,1920,94.8,3.9,0.4,28.5,68.5,1.8,1.2,2.35,2.14,0.18,0.03,100,3.6,0.4,1.038961039,
Finland,1925,100,5,0.6,18,78.4,2.2,1.4,2.74,2.49,0.22,0.04,100,4.6,0.7,0.981949458,
Finland,1930,100,6.4,1,9.8,85.9,2.8,1.6,3.09,2.79,0.26,0.04,100,5.9,1.4,1.006493506,
Finland,1935,100,8.1,1.1,3.7,90.6,3.8,1.8,3.4,3.02,0.33,0.05,100,7.5,1.6,1.035928144,
Finland,1940,100,10.2,1.1,2.8,91.1,4,2.1,3.52,3.1,0.36,0.06,100,9.5,1.4,1.043604651,
Finland,1945,100,12.7,1.8,2.1,90.6,4.4,2.8,3.68,3.16,0.44,0.08,100,11.9,2.3,1.024793388,
Finland,1950,100,15.8,1.9,1.5,89.5,5.9,3.1,3.91,3.28,0.53,0.09,100,14.8,2.4,1.018087855,
Finland,1955,100,21,2.2,0.9,88.6,6.8,3.7,4.06,3.33,0.62,0.11,100,19.6,2.5,0.985330073,
Finland,1960,97,51.5,7.4,0.5,87,8.1,4.5,4.25,3.37,0.75,0.13,98.9,44.8,7.8,0.967592593,
Finland,1965,92,52.9,11.1,0.7,76,17.9,5.4,4.97,3.49,1.32,0.16,84.3,47.6,11,0.984031936,
Finland,1970,100,71,13.3,1.1,64.1,27.3,7.5,5.99,3.84,1.93,0.22,100,63.9,13.3,0.986733002,
Finland,1975,100,70.7,27.2,1.2,56.5,32.5,9.9,7.11,4.12,2.68,0.3,100,77.5,35.3,0.968144044,
Finland,1980,96,77.9,32.1,1,48.4,38.9,11.7,8.04,4.4,3.28,0.36,100,85.1,32.5,0.971779141,
Finland,1985,100,81.1,34.1,0.8,48.1,38.6,12.5,8.01,4.6,3.02,0.39,100,80.8,34.2,0.970479705,
Finland,1990,99,93,48.9,0.1,43,42.5,14.4,8.56,4.84,3.27,0.44,100,92,45.9,0.987238979,
Finland,1995,100,93,70.3,0.3,37.8,39.7,22.3,9.31,5.07,3.57,0.67,100,92,65.1,1.016251354,
Finland,2000,100,100,82,0.3,32.6,41,26.1,9.9,5.26,3.86,0.78,100,100,74.4,1.038105046,
Finland,2005,99,100,92,0.3,27.6,43.4,28.7,10.42,5.46,4.12,0.84,100,100,84.4,1.05019685,
Finland,2010,99,100,94,0.3,24.9,45,29.8,10.71,5.64,4.21,0.85,99,100,88.3,1.05177373,
France,1820,16.6,0,0,,,,,,,,,21.8,0.1,0, ,
France,1825,17.6,0,0,,,,,,,,,22.4,0.1,0.1, ,
France,1830,18.6,0,0.1,,,,,,,,,22.9,0.1,0.1, ,
France,1835,19.7,0.1,0.1,,,,,,,,,23.3,0.1,0.2, ,
France,1840,20.8,0.1,0.1,,,,,,,,,23.7,0.2,0.2, ,
France,1845,22,0.1,0.1,,,,,,,,,24,0.2,0.3, ,
France,1850,23.2,0.1,0.2,,,,,,,,,24.3,0.3,0.3, ,
France,1855,24.5,0.2,0.2,,,,,,,,,24.4,0.3,0.4, ,
France,1860,25.8,0.2,0.2,,,,,,,,,24.6,0.4,0.4, ,
France,1865,29.9,0.3,0.3,,,,,,,,,29.9,0.5,0.5, ,
France,1870,100,0.3,0.3,78.4,21.3,0.1,0.2,0.71,0.69,0.02,0.01,100,0.7,0.6,0.7875,
France,1875,100,0.4,0.3,75,24.7,0.2,0.2,0.82,0.79,0.02,0.01,100,0.9,0.6,0.774193548,
France,1880,100,0.6,0.3,62.7,37,0.2,0.3,1.21,1.17,0.03,0.01,100,1.1,0.6,0.653061224,
France,1885,100,0.7,0.4,53.3,45.5,1,0.3,1.56,1.48,0.07,0.01,100,1.4,0.7,0.896341463,
France,1890,100,0.9,0.6,43.8,55.6,0.4,0.3,1.8,1.75,0.04,0.01,100,1.8,1,0.873684211,
France,1895,100,1.2,0.8,35.3,63.9,0.6,0.3,2.09,2.03,0.05,0.01,100,2.3,1.4,0.857142857,
France,1900,100,1.5,0.8,27.9,71.1,0.8,0.3,2.35,2.28,0.06,0.01,100,2.9,1.6,0.821705426,
France,1905,100,2,1,20.7,77.5,1.4,0.4,2.65,2.54,0.1,0.01,100,3.6,1.8,0.788590604,
France,1910,100,2.5,1.2,14.1,83.4,2.1,0.6,2.95,2.8,0.14,0.02,100,4.5,2.2,0.75443787,
France,1915,100,3.2,0.3,8.5,88.7,2.4,0.5,3.21,3.04,0.15,0.01,100,5.7,0.5,0.755434783,
France,1920,100,4.1,1.4,3.3,93.6,2.6,0.6,3.45,3.27,0.17,0.02,100,7,1.9,0.778061224,
France,1925,100,5.3,1.6,0.7,95,3.6,0.7,3.66,3.42,0.22,0.02,100,8.4,1.9,0.82630273,
France,1930,100,6.7,2.1,0.3,94.3,4.6,0.8,3.79,3.48,0.28,0.03,100,10,2.8,0.835748792,
France,1935,100,8.4,2.4,0.4,93.1,5.6,1,3.94,3.56,0.34,0.03,100,11.8,3.1,0.82448037,
France,1940,100,10.6,2.3,0.4,91.7,6.7,1.2,4.11,3.66,0.41,0.04,100,13.5,2.5,0.829268293,
France,1945,100,13.3,3.8,0.4,90.1,8,1.5,4.27,3.74,0.49,0.05,100,15.2,4.3,0.837259101,
France,1950,100,16.5,3.9,0.3,88.7,9.3,1.7,4.42,3.8,0.56,0.05,100,16.6,6.2,0.847599165,
France,1955,100,20.6,3.2,0.3,87.2,10.5,2,4.56,3.86,0.64,0.06,100,20.4,4,0.855691057,
France,1960,97,43,7.5,0.3,89.1,8.3,2.4,4.32,3.65,0.59,0.08,97,41.1,8.8,0.9569161,
France,1965,98,50,14.2,1.1,83.5,11.3,4.1,4.78,3.79,0.87,0.12,98,47.1,16.1,0.923541247,
France,1970,98,67,19.5,1.1,75.6,17,6.3,5.46,3.97,1.31,0.18,98,64.1,24,0.905759162,
France,1975,98,76,24.5,1,67.4,23.2,8.5,6.05,4.05,1.75,0.25,100,74.3,25.2,0.928229665,
France,1980,100,79,25.5,0.8,62.6,27.8,8.8,6.37,4.08,2.04,0.26,100,76.2,24.2,0.948012232,
France,1985,98,84,29.8,5,46.6,37.4,10.9,7.37,4.21,2.84,0.32,98,81.1,29.3,0.951058201,
France,1990,100,82,39.6,5.9,35.1,45.4,13.6,8.32,4.37,3.56,0.39,100,79.1,36.5,0.958823529,
France,1995,100,98.8,51,3.3,27.4,52.3,16.9,9.36,4.63,4.25,0.48,100,98.8,44.9,0.969473684,
France,2000,99.7,96.6,57,1.8,19.8,58.3,20.2,10.22,4.8,4.85,0.58,99.5,95.8,51.1,0.975845411,
France,2005,100,100,54,1.2,11.8,65.3,21.7,10.86,4.89,5.34,0.63,100,100,48.1,0.984474886,
France,2010,100,100,56,1.2,8.5,64,26.3,11.34,4.92,5.66,0.76,100,100,50.1,0.992091388,
Gambia,1820,0.3,0,0,,,,,,,,,0.6,0,0, ,
Gambia,1825,0.4,0,0,,,,,,,,,0.8,0,0, ,
Gambia,1830,0.5,0,0,,,,,,,,,1,0,0, ,
Gambia,1835,0.6,0,0,,,,,,,,,1.3,0,0, ,
Gambia,1840,0.8,0,0,,,,,,,,,1.7,0,0, ,
Gambia,1845,1,0,0,,,,,,,,,2.2,0,0, ,
Gambia,1850,1.3,0,0,,,,,,,,,2.7,0,0, ,
Gambia,1855,1.7,0,0,,,,,,,,,3.5,0,0, ,
Gambia,1860,2.1,0,0,,,,,,,,,4.4,0,0, ,
Gambia,1865,2.7,0,0,,,,,,,,,5.6,0,0, ,
Gambia,1870,3.4,0,0,98.6,1.4,0,0,0.05,0.05,0,0,7.1,0,0,0.1,
Gambia,1875,4.3,0,0,98.2,1.8,0,0,0.06,0.06,0,0,8.9,0,0,0.083333333,
Gambia,1880,5.5,0,0,97.8,2.2,0,0,0.08,0.08,0,0,11.2,0,0,0.0625,
Gambia,1885,6.9,0,0,97.2,2.8,0,0,0.1,0.1,0,0,14.1,0,0,0.052631579,
Gambia,1890,8.6,0,0,96.4,3.6,0,0,0.13,0.12,0,0,17.6,0,0,0.041666667,
Gambia,1895,10.7,0,0,95.5,4.5,0,0,0.16,0.15,0,0,21.9,0,0,0.033333333,
Gambia,1900,13.3,0,0,94.4,5.6,0,0,0.2,0.19,0,0,27.1,0,0,0.026315789,
Gambia,1905,11.2,0,0,93,7,0,0,0.24,0.24,0,0,22.7,0,0,0.021276596,
Gambia,1910,9.1,0,0,93.3,6.5,0.3,0,0.26,0.24,0.01,0,18.3,0,0,0.0625,
Gambia,1915,7.8,0,0,94.1,5.3,0.6,0,0.25,0.22,0.03,0,15.6,0,0,0.11627907,
Gambia,1920,6.5,0,0,94.7,4.5,0.8,0,0.25,0.21,0.04,0,13,0,0,0.170731707,
Gambia,1925,5.2,0,0,95.1,3.8,1.1,0.1,0.25,0.2,0.05,0,10.1,0,0,0.25,
Gambia,1930,3.8,0,0,95.4,3.2,1.3,0.1,0.26,0.2,0.06,0,7.2,0,0,0.342105263,
Gambia,1935,4.6,0,0,95.2,2,2.7,0.1,0.36,0.24,0.12,0,8.7,0,0,0.469387755,
Gambia,1940,5.5,0,0,95.6,1.4,2.9,0.1,0.37,0.23,0.13,0,10.1,0,0,0.541666667,
Gambia,1945,6.3,0,0,95.8,1,3.1,0.1,0.38,0.23,0.14,0,11.4,0,0,0.571428571,
Gambia,1950,7.1,1.1,0,95.6,0.9,3.4,0.1,0.41,0.25,0.16,0,12.7,1.4,0,0.576923077,
Gambia,1955,10,1.1,0,95.3,0.9,3.7,0.2,0.44,0.27,0.17,0.01,15.4,1.7,0,0.5,
Gambia,1960,10,3,0,94.9,1,3.9,0.2,0.48,0.29,0.18,0.01,13,4.2,0,0.476923077,
Gambia,1965,19,6,0,94.3,1,4.5,0.2,0.54,0.32,0.21,0.01,27.1,9.2,0,0.44,
Gambia,1970,21,7,0,93.8,1.1,4.9,0.2,0.58,0.35,0.23,0.01,28.6,10.2,0,0.43902439,
Gambia,1975,21,7,0,91.4,2.4,5.9,0.2,0.75,0.47,0.27,0.01,28.8,11.3,0,0.390909091,
Gambia,1980,50,10.1,0,88.9,3.1,7.5,0.5,1,0.62,0.36,0.02,64.9,14.2,0,0.408450704,
Gambia,1985,68,17,0,85.7,3.8,9.6,0.9,1.32,0.81,0.48,0.03,83,24.4,0,0.414893617,
Gambia,1990,52,17,0,79.1,7.7,11.8,1.4,1.85,1.21,0.6,0.05,61,23.2,0,0.458823529,
Gambia,1995,63.1,24.5,1.7,75.3,6.5,16.2,2,2.33,1.45,0.82,0.06,71.3,30.6,2.2,0.511254019,
Gambia,2000,82.3,32.6,1,72.2,5.1,20.8,1.9,2.77,1.65,1.06,0.06,87.7,39,2.1,0.56022409,
Gambia,2005,85.2,43.1,1,65.5,5.9,27,1.7,3.39,1.94,1.39,0.06,84.5,47.4,2.1,0.634615385,
Gambia,2010,82.5,55.1,4,59.9,5.1,33.4,1.6,3.92,2.31,1.55,0.05,81.6,55.4,8.2,0.710239651,
Germany,1820,21.2,1.2,0.2,,,,,,,,,21.7,2.5,0.4, ,
Germany,1825,23.4,1.5,0.2,,,,,,,,,23.8,3.1,0.5, ,
Germany,1830,25.8,1.9,0.2,,,,,,,,,26,3.8,0.5, ,
Germany,1835,28.4,2.3,0.2,,,,,,,,,28.4,4.7,0.4, ,
Germany,1840,31.1,2.9,0.2,,,,,,,,,30.9,5.9,0.3, ,
Germany,1845,33.9,3.6,0.2,,,,,,,,,33.5,7.3,0.3, ,
Germany,1850,36.9,4.2,0.2,,,,,,,,,36.2,8.6,0.3, ,
Germany,1855,40,4.9,0.1,,,,,,,,,39,10,0.3, ,
Germany,1860,43.1,5.6,0.2,,,,,,,,,41.9,11.4,0.3, ,
Germany,1865,46.4,6.3,0.2,,,,,,,,,44.8,12.7,0.4, ,
Germany,1870,49.6,6.9,0.4,65.5,27.4,6.8,0.3,2.22,2.04,0.17,0.01,48.2,14.1,0.9,0.763779528,
Germany,1875,52.9,7.4,0.5,62.6,29.3,7.7,0.4,2.44,2.23,0.2,0.01,51.6,15,1,0.754448399,
Germany,1880,53.9,7,0.5,59.6,31.4,8.5,0.4,2.67,2.43,0.22,0.01,52.8,14.2,1,0.752442997,
Germany,1885,59.2,7.4,0.6,56.6,33.7,9.1,0.5,2.89,2.63,0.24,0.01,58.4,14.9,1.2,0.756024096,
Germany,1890,58.4,6.9,0.6,53.6,36.2,9.6,0.6,3.1,2.83,0.26,0.02,57.6,13.9,1.2,0.758426966,
Germany,1895,57.5,7.3,0.7,50.7,38.7,10,0.7,3.31,3.02,0.27,0.02,56.8,14.6,1.4,0.759894459,
Germany,1900,56.1,7,0.7,48.4,40.6,10.2,0.8,3.48,3.17,0.29,0.02,55.2,14.1,1.4,0.761306533,
Germany,1905,58.2,7.9,0.8,46.8,41.9,10.4,0.9,3.62,3.29,0.3,0.02,57.3,15.7,1.6,0.765133172,
Germany,1910,87.3,8.1,0.9,45.4,42.9,10.7,1,3.74,3.4,0.31,0.03,85.9,15.9,1.8,0.803827751,
Germany,1915,92.2,8.3,0.8,36,51,11.7,1.2,4.42,4.03,0.35,0.03,94.3,15.9,1.6,0.84057971,
Germany,1920,97.1,12.2,1.5,27.3,58,13.1,1.6,5.07,4.62,0.41,0.04,100,22.9,3.1,0.864716636,
Germany,1925,79.2,11.3,1.1,21.5,62.2,14.5,1.8,5.55,5.04,0.46,0.05,65.9,19.7,2.3,0.881956155,
Germany,1930,85.1,11.8,1.5,19.3,68.2,10.8,1.7,5.57,5.16,0.36,0.05,76.3,18.4,3,0.927586207,
Germany,1935,86.6,12.1,0.9,15.6,70.2,12.2,2,5.94,5.47,0.42,0.06,78.1,15.7,1.7,0.957307061,
Germany,1940,87.3,13.6,0.7,12.8,71.7,13.2,2.2,6.24,5.72,0.46,0.07,78.2,13.6,1.1,0.966981132,
Germany,1945,92.8,31.8,1.2,9.7,73.1,14.9,2.3,6.56,5.97,0.51,0.07,87.6,35.9,2.5,0.971556886,
Germany,1950,98.2,50,1.8,5.7,71.4,20.1,2.8,7.21,6.47,0.64,0.09,97,56.4,3.1,0.947510094,
Germany,1955,77.6,77.5,2.4,3,73.2,20.9,2.9,7.47,6.7,0.68,0.09,76.5,82.3,3.9,0.944228275,
Germany,1960,100,51.5,6.1,2.9,72.7,21.2,3.1,7.54,6.72,0.72,0.1,100,62.3,9.2,0.956015524,
Germany,1965,82.8,43.8,8.8,2.9,72.8,21.1,3.2,7.5,6.55,0.85,0.1,66.5,44,13,0.968545216,
Germany,1970,82.8,35,13.4,5.6,71.6,19.9,2.9,7.1,6.14,0.87,0.1,81.9,41.2,19.1,0.981868898,
Germany,1975,88,40.8,24.6,6.2,68.9,19.4,5.6,7.17,5.71,1.28,0.18,84.2,48.2,30,0.961748634,
Germany,1980,82,70,26.2,6.5,63.2,23,7.2,7.36,5.37,1.75,0.24,81,99.8,30,0.977181208,
