Entity,Year,Abortion related,Airports & Aircraft,Business,Educational Institution,Food or Water Supply,Government (Diplomatic),Government (General),Journalists & Media,Maritime,Military,NGO,Other,Police,Private Citizens & Property,Religious Figures/Institutions,Telecommunications,Terrorists/Non-State Militia,Tourists,Transportation,Unknown,Utilities,Violent Political Party
Austria,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
Austria,1992,0,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Austria,1994,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Austria,1995,0,1,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,1,0,1,0
Austria,1996,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,1998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Austria,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Austria,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Austria,2008,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Austria,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austria,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Austria,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan,1991,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Azerbaijan,1992,0,1,0,0,0,0,2,0,1,1,0,0,0,6,0,0,0,0,1,0,0,0
Azerbaijan,1994,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
Azerbaijan,1995,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,2001,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Azerbaijan,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Azerbaijan,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Azerbaijan,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Azerbaijan,2009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Azerbaijan,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Azerbaijan,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Azerbaijan,2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahamas,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bahamas,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,1991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bahrain,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bahrain,1995,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Bahrain,1996,0,0,10,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0
Bahrain,1997,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Bahrain,2003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bahrain,2010,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bahrain,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,2012,0,0,2,1,0,1,0,0,0,0,0,0,12,6,0,0,0,0,1,3,0,0
Bahrain,2013,0,0,4,5,0,0,2,0,0,0,0,0,18,14,3,0,0,0,0,6,0,0
Bahrain,2014,0,0,1,1,0,0,2,0,0,0,0,0,20,14,0,0,0,0,0,4,0,0
Bahrain,2015,0,0,0,1,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,3,0,0
Bahrain,2016,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Bahrain,2017,0,0,1,1,0,0,1,0,0,3,0,0,10,3,0,0,0,0,0,1,1,0
Bangladesh,1977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bangladesh,1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1986,0,0,2,1,0,0,3,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0
Bangladesh,1987,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Bangladesh,1988,0,0,1,1,0,0,7,0,1,0,0,0,1,24,0,0,0,0,1,0,0,0
Bangladesh,1989,0,1,1,0,0,0,2,1,4,7,0,0,2,15,0,0,0,0,0,0,0,3
Bangladesh,1990,0,0,0,0,0,0,5,0,1,1,0,0,1,12,0,0,0,0,2,0,0,0
Bangladesh,1991,0,0,0,4,0,0,9,0,3,1,0,0,1,10,0,0,0,0,2,1,0,11
Bangladesh,1992,0,1,2,7,0,0,10,0,2,3,0,0,2,23,20,0,0,0,3,0,0,3
Bangladesh,1994,0,0,1,5,0,1,28,0,0,0,0,0,5,18,0,0,0,0,4,0,0,6
Bangladesh,1995,0,0,2,2,0,0,10,0,0,1,0,0,11,23,0,0,0,0,19,3,0,3
Bangladesh,1996,0,1,2,1,0,2,27,3,0,1,0,0,5,66,0,0,0,0,11,12,0,30
Bangladesh,1997,0,0,0,2,0,0,1,0,0,0,0,0,3,9,0,0,0,0,2,0,0,0
Bangladesh,1998,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangladesh,1999,0,0,0,0,0,0,3,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1
Bangladesh,2000,0,0,2,0,0,0,6,1,0,0,0,0,2,9,0,0,0,0,1,0,0,2
Bangladesh,2001,0,0,1,0,0,0,3,2,0,0,0,0,0,3,1,0,0,0,0,0,0,5
Bangladesh,2002,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Bangladesh,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
Bangladesh,2004,0,0,2,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,1,0,0,1
Bangladesh,2005,0,0,1,0,0,0,14,1,0,0,0,0,0,5,1,0,0,0,1,0,0,0
Bangladesh,2006,0,0,1,1,0,0,4,1,0,0,0,0,1,13,1,0,0,0,1,0,0,0
Bangladesh,2007,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0
Bangladesh,2008,0,0,4,0,0,0,1,0,0,0,0,0,5,5,0,0,2,0,0,0,0,2
Bangladesh,2009,0,0,1,3,0,0,6,0,0,0,0,0,0,3,0,0,7,0,1,1,0,5
Bangladesh,2010,0,0,2,0,0,0,3,1,0,0,1,0,2,6,0,0,4,0,0,0,0,3
Bangladesh,2011,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,6,0,1,0,0,0
Bangladesh,2012,0,0,0,1,0,1,5,0,1,0,0,0,0,2,1,0,1,0,1,1,0,4
Bangladesh,2013,0,0,6,22,0,3,26,3,0,1,0,0,10,29,4,0,0,0,15,9,0,11
Bangladesh,2014,0,0,7,8,0,0,61,0,0,0,1,0,7,13,4,0,0,0,5,2,0,22
Bangladesh,2015,0,1,43,47,0,0,57,10,1,2,2,0,45,67,14,0,1,0,55,59,1,63
Bangladesh,2016,0,0,2,6,0,0,5,2,0,1,0,0,12,37,13,0,0,0,2,0,0,8
Bangladesh,2017,0,0,1,1,0,0,4,0,0,1,1,0,10,11,3,0,0,0,0,3,0,6
Barbados,1976,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbados,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Belarus,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Belarus,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Belarus,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belarus,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Belarus,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Belarus,2010,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Belarus,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Belarus,2012,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Belgium,1970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1972,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1974,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1978,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1979,0,2,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Belgium,1980,0,3,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Belgium,1981,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Belgium,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Belgium,1983,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1984,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Belgium,1985,0,0,12,0,0,0,2,0,0,2,1,0,1,1,0,0,0,0,0,0,2,0
Belgium,1986,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Belgium,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1988,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Belgium,1989,0,0,0,1,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Belgium,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Belgium,1991,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Belgium,1992,0,1,4,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Belgium,1994,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
Belgium,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1997,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,1998,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Belgium,1999,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Belgium,2003,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Belgium,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Belgium,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Belgium,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Belgium,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Belgium,2016,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
Belgium,2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Belize,1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,1991,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Belize,1992,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belize,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,1994,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhutan,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Bhutan,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bhutan,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bolivia,1970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1971,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1978,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1979,0,0,0,3,0,3,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
Bolivia,1980,0,0,4,1,0,3,6,6,0,4,0,0,0,7,1,0,0,0,3,0,0,0
Bolivia,1981,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
Bolivia,1982,0,0,3,2,0,1,3,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0
Bolivia,1983,0,1,2,0,0,1,5,7,0,0,1,0,0,7,1,0,0,0,1,0,1,0
Bolivia,1984,0,0,3,0,0,1,5,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Bolivia,1985,0,0,3,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
Bolivia,1986,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1987,0,0,4,0,0,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Bolivia,1988,0,0,2,2,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Bolivia,1989,0,0,1,0,0,2,23,2,0,0,0,0,0,4,3,0,0,0,0,0,0,5
Bolivia,1990,0,0,1,0,0,1,5,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
Bolivia,1991,0,3,2,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,1,0,15,0
Bolivia,1992,0,0,2,2,1,2,5,2,0,0,0,0,2,6,3,0,0,0,2,0,9,0
Bolivia,1994,0,0,3,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Bolivia,1995,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,1997,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bolivia,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolivia,2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivia,2007,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bolivia,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Bolivia,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1992,0,0,1,0,0,11,0,1,0,1,0,0,0,2,0,0,0,0,5,0,1,0
Bosnia-Herzegovina,1994,0,0,0,0,0,4,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1995,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Bosnia-Herzegovina,1996,0,0,1,1,0,0,6,0,0,1,0,0,2,11,4,0,0,0,1,5,1,0
Bosnia-Herzegovina,1997,0,0,0,1,0,11,3,3,0,6,0,0,1,8,8,0,0,0,0,0,0,0
Bosnia-Herzegovina,1998,0,0,0,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,1,0,0,0
Bosnia-Herzegovina,1999,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2000,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2001,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Bosnia-Herzegovina,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bosnia-Herzegovina,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
Bosnia-Herzegovina,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bosnia-Herzegovina,2015,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,0
Botswana,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Botswana,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Botswana,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Botswana,1988,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Botswana,1989,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Botswana,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Botswana,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Brazil,1970,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1971,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1972,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1973,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1976,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Brazil,1977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0
Brazil,1979,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Brazil,1980,0,0,1,1,0,0,5,3,0,0,1,0,1,1,1,0,0,0,0,5,0,0
Brazil,1981,0,0,3,0,0,2,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Brazil,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
Brazil,1983,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Brazil,1984,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1986,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brazil,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brazil,1988,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1989,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Brazil,1990,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Brazil,1991,0,1,6,0,0,1,5,1,0,1,0,0,1,6,2,0,0,0,0,0,0,0
Brazil,1992,0,0,6,0,0,1,3,0,0,1,0,0,2,9,0,0,0,0,2,0,0,0
Brazil,1994,0,1,9,0,0,1,2,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1
Brazil,1995,0,0,4,0,0,1,7,2,0,1,0,0,1,7,0,0,0,0,0,0,0,0
Brazil,1996,0,0,5,0,0,1,2,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0
Brazil,1997,0,2,15,0,0,1,5,2,0,0,5,0,0,9,0,0,0,0,0,0,0,0
Brazil,1998,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,2000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brazil,2001,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,2003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,2006,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Brazil,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,2013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Brazil,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Brazil,2015,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Brazil,2016,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,2017,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,1972,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brunei,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,1982,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,1990,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Bulgaria,1991,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bulgaria,1992,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bulgaria,1995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,1996,0,1,3,0,0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Bulgaria,1997,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bulgaria,1998,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bulgaria,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
