Entity,Year,Earthquake deaths (NGDC-NOAA)
Argentina,1704,0
Argentina,1707,0
Argentina,1709,0
Argentina,1711,0
Argentina,1713,0
Argentina,1714,0
Argentina,1716,0
Argentina,1718,0
Argentina,1721,0
Argentina,1725,0
Argentina,1726,0
Argentina,1727,0
Argentina,1730,0
Argentina,1732,0
Argentina,1736,0
Argentina,1737,0
Argentina,1738,0
Argentina,1739,0
Argentina,1746,0
Argentina,1748,0
Argentina,1750,0
Argentina,1751,0
Argentina,1754,0
Argentina,1755,0
Argentina,1757,0
Argentina,1758,0
Argentina,1761,0
Argentina,1762,0
Argentina,1763,0
Argentina,1765,0
Argentina,1766,0
Argentina,1770,0
Argentina,1771,0
Argentina,1773,0
Argentina,1780,0
Argentina,1781,0
Argentina,1782,0
Argentina,1783,0
Argentina,1784,0
Argentina,1785,0
Argentina,1786,0
Argentina,1787,0
Argentina,1788,0
Argentina,1790,0
Argentina,1791,0
Argentina,1792,0
Argentina,1793,0
Argentina,1797,0
Argentina,1799,0
Argentina,1802,0
Argentina,1804,0
Argentina,1808,0
Argentina,1810,0
Argentina,1811,0
Argentina,1812,0
Argentina,1814,0
Argentina,1815,0
Argentina,1816,0
Argentina,1818,0
Argentina,1819,0
Argentina,1820,0
Argentina,1821,0
Argentina,1822,0
Argentina,1825,0
Argentina,1827,0
Argentina,1828,0
Argentina,1829,0
Argentina,1830,0
Argentina,1831,0
Argentina,1833,0
Argentina,1834,0
Argentina,1835,0
Argentina,1837,0
Argentina,1839,0
Argentina,1840,0
Argentina,1842,0
Argentina,1843,0
Argentina,1844,0
Argentina,1845,0
Argentina,1846,0
Argentina,1847,0
Argentina,1848,0
Argentina,1850,0
Argentina,1851,0
Argentina,1852,0
Argentina,1853,0
Argentina,1854,0
Argentina,1855,0
Argentina,1856,0
Argentina,1857,0
Argentina,1858,0
Argentina,1859,0
Argentina,1861,14000
Argentina,1862,0
Argentina,1863,0
Argentina,1864,0
Argentina,1865,0
Argentina,1866,0
Argentina,1867,0
Argentina,1868,0
Argentina,1869,0
Argentina,1870,0
Argentina,1872,0
Argentina,1874,0
Argentina,1875,0
Argentina,1877,0
Argentina,1878,0
Argentina,1879,0
Argentina,1880,0
Argentina,1881,0
Argentina,1882,0
Argentina,1883,0
Argentina,1884,0
Argentina,1885,0
Argentina,1886,0
Argentina,1887,0
Argentina,1888,0
Argentina,1889,0
Argentina,1890,0
Argentina,1891,0
Argentina,1893,0
Argentina,1894,0
Argentina,1895,0
Argentina,1896,0
Argentina,1897,0
Argentina,1898,0
Argentina,1899,0
Argentina,1900,0
Argentina,1901,0
Argentina,1902,0
Argentina,1903,0
Argentina,1904,0
Argentina,1905,0
Argentina,1906,0
Argentina,1907,0
Argentina,1908,0
Argentina,1909,0
Argentina,1910,0
Argentina,1911,0
Argentina,1912,0
Argentina,1913,0
Argentina,1914,0
Argentina,1915,0
Argentina,1916,0
Argentina,1917,0
Argentina,1918,0
Argentina,1920,400
Argentina,1922,0
Argentina,1923,0
Argentina,1924,0
Argentina,1925,0
Argentina,1926,0
Argentina,1927,0
Argentina,1928,0
Argentina,1929,0
Argentina,1930,39
Argentina,1931,0
Argentina,1932,0
Argentina,1933,0
Argentina,1934,0
Argentina,1935,0
Argentina,1936,0
Argentina,1937,0
Argentina,1938,0
Argentina,1939,0
Argentina,1940,0
Argentina,1941,0
Argentina,1942,0
Argentina,1943,0
Argentina,1944,0
Argentina,1945,0
Argentina,1946,0
Argentina,1947,0
Argentina,1948,0
Argentina,1949,0
Argentina,1950,0
Argentina,1951,0
Argentina,1952,0
Argentina,1953,0
Argentina,1954,0
Argentina,1955,0
Argentina,1956,0
Argentina,1957,0
Argentina,1958,0
Argentina,1959,0
Argentina,1960,0
Argentina,1961,0
Argentina,1962,0
Argentina,1963,0
Argentina,1964,0
Argentina,1965,0
Argentina,1966,0
Argentina,1967,0
Argentina,1968,0
Argentina,1969,0
Argentina,1970,0
Argentina,1971,0
Argentina,1972,0
Argentina,1973,0
Argentina,1974,0
Argentina,1975,0
Argentina,1976,0
Argentina,1977,70
Argentina,1978,0
Argentina,1979,0
Argentina,1980,0
Argentina,1981,0
Argentina,1982,0
Argentina,1983,0
Argentina,1984,0
Argentina,1985,6
Argentina,1986,0
Argentina,1987,0
Argentina,1988,0
Argentina,1989,0
Argentina,1990,0
Argentina,1991,0
Argentina,1992,0
Argentina,1993,0
Argentina,1994,0
Argentina,1995,0
Argentina,1996,0
Argentina,1997,0
Argentina,1998,0
Argentina,1999,0
Argentina,2000,0
Argentina,2001,0
Argentina,2002,0
Argentina,2003,0
Argentina,2004,1
Argentina,2005,0
Argentina,2006,0
Argentina,2007,0
Argentina,2008,0
Argentina,2009,0
Argentina,2010,2
Argentina,2011,0
Argentina,2012,0
Argentina,2013,0
Argentina,2014,0
Argentina,2015,2
Argentina,2016,0
Argentina,2017,0
Armenia,-2000,0
Armenia,-426,0
Armenia,-186,0
Armenia,-70,0
Armenia,-33,0
Armenia,-26,0
Armenia,79,0
Armenia,115,0
Armenia,294,0
Armenia,342,0
Armenia,344,0
Armenia,365,0
Armenia,458,0
Armenia,512,0
Armenia,525,0
Armenia,528,0
Armenia,533,0
Armenia,551,0
Armenia,587,0
Armenia,600,0
Armenia,649,0
Armenia,734,0
Armenia,744,0
Armenia,777,0
Armenia,811,0
Armenia,814,0
Armenia,820,0
Armenia,847,0
Armenia,850,0
Armenia,851,12000
Armenia,854,2000
Armenia,856,0
Armenia,871,0
Armenia,885,0
Armenia,887,0
Armenia,893,150000
Armenia,978,0
Armenia,1000,0
Armenia,1001,0
Armenia,1008,0
Armenia,1013,0
Armenia,1026,0
Armenia,1033,0
Armenia,1037,0
Armenia,1042,0
Armenia,1057,0
Armenia,1072,0
Armenia,1101,0
Armenia,1139,0
Armenia,1143,0
Armenia,1156,0
Armenia,1157,0
Armenia,1158,0
Armenia,1169,0
Armenia,1202,0
Armenia,1209,0
Armenia,1219,0
Armenia,1222,0
Armenia,1268,0
Armenia,1269,0
Armenia,1289,0
Armenia,1290,0
Armenia,1291,0
Armenia,1293,0
Armenia,1303,0
Armenia,1305,0
Armenia,1306,0
Armenia,1310,0
Armenia,1314,0
Armenia,1319,0
Armenia,1340,0
Armenia,1341,0
Armenia,1344,0
Armenia,1349,0
Armenia,1361,0
Armenia,1372,0
Armenia,1440,0
Armenia,1456,0
Armenia,1458,0
Armenia,1463,0
Armenia,1487,0
Armenia,1490,0
Armenia,1491,0
Armenia,1494,0
Armenia,1495,0
Armenia,1498,0
Armenia,1499,0
Armenia,1500,0
Armenia,1501,0
Armenia,1502,0
Armenia,1509,0
Armenia,1511,0
Armenia,1515,0
Armenia,1531,0
Armenia,1542,0
Armenia,1551,0
Armenia,1556,0
Armenia,1560,0
Armenia,1561,0
Armenia,1564,0
Armenia,1568,0
Armenia,1570,0
Armenia,1575,0
Armenia,1579,0
Armenia,1584,0
Armenia,1586,0
Armenia,1587,0
Armenia,1596,0
Armenia,1597,0
Armenia,1600,0
Armenia,1601,0
Armenia,1604,0
Armenia,1605,0
Armenia,1606,0
Armenia,1609,0
Armenia,1611,0
Armenia,1613,0
Armenia,1616,0
Armenia,1618,0
Armenia,1619,0
Armenia,1622,0
Armenia,1626,0
Armenia,1627,0
Armenia,1628,0
Armenia,1631,0
Armenia,1633,0
Armenia,1634,0
Armenia,1636,0
Armenia,1638,0
Armenia,1640,0
Armenia,1644,0
Armenia,1645,0
Armenia,1647,0
Armenia,1649,0
Armenia,1652,0
Armenia,1654,0
Armenia,1657,0
Armenia,1659,0
Armenia,1660,0
Armenia,1662,0
Armenia,1664,0
Armenia,1666,0
Armenia,1667,0
Armenia,1668,0
Armenia,1672,0
Armenia,1673,0
Armenia,1674,0
Armenia,1677,0
Armenia,1679,0
Armenia,1680,0
Armenia,1683,0
Armenia,1687,0
Armenia,1688,0
Armenia,1692,0
Armenia,1693,0
Armenia,1694,0
Armenia,1695,0
Armenia,1700,0
Armenia,1703,0
Armenia,1704,0
Armenia,1707,0
Armenia,1709,0
Armenia,1711,0
Armenia,1713,0
Armenia,1714,0
Armenia,1716,0
Armenia,1718,0
Armenia,1721,0
Armenia,1725,0
Armenia,1726,0
Armenia,1727,0
Armenia,1730,0
Armenia,1732,0
Armenia,1736,0
Armenia,1737,0
Armenia,1738,0
Armenia,1739,0
Armenia,1746,0
Armenia,1748,0
Armenia,1750,0
Armenia,1751,0
Armenia,1754,0
Armenia,1755,0
Armenia,1757,0
Armenia,1758,0
Armenia,1761,0
Armenia,1762,0
Armenia,1763,0
Armenia,1765,0
Armenia,1766,0
Armenia,1770,0
Armenia,1771,0
Armenia,1773,0
Armenia,1780,0
Armenia,1781,0
Armenia,1782,0
Armenia,1783,0
Armenia,1784,0
Armenia,1785,0
Armenia,1786,0
Armenia,1787,0
Armenia,1788,0
Armenia,1790,0
Armenia,1791,0
Armenia,1792,0
Armenia,1793,0
Armenia,1797,0
Armenia,1799,0
Armenia,1802,0
Armenia,1804,0
Armenia,1808,0
Armenia,1810,0
Armenia,1811,0
Armenia,1812,0
Armenia,1814,0
Armenia,1815,0
Armenia,1816,0
Armenia,1818,0
Armenia,1819,0
Armenia,1820,0
Armenia,1821,0
Armenia,1822,0
Armenia,1825,0
Armenia,1827,0
Armenia,1828,0
Armenia,1829,0
Armenia,1830,0
Armenia,1831,0
Armenia,1833,0
Armenia,1834,0
Armenia,1835,0
Armenia,1837,0
Armenia,1839,0
Armenia,1840,0
Armenia,1842,0
Armenia,1843,0
Armenia,1844,0
Armenia,1845,0
Armenia,1846,0
Armenia,1847,0
Armenia,1848,0
Armenia,1850,0
Armenia,1851,0
Armenia,1852,0
Armenia,1853,0
Armenia,1854,0
Armenia,1855,0
Armenia,1856,0
Armenia,1857,0
Armenia,1858,0
Armenia,1859,0
Armenia,1861,0
Armenia,1862,0
Armenia,1863,0
Armenia,1864,0
Armenia,1865,0
Armenia,1866,0
Armenia,1867,0
Armenia,1868,0
Armenia,1869,0
Armenia,1870,0
Armenia,1872,0
Armenia,1874,0
Armenia,1875,0
Armenia,1877,0
Armenia,1878,0
Armenia,1879,0
Armenia,1880,0
Armenia,1881,0
Armenia,1882,0
Armenia,1883,0
Armenia,1884,0
Armenia,1885,0
Armenia,1886,0
Armenia,1887,0
Armenia,1888,0
Armenia,1889,0
Armenia,1890,0
Armenia,1891,0
Armenia,1893,0
Armenia,1894,0
Armenia,1895,0
Armenia,1896,0
Armenia,1897,0
Armenia,1898,0
Armenia,1899,0
Armenia,1900,0
Armenia,1901,0
Armenia,1902,0
Armenia,1903,0
Armenia,1904,0
Armenia,1905,0
Armenia,1906,0
Armenia,1907,0
Armenia,1908,0
Armenia,1909,0
Armenia,1910,0
Armenia,1911,0
Armenia,1912,0
Armenia,1913,0
Armenia,1914,0
Armenia,1915,0
Armenia,1916,0
Armenia,1917,0
Armenia,1918,0
Armenia,1920,0
Armenia,1922,0
Armenia,1923,0
Armenia,1924,0
Armenia,1925,0
Armenia,1926,0
Armenia,1927,0
Armenia,1928,0
Armenia,1929,0
Armenia,1930,0
Armenia,1931,0
Armenia,1932,0
Armenia,1933,0
Armenia,1934,0
Armenia,1935,0
Armenia,1936,0
Armenia,1937,0
Armenia,1938,0
Armenia,1939,0
Armenia,1940,0
Armenia,1941,0
Armenia,1942,0
Armenia,1943,0
Armenia,1944,0
Armenia,1945,0
Armenia,1946,0
Armenia,1947,0
Armenia,1948,0
Armenia,1949,0
Armenia,1950,0
Armenia,1951,0
Armenia,1952,0
Armenia,1953,0
Armenia,1954,0
Armenia,1955,0
Armenia,1956,0
Armenia,1957,0
Armenia,1958,0
Armenia,1959,0
Armenia,1960,0
Armenia,1961,0
Armenia,1962,0
Armenia,1963,0
Armenia,1964,0
Armenia,1965,0
Armenia,1966,0
Armenia,1967,0
Armenia,1968,0
Armenia,1969,0
Armenia,1970,0
Armenia,1971,0
Armenia,1972,0
Armenia,1973,0
Armenia,1974,0
Armenia,1975,0
Armenia,1976,0
Armenia,1977,0
Armenia,1978,0
Armenia,1979,0
Armenia,1980,0
Armenia,1981,0
Armenia,1982,0
Armenia,1983,0
Armenia,1984,0
Armenia,1985,0
Armenia,1986,0
Armenia,1987,0
Armenia,1988,25000
Armenia,1989,0
Armenia,1990,0
Armenia,1991,0
Armenia,1992,0
Armenia,1993,0
Armenia,1994,0
Armenia,1995,0
Armenia,1996,0
Armenia,1997,0
Armenia,1998,0
Armenia,1999,0
Armenia,2000,0
Armenia,2001,0
Armenia,2002,0
Armenia,2003,0
Armenia,2004,0
Armenia,2005,0
Armenia,2006,0
Armenia,2007,0
Armenia,2008,0
Armenia,2009,0
Armenia,2010,0
Armenia,2011,0
Armenia,2012,0
Armenia,2013,0
Armenia,2014,0
Armenia,2015,0
Armenia,2016,0
Armenia,2017,0
Australia,-2000,0
Australia,-426,0
Australia,-186,0
Australia,-70,0
Australia,-33,0
Australia,-26,0
Australia,79,0
Australia,115,0
Australia,294,0
Australia,342,0
Australia,344,0
Australia,365,0
Australia,458,0
Australia,512,0
Australia,525,0
Australia,528,0
Australia,533,0
Australia,551,0
Australia,587,0
Australia,600,0
Australia,649,0
Australia,734,0
Australia,744,0
Australia,777,0
Australia,811,0
Australia,814,0
Australia,820,0
Australia,847,0
Australia,850,0
Australia,851,0
Australia,854,0
Australia,856,0
Australia,871,0
Australia,885,0
Australia,887,0
Australia,893,0
Australia,978,0
Australia,1000,0
Australia,1001,0
Australia,1008,0
Australia,1013,0
Australia,1026,0
Australia,1033,0
Australia,1037,0
Australia,1042,0
Australia,1057,0
Australia,1072,0
Australia,1101,0
Australia,1139,0
Australia,1143,0
Australia,1156,0
Australia,1157,0
Australia,1158,0
Australia,1169,0
Australia,1202,0
Australia,1209,0
Australia,1219,0
Australia,1222,0
Australia,1268,0
Australia,1269,0
Australia,1289,0
Australia,1290,0
Australia,1291,0
Australia,1293,0
Australia,1303,0
Australia,1305,0
Australia,1306,0
Australia,1310,0
Australia,1314,0
Australia,1319,0
Australia,1340,0
Australia,1341,0
Australia,1344,0
Australia,1349,0
Australia,1361,0
Australia,1372,0
Australia,1440,0
Australia,1456,0
Australia,1458,0
Australia,1463,0
Australia,1487,0
Australia,1490,0
Australia,1491,0
Australia,1494,0
Australia,1495,0
Australia,1498,0
Australia,1499,0
Australia,1500,0
Australia,1501,0
Australia,1502,0
Australia,1509,0
Australia,1511,0
Australia,1515,0
Australia,1531,0
Australia,1542,0
Australia,1551,0
Australia,1556,0
Australia,1560,0
Australia,1561,0
Australia,1564,0
Australia,1568,0
Australia,1570,0
Australia,1575,0
Australia,1579,0
Australia,1584,0
Australia,1586,0
Australia,1587,0
Australia,1596,0
Australia,1597,0
Australia,1600,0
Australia,1601,0
Australia,1604,0
Australia,1605,0
Australia,1606,0
Australia,1609,0
Australia,1611,0
Australia,1613,0
Australia,1616,0
Australia,1618,0
Australia,1619,0
Australia,1622,0
Australia,1626,0
Australia,1627,0
Australia,1628,0
Australia,1631,0
Australia,1633,0
Australia,1634,0
Australia,1636,0
Australia,1638,0
Australia,1640,0
Australia,1644,0
Australia,1645,0
Australia,1647,0
Australia,1649,0
Australia,1652,0
Australia,1654,0
Australia,1657,0
Australia,1659,0
Australia,1660,0
Australia,1662,0
Australia,1664,0
Australia,1666,0
Australia,1667,0
Australia,1668,0
Australia,1672,0
Australia,1673,0
Australia,1674,0
Australia,1677,0
Australia,1679,0
Australia,1680,0
Australia,1683,0
Australia,1687,0
Australia,1688,0
Australia,1692,0
Australia,1693,0
Australia,1694,0
Australia,1695,0
Australia,1700,0
Australia,1703,0
Australia,1704,0
Australia,1707,0
Australia,1709,0
Australia,1711,0
Australia,1713,0
Australia,1714,0
Australia,1716,0
Australia,1718,0
Australia,1721,0
Australia,1725,0
Australia,1726,0
Australia,1727,0
Australia,1730,0
Australia,1732,0
Australia,1736,0
Australia,1737,0
Australia,1738,0
Australia,1739,0
Australia,1746,0
Australia,1748,0
Australia,1750,0
Australia,1751,0
Australia,1754,0
Australia,1755,0
Australia,1757,0
Australia,1758,0
Australia,1761,0
Australia,1762,0
Australia,1763,0
Australia,1765,0
Australia,1766,0
Australia,1770,0
Australia,1771,0
Australia,1773,0
Australia,1780,0
Australia,1781,0
Australia,1782,0
Australia,1783,0
Australia,1784,0
Australia,1785,0
Australia,1786,0
Australia,1787,0
Australia,1788,0
Australia,1790,0
Australia,1791,0
Australia,1792,0
Australia,1793,0
Australia,1797,0
Australia,1799,0
Australia,1802,0
Australia,1804,0
Australia,1808,0
Australia,1810,0
Australia,1811,0
Australia,1812,0
Australia,1814,0
Australia,1815,0
Australia,1816,0
Australia,1818,0
Australia,1819,0
Australia,1820,0
Australia,1821,0
Australia,1822,0
Australia,1825,0
Australia,1827,0
Australia,1828,0
Australia,1829,0
Australia,1830,0
Australia,1831,0
Australia,1833,0
Australia,1834,0
Australia,1835,0
Australia,1837,0
Australia,1839,0
Australia,1840,0
Australia,1842,0
Australia,1843,0
Australia,1844,0
Australia,1845,0
Australia,1846,0
Australia,1847,0
Australia,1848,0
Australia,1850,0
Australia,1851,0
Australia,1852,0
Australia,1853,0
Australia,1854,0
Australia,1855,0
Australia,1856,0
Australia,1857,0
Australia,1858,0
Australia,1859,0
Australia,1861,0
Australia,1862,0
Australia,1863,0
Australia,1864,0
Australia,1865,0
Australia,1866,0
Australia,1867,0
Australia,1868,0
Australia,1869,0
Australia,1870,0
Australia,1872,0
Australia,1874,0
Australia,1875,0
Australia,1877,0
Australia,1878,0
Australia,1879,0
Australia,1880,0
Australia,1881,0
Australia,1882,0
Australia,1883,0
Australia,1884,0
Australia,1885,0
Australia,1886,0
Australia,1887,0
Australia,1888,0
Australia,1889,0
Australia,1890,0
Australia,1891,0
Australia,1893,0
Australia,1894,0
Australia,1895,0
Australia,1896,0
Australia,1897,0
Australia,1898,0
Australia,1899,0
Australia,1900,0
Australia,1901,0
Australia,1902,0
Australia,1903,0
Australia,1904,0
Australia,1905,0
Australia,1906,0
Australia,1907,0
Australia,1908,0
Australia,1909,0
Australia,1910,0
Australia,1911,0
Australia,1912,0
Australia,1913,0
Australia,1914,0
Australia,1915,0
Australia,1916,0
Australia,1917,0
Australia,1918,0
Australia,1920,0
Australia,1922,0
Australia,1923,0
Australia,1924,0
Australia,1925,0
Australia,1926,0
Australia,1927,0
Australia,1928,0
Australia,1929,0
Australia,1930,0
Australia,1931,0
Australia,1932,0
Australia,1933,0
Australia,1934,0
Australia,1935,0
Australia,1936,0
Australia,1937,0
Australia,1938,0
Australia,1939,0
Australia,1940,0
Australia,1941,0
Australia,1942,0
Australia,1943,0
Australia,1944,0
Australia,1945,0
Australia,1946,0
Australia,1947,0
Australia,1948,0
Australia,1949,0
Australia,1950,0
Australia,1951,0
Australia,1952,0
Australia,1953,0
Australia,1954,0
Australia,1955,0
Australia,1956,0
Australia,1957,0
Australia,1958,0
Australia,1959,0
Australia,1960,0
Australia,1961,0
Australia,1962,0
Australia,1963,0
Australia,1964,0
Australia,1965,0
Australia,1966,0
Australia,1967,0
Australia,1968,0
Australia,1969,0
Australia,1970,0
Australia,1971,0
Australia,1972,0
Australia,1973,0
Australia,1974,0
Australia,1975,0
Australia,1976,0
Australia,1977,0
Australia,1978,0
Australia,1979,0
Australia,1980,0
Australia,1981,0
Australia,1982,0
Australia,1983,0
Australia,1984,0
Australia,1985,0
Australia,1986,0
Australia,1987,0
Australia,1988,0
Australia,1989,12
Australia,1990,0
Australia,1991,0
Australia,1992,0
Australia,1993,0
Australia,1994,0
Australia,1995,0
Australia,1996,0
Australia,1997,0
Australia,1998,0
Australia,1999,0
Australia,2000,0
Australia,2001,0
Australia,2002,0
Australia,2003,0
Australia,2004,0
Australia,2005,0
Australia,2006,0
Australia,2007,0
Australia,2008,0
Australia,2009,0
Australia,2010,0
Australia,2011,0
Australia,2012,0
Australia,2013,0
Australia,2014,0
Australia,2015,0
Australia,2016,0
Australia,2017,0
Austria,-2000,0
Austria,-426,0
Austria,-186,0
Austria,-70,0
Austria,-33,0
Austria,-26,0
Austria,79,0
Austria,115,0
Austria,294,0
Austria,342,0
Austria,344,0
Austria,365,0
Austria,458,0
Austria,512,0
Austria,525,0
Austria,528,0
Austria,533,0
Austria,551,0
Austria,587,0
Austria,600,0
Austria,649,0
Austria,734,0
Austria,744,0
Austria,777,0
Austria,811,0
Austria,814,0
Austria,820,0
Austria,847,0
Austria,850,0
Austria,851,0
Austria,854,0
Austria,856,0
Austria,871,0
Austria,885,0
Austria,887,0
Austria,893,0
Austria,978,0
Austria,1000,0
Austria,1001,0
Austria,1008,0
Austria,1013,0
Austria,1026,0
Austria,1033,0
Austria,1037,0
Austria,1042,0
Austria,1057,0
Austria,1072,0
Austria,1101,0
Austria,1139,0
Austria,1143,0
Austria,1156,0
Austria,1157,0
Austria,1158,0
Austria,1169,0
Austria,1202,0
Austria,1209,0
Austria,1219,0
Austria,1222,0
Austria,1268,0
Austria,1269,0
Austria,1289,0
Austria,1290,0
Austria,1291,0
Austria,1293,0
Austria,1303,0
Austria,1305,0
Austria,1306,0
Austria,1310,0
Austria,1314,0
Austria,1319,0
Austria,1340,0
Austria,1341,0
Austria,1344,0
Austria,1349,0
Austria,1361,0
Austria,1372,0
Austria,1440,0
Austria,1456,0
Austria,1458,0
Austria,1463,0
Austria,1487,0
Austria,1490,0
Austria,1491,0
Austria,1494,0
Austria,1495,0
Austria,1498,0
Austria,1499,0
Austria,1500,0
Austria,1501,0
Austria,1502,0
Austria,1509,0
Austria,1511,0
Austria,1515,0
Austria,1531,0
Austria,1542,0
Austria,1551,0
Austria,1556,0
Austria,1560,0
Austria,1561,0
Austria,1564,0
Austria,1568,0
Austria,1570,0
Austria,1575,0
Austria,1579,0
Austria,1584,0
Austria,1586,0
Austria,1587,0
Austria,1596,0
Austria,1597,0
Austria,1600,0
Austria,1601,0
Austria,1604,0
Austria,1605,0
Austria,1606,0
Austria,1609,0
Austria,1611,0
Austria,1613,0
Austria,1616,0
Austria,1618,0
Austria,1619,0
Austria,1622,0
Austria,1626,0
Austria,1627,0
Austria,1628,0
Austria,1631,0
Austria,1633,0
Austria,1634,0
Austria,1636,0
Austria,1638,0
Austria,1640,0
Austria,1644,0
Austria,1645,0
Austria,1647,0
Austria,1649,0
Austria,1652,0
Austria,1654,0
Austria,1657,0
Austria,1659,0
Austria,1660,0
Austria,1662,0
Austria,1664,0
Austria,1666,0
Austria,1667,0
Austria,1668,0
Austria,1672,0
Austria,1673,0
Austria,1674,0
Austria,1677,0
Austria,1679,0
Austria,1680,0
Austria,1683,0
Austria,1687,0
Austria,1688,0
Austria,1692,0
Austria,1693,0
Austria,1694,0
Austria,1695,0
Austria,1700,0
Austria,1703,0
Austria,1704,0
Austria,1707,0
Austria,1709,0
Austria,1711,0
Austria,1713,0
Austria,1714,0
Austria,1716,0
Austria,1718,0
Austria,1721,0
Austria,1725,0
Austria,1726,0
Austria,1727,0
Austria,1730,0
Austria,1732,0
Austria,1736,0
Austria,1737,0
Austria,1738,0
Austria,1739,0
Austria,1746,0
Austria,1748,0
Austria,1750,0
Austria,1751,0
Austria,1754,0
Austria,1755,0
Austria,1757,0
Austria,1758,0
Austria,1761,0
Austria,1762,0
Austria,1763,0
Austria,1765,0
Austria,1766,0
Austria,1770,0
Austria,1771,0
Austria,1773,0
Austria,1780,0
Austria,1781,0
Austria,1782,0
Austria,1783,0
Austria,1784,0
Austria,1785,0
Austria,1786,0
Austria,1787,0
Austria,1788,0
Austria,1790,0
Austria,1791,0
Austria,1792,0
Austria,1793,0
Austria,1797,0
Austria,1799,0
Austria,1802,0
Austria,1804,0
Austria,1808,0
Austria,1810,0
Austria,1811,0
Austria,1812,0
Austria,1814,0
Austria,1815,0
Austria,1816,0
Austria,1818,0
Austria,1819,0
Austria,1820,0
Austria,1821,0
Austria,1822,0
Austria,1825,0
Austria,1827,0
Austria,1828,0
Austria,1829,0
Austria,1830,0
Austria,1831,0
Austria,1833,0
Austria,1834,0
Austria,1835,0
Austria,1837,0
Austria,1839,0
Austria,1840,0
Austria,1842,0
Austria,1843,0
Austria,1844,0
Austria,1845,0
Austria,1846,0
Austria,1847,0
Austria,1848,0
Austria,1850,0
Austria,1851,0
Austria,1852,0
Austria,1853,0
Austria,1854,0
Austria,1855,0
Austria,1856,0
Austria,1857,0
Austria,1858,0
Austria,1859,0
Austria,1861,0
Austria,1862,0
Austria,1863,0
Austria,1864,0
Austria,1865,0
Austria,1866,0
Austria,1867,0
Austria,1868,0
Austria,1869,0
Austria,1870,0
Austria,1872,0
Austria,1874,0
Austria,1875,0
Austria,1877,0
Austria,1878,0
Austria,1879,0
Austria,1880,0
Austria,1881,0
Austria,1882,0
Austria,1883,0
Austria,1884,0
Austria,1885,0
Austria,1886,0
Austria,1887,0
Austria,1888,0
Austria,1889,0
Austria,1890,0
Austria,1891,0
Austria,1893,0
Austria,1894,0
Austria,1895,0
Austria,1896,0
Austria,1897,0
Austria,1898,0
Austria,1899,0
Austria,1900,0
Austria,1901,0
Austria,1902,0
Austria,1903,0
Austria,1904,0
Austria,1905,0
Austria,1906,0
Austria,1907,0
Austria,1908,0
Austria,1909,0
Austria,1910,0
Austria,1911,0
Austria,1912,0
Austria,1913,0
Austria,1914,0
Austria,1915,0
Austria,1916,0
Austria,1917,0
Austria,1918,0
Austria,1920,0
Austria,1922,0
Austria,1923,0
Austria,1924,0
Austria,1925,0
Austria,1926,0
Austria,1927,0
Austria,1928,0
Austria,1929,0
Austria,1930,0
Austria,1931,0
Austria,1932,0
Austria,1933,0
Austria,1934,0
Austria,1935,0
Austria,1936,0
Austria,1937,0
Austria,1938,0
Austria,1939,0
Austria,1940,0
Austria,1941,0
Austria,1942,0
Austria,1943,0
Austria,1944,0
Austria,1945,0
Austria,1946,0
Austria,1947,0
Austria,1948,0
Austria,1949,0
Austria,1950,0
Austria,1951,0
Austria,1952,0
Austria,1953,0
Austria,1954,0
Austria,1955,0
Austria,1956,0
Austria,1957,0
Austria,1958,0
Austria,1959,0
Austria,1960,0
Austria,1961,0
Austria,1962,0
Austria,1963,0
Austria,1964,0
Austria,1965,0
Austria,1966,0
Austria,1967,0
Austria,1968,0
Austria,1969,0
Austria,1970,0
Austria,1971,0
Austria,1972,0
Austria,1973,0
Austria,1974,0
Austria,1975,0
Austria,1976,0
Austria,1977,0
Austria,1978,0
Austria,1979,0
Austria,1980,0
Austria,1981,0
Austria,1982,0
Austria,1983,0
Austria,1984,0
Austria,1985,0
Austria,1986,0
Austria,1987,0
Austria,1988,0
Austria,1989,0
Austria,1990,0
Austria,1991,0
Austria,1992,0
Austria,1993,0
Austria,1994,0
Austria,1995,0
Austria,1996,0
Austria,1997,0
