Entity,Year,Biological,Chemical,Explosives,Fake Weapons,Firearms,Incendiary,Melee,Other,Radiological,Sabotage Equipment,Unknown,Vehicle
India,1996,0,0,113,0,49,25,5,0,0,0,21,0
India,1997,0,0,110,0,59,2,2,0,0,0,20,0
India,1998,0,0,34,0,24,0,3,0,0,0,0,0
India,1999,0,1,62,0,42,1,2,0,0,0,4,0
India,2000,0,0,94,0,71,2,5,0,0,1,7,0
India,2001,0,2,102,0,121,0,5,0,0,0,4,0
India,2002,0,0,102,0,76,1,4,0,0,0,1,0
India,2003,0,3,95,0,82,5,8,0,0,2,1,0
India,2004,0,0,69,0,35,2,1,0,0,0,1,0
India,2005,0,0,82,0,56,0,5,0,0,0,3,0
India,2006,0,0,101,0,57,1,5,0,0,0,3,0
India,2007,0,0,87,0,53,3,4,0,0,0,2,0
India,2008,0,0,263,0,181,20,23,0,0,1,46,0
India,2009,0,0,248,0,239,82,18,0,0,6,79,0
India,2010,0,1,214,0,240,94,46,0,0,2,65,1
India,2011,0,0,208,0,214,83,64,0,0,8,66,2
India,2012,0,0,352,0,174,51,15,0,0,0,19,0
India,2013,0,1,369,0,220,51,22,0,0,1,29,1
India,2014,0,1,388,0,312,52,33,3,0,1,70,0
India,2015,0,1,423,0,248,65,49,0,0,4,94,0
India,2016,0,1,503,0,292,100,51,0,0,1,76,1
India,2017,0,0,335,1,332,164,65,2,0,4,63,0
Indonesia,1977,0,0,0,0,1,0,0,0,0,0,0,0
Indonesia,1978,0,0,0,0,0,0,1,0,0,0,1,0
Indonesia,1981,0,0,1,0,0,0,0,0,0,0,0,0
Indonesia,1984,0,0,1,0,0,0,0,0,0,0,1,0
Indonesia,1985,0,0,2,0,0,0,0,0,0,0,0,0
Indonesia,1986,0,0,4,0,0,0,0,0,0,0,0,0
Indonesia,1989,0,0,1,0,1,0,0,0,0,0,0,0
Indonesia,1990,0,0,0,0,2,1,0,0,0,0,0,0
Indonesia,1991,0,0,4,0,2,0,0,0,0,0,1,0
Indonesia,1992,0,0,0,0,4,0,0,0,0,0,0,0
Indonesia,1994,0,0,1,0,0,0,1,0,0,0,3,0
Indonesia,1995,0,0,0,0,4,3,5,0,0,0,12,0
Indonesia,1996,0,0,0,0,3,52,4,0,0,0,6,0
Indonesia,1997,0,0,1,0,5,10,1,0,0,0,10,0
Indonesia,1998,0,0,1,0,1,0,1,0,0,0,0,0
Indonesia,1999,0,0,3,0,35,6,8,0,0,0,8,0
Indonesia,2000,0,0,71,0,22,2,4,0,0,0,2,0
Indonesia,2001,0,0,51,0,29,18,1,0,0,0,6,0
Indonesia,2002,0,0,29,0,12,1,0,0,0,0,1,0
Indonesia,2003,0,0,11,0,6,1,0,0,0,0,0,0
Indonesia,2004,0,0,9,0,8,0,0,0,0,0,0,0
Indonesia,2005,0,0,10,0,4,0,1,0,0,0,0,0
Indonesia,2006,0,0,4,0,3,0,3,0,0,0,0,0
Indonesia,2007,0,0,1,0,0,0,1,0,0,0,0,0
Indonesia,2008,0,0,13,0,0,0,0,0,0,0,0,0
Indonesia,2009,0,0,7,0,11,1,0,0,0,0,0,0
Indonesia,2010,0,0,0,0,1,3,0,0,0,0,0,0
Indonesia,2011,0,0,11,0,8,1,0,1,0,0,0,0
Indonesia,2012,0,0,20,0,16,2,1,0,0,0,0,0
Indonesia,2013,0,0,11,0,15,6,0,0,0,0,0,0
Indonesia,2014,0,0,9,0,17,3,2,1,0,0,3,0
Indonesia,2015,0,1,4,0,11,9,3,0,0,0,1,0
Indonesia,2016,0,0,14,0,2,2,0,0,0,0,1,0
Indonesia,2017,0,1,6,0,13,4,3,0,0,0,0,0
International,2002,0,0,1,0,0,0,0,0,0,0,0,0
Iran,1970,0,0,2,0,1,0,0,0,0,0,2,0
Iran,1971,0,0,3,0,5,0,0,0,0,0,3,0
Iran,1972,0,0,14,0,0,1,0,0,0,0,0,0
Iran,1973,0,0,3,0,1,0,0,0,0,0,0,0
Iran,1974,0,0,9,0,1,1,0,0,0,0,0,0
Iran,1975,0,0,6,0,7,0,0,0,0,0,0,0
Iran,1976,0,0,1,0,3,0,0,0,0,0,0,0
Iran,1977,0,0,1,0,3,1,0,0,0,0,0,0
Iran,1978,0,0,8,0,7,10,1,0,0,0,1,0
Iran,1979,0,0,27,0,34,1,2,0,0,0,18,0
Iran,1980,0,0,52,0,6,3,1,0,0,0,5,0
Iran,1981,0,0,52,0,28,8,0,0,0,0,20,0
Iran,1982,0,0,14,0,7,1,0,0,0,0,4,0
Iran,1983,0,0,6,0,2,0,0,0,0,0,2,0
Iran,1984,0,0,6,0,5,0,0,0,0,0,6,0
Iran,1985,0,0,3,0,0,0,0,0,0,0,0,0
Iran,1986,0,0,4,0,1,0,0,0,0,0,1,0
Iran,1987,0,0,1,0,0,0,0,0,0,0,0,0
Iran,1988,0,0,5,0,1,0,0,0,0,0,0,0
Iran,1989,0,0,1,0,5,0,0,0,0,0,0,0
Iran,1990,0,0,6,0,5,0,0,0,0,0,0,0
Iran,1991,0,0,7,0,2,0,0,0,0,0,0,0
Iran,1992,0,0,6,0,2,6,0,0,0,0,2,0
Iran,1994,0,0,27,0,8,6,1,0,0,0,1,0
Iran,1995,0,0,4,0,2,1,0,1,0,0,0,0
Iran,1996,0,0,0,0,0,1,0,0,0,0,2,0
Iran,1998,0,0,3,0,2,0,0,0,0,0,0,0
Iran,1999,0,0,4,0,2,0,0,0,0,0,2,0
Iran,2000,0,0,12,0,2,1,0,0,0,0,0,0
Iran,2001,0,0,4,0,0,0,0,0,0,0,0,0
Iran,2003,0,0,0,0,1,1,0,0,0,0,0,0
Iran,2005,0,0,5,0,0,0,0,0,0,0,0,0
Iran,2006,0,0,8,0,4,0,0,0,0,0,2,0
Iran,2007,0,0,3,0,4,1,1,0,0,0,0,0
Iran,2008,0,0,3,0,1,0,0,0,0,0,4,0
Iran,2009,0,0,7,0,6,1,0,0,0,0,1,0
Iran,2010,0,0,6,0,6,0,0,0,0,0,2,0
Iran,2011,0,0,5,0,8,0,0,0,0,0,0,0
Iran,2012,0,0,2,0,2,0,0,0,0,0,1,0
Iran,2013,0,0,3,0,5,0,0,0,0,0,3,0
Iran,2014,0,0,2,0,7,0,0,0,0,0,0,0
Iran,2015,0,0,4,0,4,0,0,0,0,0,1,0
Iran,2016,0,0,8,0,1,0,0,0,0,0,1,0
Iran,2017,0,0,4,0,6,0,0,0,0,0,1,0
Iraq,1975,0,0,0,0,0,0,0,0,0,0,1,0
Iraq,1976,0,0,1,0,1,0,0,0,0,0,1,0
Iraq,1979,0,0,0,0,1,0,0,0,0,0,1,0
Iraq,1980,0,0,4,0,1,0,1,0,0,0,0,0
Iraq,1981,0,0,0,0,0,0,0,0,0,0,3,0
Iraq,1982,0,0,3,0,1,0,0,0,0,0,1,0
Iraq,1983,0,0,3,0,0,0,0,0,0,0,0,0
Iraq,1984,0,0,1,0,0,0,0,0,0,0,1,0
Iraq,1987,0,0,0,0,1,0,0,0,0,0,2,0
Iraq,1988,0,0,2,0,1,0,0,0,0,0,1,0
Iraq,1989,0,0,3,0,1,0,0,0,0,0,0,0
Iraq,1991,0,0,1,0,2,0,0,0,0,0,0,0
Iraq,1992,0,1,11,0,17,1,0,0,0,0,5,0
Iraq,1994,0,0,11,0,6,0,0,0,0,0,1,0
Iraq,1995,0,0,13,0,2,0,0,0,0,0,2,0
Iraq,1996,0,0,7,0,3,0,0,0,0,0,2,0
Iraq,1997,0,0,6,0,5,1,0,0,0,0,9,0
Iraq,1998,0,0,7,0,0,0,0,0,0,0,0,0
Iraq,1999,0,0,8,0,3,0,0,0,0,0,1,0
Iraq,2000,0,0,8,0,2,0,0,0,0,0,0,0
Iraq,2001,0,0,3,0,0,0,0,0,0,0,0,0
Iraq,2002,0,0,5,0,1,0,0,0,0,0,0,0
Iraq,2003,0,0,80,0,21,0,0,0,0,0,1,0
Iraq,2004,0,0,202,0,100,2,5,0,0,0,14,0
Iraq,2005,0,1,337,0,257,1,1,0,0,0,20,0
Iraq,2006,0,0,507,0,311,3,3,0,0,0,14,0
Iraq,2007,0,7,728,0,300,1,4,0,0,0,7,0
Iraq,2008,0,0,869,0,213,0,1,1,0,0,22,0
Iraq,2009,0,1,967,0,149,5,1,0,0,0,14,0
Iraq,2010,0,0,951,0,213,0,5,0,0,1,9,0
Iraq,2011,0,0,908,0,368,5,6,0,0,0,21,0
Iraq,2012,0,0,1146,0,285,1,0,0,0,0,5,0
Iraq,2013,0,0,2237,0,592,3,2,0,0,0,18,0
Iraq,2014,0,2,2990,0,678,20,6,1,0,0,236,0
Iraq,2015,0,4,2248,0,225,7,12,3,0,0,251,1
Iraq,2016,0,14,2776,0,224,52,15,4,0,0,275,0
Iraq,2017,0,17,1882,0,246,23,9,0,0,1,287,1
Ireland,1970,0,0,0,0,1,0,0,0,0,0,0,0
Ireland,1971,0,0,0,0,1,0,0,0,0,0,0,0
Ireland,1972,0,0,3,0,1,1,0,0,0,0,0,0
Ireland,1973,0,0,1,0,2,0,0,0,0,0,0,0
Ireland,1974,0,0,2,0,1,0,0,0,0,0,0,0
Ireland,1975,0,0,2,0,2,0,1,0,0,0,2,0
Ireland,1976,0,0,3,0,1,1,0,0,0,0,0,0
Ireland,1977,0,0,0,0,3,0,0,0,0,0,0,0
Ireland,1978,0,0,0,0,3,0,0,0,0,0,0,0
Ireland,1979,0,0,1,0,4,1,0,0,0,0,2,0
Ireland,1980,0,0,0,0,4,2,0,0,0,0,1,0
Ireland,1981,0,0,2,0,1,1,0,0,0,0,1,0
Ireland,1982,0,0,2,0,2,0,0,0,0,0,0,0
Ireland,1983,0,0,0,0,2,0,0,0,0,0,2,0
Ireland,1984,0,0,1,0,0,0,0,0,0,0,0,0
Ireland,1985,0,0,0,0,2,0,0,0,0,0,0,0
Ireland,1986,0,0,0,0,0,2,0,0,0,0,0,0
Ireland,1987,0,0,0,0,6,18,0,0,0,0,0,0
Ireland,1989,0,0,0,0,3,0,0,0,0,0,0,0
Ireland,1990,0,0,0,0,2,0,0,0,0,0,0,0
Ireland,1991,0,0,1,0,2,12,1,0,0,0,0,0
Ireland,1992,0,0,1,0,0,6,0,0,0,0,0,0
Ireland,1994,0,0,4,0,3,3,0,0,0,0,0,0
Ireland,1995,0,0,2,0,0,1,0,0,0,0,0,0
Ireland,1996,0,0,0,0,0,0,1,0,0,0,0,0
Ireland,1997,0,0,4,0,0,0,0,0,0,0,0,0
Ireland,1998,0,0,2,0,1,0,0,0,0,0,0,0
Ireland,1999,0,0,1,0,1,1,0,0,0,0,0,0
Ireland,2001,0,0,0,0,1,0,1,0,0,0,0,0
Ireland,2003,0,0,1,0,0,0,0,0,0,0,0,0
Ireland,2006,0,0,0,0,1,0,0,0,0,0,0,0
Ireland,2007,0,0,1,0,0,0,0,0,0,0,0,0
Ireland,2008,0,0,3,0,0,2,0,0,0,0,0,0
Ireland,2010,0,0,0,0,1,2,0,0,0,0,0,1
Ireland,2011,0,0,3,0,1,0,0,0,0,0,0,0
Ireland,2012,0,0,28,0,0,1,0,0,0,0,0,0
Ireland,2013,0,0,25,0,1,1,0,0,0,0,0,0
Ireland,2014,0,0,24,0,0,9,0,0,0,0,0,0
Ireland,2015,0,0,25,0,0,3,0,0,0,0,0,0
Ireland,2016,0,0,10,0,2,2,1,0,0,0,0,0
Ireland,2017,0,0,15,0,0,2,0,0,0,0,0,0
Israel,1971,0,0,1,0,0,0,0,0,0,0,0,0
Israel,1972,0,0,14,0,1,0,0,0,0,0,0,0
Israel,1973,0,0,1,0,0,0,0,0,0,0,0,0
Israel,1974,0,0,5,0,6,0,0,0,0,0,1,0
Israel,1975,0,0,1,0,1,0,0,0,0,0,0,0
Israel,1976,0,0,2,0,0,0,0,0,0,0,0,0
Israel,1977,0,0,4,0,2,0,0,0,0,0,0,0
Israel,1978,0,0,21,0,1,0,0,0,0,0,1,0
Israel,1979,0,0,120,0,6,2,0,0,0,0,2,0
Israel,1980,0,0,59,0,8,7,0,0,0,0,5,0
Israel,1981,0,0,27,0,4,3,1,0,0,0,1,0
Israel,1982,0,0,49,0,4,14,1,0,0,0,3,0
Israel,1983,0,0,22,0,1,7,0,0,0,0,1,0
Israel,1984,0,0,16,0,2,7,0,0,0,0,0,0
Israel,1985,0,0,19,0,0,1,0,0,0,0,1,0
Israel,1986,0,0,33,0,2,4,4,0,0,0,5,0
Israel,1987,0,0,14,0,2,5,2,0,0,0,0,0
Israel,1988,0,0,16,0,4,14,1,0,0,0,0,0
Israel,1989,0,1,36,0,15,18,14,0,0,0,2,1
Israel,1990,0,1,26,0,12,16,37,0,0,0,6,0
Israel,1991,0,0,12,0,17,8,23,0,0,0,2,2
Israel,1992,0,0,12,0,18,8,35,0,0,0,5,0
Israel,1994,0,0,13,0,13,2,21,0,0,0,6,0
Israel,1995,0,0,6,0,3,1,2,0,0,0,1,0
Israel,1996,0,0,10,0,5,1,1,0,0,0,1,1
Israel,1997,0,0,6,0,4,0,2,0,0,0,1,0
Israel,1998,0,0,10,0,3,0,1,0,0,0,0,0
Israel,1999,0,0,7,0,0,0,0,0,0,0,0,1
Israel,2000,1,1,10,0,0,3,0,0,0,0,0,0
Israel,2001,0,1,55,0,20,2,0,0,0,0,0,1
Israel,2002,0,0,61,0,11,0,2,0,0,0,1,0
Israel,2003,0,0,31,0,6,1,0,0,0,0,0,0
Israel,2004,0,0,19,0,0,0,0,0,0,0,0,0
Israel,2005,0,0,35,0,6,1,1,0,0,0,0,0
Israel,2006,0,0,77,0,3,0,1,0,0,0,0,0
Israel,2007,0,0,48,0,4,0,1,0,0,0,0,0
Israel,2008,0,0,124,0,7,0,2,0,0,0,0,1
Israel,2009,0,0,35,0,0,0,0,0,0,0,0,1
Israel,2010,0,0,14,0,0,0,0,0,0,0,0,0
Israel,2011,0,0,47,0,3,1,0,0,0,0,0,0
Israel,2012,0,0,61,0,3,1,0,0,0,0,0,0
Israel,2013,0,0,27,0,4,5,1,0,0,0,0,0
Israel,2014,0,1,275,0,6,4,6,0,0,0,0,1
Israel,2015,0,1,15,0,5,4,30,0,0,0,2,1
Israel,2016,0,0,17,0,8,10,14,0,0,0,1,0
Israel,2017,0,0,17,0,6,1,8,0,0,0,0,0
Italy,1970,0,1,1,0,1,0,0,0,0,0,0,0
Italy,1971,0,0,3,0,0,0,0,0,0,0,0,0
Italy,1972,0,0,4,0,0,0,0,0,0,0,0,0
Italy,1973,0,0,7,0,2,5,0,0,0,0,1,0
Italy,1974,0,0,11,0,1,8,0,0,0,0,2,0
Italy,1975,0,0,3,0,1,2,0,0,0,0,1,0
Italy,1976,0,0,62,0,26,81,0,0,0,0,4,0
Italy,1977,0,0,115,0,68,113,3,0,0,0,9,0
Italy,1978,0,1,97,0,59,105,1,0,0,0,14,0
Italy,1979,0,0,65,0,59,49,1,0,0,0,35,0
Italy,1980,0,1,30,0,45,28,1,0,0,0,5,0
Italy,1981,0,0,35,0,24,1,0,0,0,0,9,0
Italy,1982,0,0,13,0,8,0,0,0,0,0,2,0
Italy,1983,0,0,1,0,4,1,0,0,0,0,1,0
Italy,1984,0,0,7,0,5,1,1,0,0,0,0,0
Italy,1985,0,0,8,0,3,0,0,0,0,0,0,0
Italy,1986,0,0,2,0,0,1,0,0,0,0,4,0
Italy,1987,0,0,9,0,5,0,0,0,0,0,0,0
Italy,1988,0,0,27,0,1,1,0,0,0,0,0,0
Italy,1989,0,0,6,1,1,7,0,0,0,0,0,0
Italy,1990,0,0,6,0,0,0,0,0,0,0,0,0
Italy,1991,0,0,17,0,3,8,2,0,0,0,1,0
Italy,1992,0,0,18,0,9,5,3,0,0,0,2,0
Italy,1994,0,0,6,0,2,5,2,0,0,0,3,0
Italy,1995,0,0,0,0,0,0,1,0,0,0,0,0
Italy,1996,0,0,5,0,0,3,0,0,0,0,0,0
Italy,1997,0,0,4,0,1,0,0,0,0,0,3,0
Italy,1998,0,0,6,0,0,0,0,0,0,0,0,0
Italy,1999,0,0,5,0,1,1,0,0,0,0,0,0
Italy,2000,0,0,7,0,0,1,0,0,0,0,0,0
Italy,2001,0,0,9,0,0,2,0,0,0,0,0,0
Italy,2002,0,0,5,0,1,1,0,0,0,0,0,0
Italy,2003,0,1,12,0,0,2,0,0,0,0,0,0
Italy,2004,0,0,3,0,0,0,0,0,0,0,0,0
Italy,2005,0,0,6,0,0,0,0,0,0,0,0,0
Italy,2006,0,0,4,0,0,0,0,0,0,0,0,0
Italy,2008,0,0,0,0,0,0,2,0,0,0,0,0
Italy,2009,0,0,4,0,0,0,0,0,0,0,0,0
Italy,2010,0,0,10,0,0,0,0,0,0,0,0,0
Italy,2011,0,0,3,0,2,0,0,0,0,0,0,0
Italy,2012,0,0,7,0,2,1,0,0,0,0,0,0
Italy,2013,0,0,4,0,1,0,0,2,0,0,0,0
Italy,2014,0,0,4,0,0,2,1,0,0,0,0,0
Italy,2015,0,0,1,0,0,1,3,0,0,0,0,0
Italy,2016,0,0,9,0,1,1,0,0,0,0,0,0
Italy,2017,0,0,5,0,0,1,2,0,0,0,0,0
Jamaica,1974,0,0,2,0,0,0,0,0,0,0,0,0
Jamaica,1976,0,0,1,0,0,0,0,0,0,0,0,0
Jamaica,1979,0,0,0,0,1,0,0,0,0,0,1,0
Jamaica,1980,0,0,0,0,5,0,0,0,0,0,1,0
Jamaica,1981,0,0,0,0,1,0,0,0,0,0,0,0
Jamaica,1986,0,0,0,0,1,0,0,0,0,0,0,0
Jamaica,1991,0,0,0,0,0,1,0,0,0,0,0,0
Jamaica,1992,0,0,0,0,3,2,1,0,0,0,0,0
Jamaica,1994,0,0,0,0,0,0,1,0,0,0,1,0
Jamaica,1995,0,0,0,0,1,0,0,0,0,0,0,0
Jamaica,1996,0,0,0,0,0,0,1,0,0,0,0,0
Jamaica,1997,0,0,0,0,8,0,0,0,0,0,0,0
Jamaica,2007,0,0,0,0,1,0,0,0,0,0,0,0
Jamaica,2014,0,0,0,0,1,0,0,0,0,0,0,0
Jamaica,2017,0,0,0,0,0,2,0,0,0,0,0,0
Japan,1970,0,0,1,0,0,1,0,0,0,0,0,0
Japan,1973,0,0,0,0,0,2,0,0,0,0,0,0
Japan,1974,0,0,0,0,0,2,1,0,0,0,0,0
Japan,1975,0,0,11,0,0,1,0,0,0,0,0,0
Japan,1976,0,0,1,0,0,0,0,0,0,0,0,0
Japan,1977,0,0,4,0,0,0,0,0,0,0,0,0
Japan,1978,0,0,3,0,0,23,8,0,0,1,0,0
Japan,1979,0,0,0,0,0,8,2,1,0,2,2,1
Japan,1981,0,0,0,0,0,1,0,0,0,0,0,0
Japan,1982,0,0,0,0,0,2,0,0,0,0,0,0
Japan,1983,0,0,2,0,0,7,0,0,0,0,3,0
Japan,1984,0,1,1,0,0,13,0,0,0,0,0,0
Japan,1985,0,0,3,0,0,7,0,0,0,0,0,0
Japan,1986,0,0,4,0,0,5,0,0,0,0,1,0
Japan,1987,0,0,6,0,2,1,0,0,0,0,1,0
Japan,1988,0,1,7,0,1,6,0,0,0,0,1,0
Japan,1989,0,0,6,0,0,5,2,0,0,0,0,0
Japan,1990,2,0,26,0,3,62,0,0,0,0,0,0
Japan,1991,0,0,4,0,2,6,3,1,0,0,2,1
Japan,1992,0,0,15,0,2,18,3,1,0,0,1,0
Japan,1994,0,1,1,0,4,2,1,0,0,0,0,0
Japan,1995,0,9,4,1,1,0,3,0,0,0,2,0
Japan,1996,0,0,2,0,0,1,4,0,0,0,0,1
Japan,1997,0,0,4,0,0,0,0,0,0,0,0,1
Japan,1998,0,0,1,0,0,0,0,0,0,0,0,0
Japan,1999,0,0,2,0,0,0,0,0,0,0,0,0
Japan,2000,0,0,3,0,0,0,0,0,10,0,0,0
Japan,2001,0,0,2,0,0,1,0,0,0,0,0,0
Japan,2002,0,0,2,0,0,0,0,0,0,0,0,0
Japan,2003,0,0,1,0,1,0,0,0,0,0,0,0
Japan,2008,0,0,2,0,0,1,0,0,0,0,0,0
Japan,2009,0,0,0,0,0,1,0,0,0,0,0,0
Japan,2013,0,0,1,0,0,0,0,0,0,0,0,0
Japan,2014,0,0,5,0,0,0,0,0,0,0,0,0
Japan,2015,0,0,2,0,0,8,0,0,0,0,0,0
Japan,2016,0,0,0,0,0,0,1,0,0,0,0,0
Jordan,1970,0,0,1,0,3,0,0,0,0,0,5,0
Jordan,1971,0,0,4,0,0,0,0,0,0,0,1,0
Jordan,1972,0,0,7,0,0,0,0,0,0,0,0,0
Jordan,1973,0,0,0,0,1,0,0,0,0,0,0,0
Jordan,1976,0,0,0,0,1,0,0,0,0,0,0,0
Jordan,1980,0,0,0,0,1,0,0,0,0,0,0,0
Jordan,1981,0,0,0,0,2,0,0,0,0,0,0,0
Jordan,1982,0,0,1,0,0,0,0,0,0,0,0,0
Jordan,1983,0,0,7,0,0,0,0,0,0,0,0,0
Jordan,1984,0,0,4,0,1,0,0,0,0,0,0,0
Jordan,1988,0,0,1,0,0,0,0,0,0,0,0,0
Jordan,1990,0,0,0,0,1,2,0,0,0,0,0,0
Jordan,1991,0,0,4,0,3,3,1,0,0,0,0,0
Jordan,1992,0,0,1,0,1,0,0,0,0,0,0,0
Jordan,1994,0,0,3,0,0,0,2,0,0,0,1,0
Jordan,1995,0,0,0,0,3,0,0,0,0,0,0,0
Jordan,1996,0,0,1,0,0,0,0,0,0,0,1,0
Jordan,1997,0,1,0,0,1,0,1,0,0,0,0,0
Jordan,1998,0,0,1,0,0,0,0,0,0,0,0,0
Jordan,1999,0,0,0,0,1,1,0,0,0,0,0,0
Jordan,2000,0,0,0,0,2,0,0,0,0,0,0,0
Jordan,2001,0,0,1,0,1,0,0,0,0,0,0,0
Jordan,2002,0,0,1,0,1,0,0,0,0,0,0,0
Jordan,2005,0,0,4,0,0,0,0,0,0,0,0,0
Jordan,2006,0,0,0,0,1,0,0,0,0,0,0,0
Jordan,2010,0,0,2,0,0,0,0,0,0,0,0,0
Jordan,2012,0,0,1,0,1,0,0,0,0,0,0,0
Jordan,2013,0,0,1,0,0,0,0,0,0,0,0,0
Jordan,2014,0,0,1,0,2,0,0,0,0,0,0,0
Jordan,2015,0,0,1,0,1,2,0,0,0,0,0,0
Jordan,2016,0,0,3,0,6,0,0,0,0,0,0,0
Jordan,2017,0,0,0,0,6,1,1,0,0,0,0,0
Kazakhstan,1992,0,0,1,0,1,0,0,0,0,0,3,0
Kazakhstan,1994,0,0,0,0,0,0,0,0,0,0,1,0
Kazakhstan,1997,0,0,0,0,0,0,2,0,0,0,0,0
Kazakhstan,2000,0,0,0,0,1,0,0,0,0,0,0,0
Kazakhstan,2001,0,0,1,0,0,0,0,0,0,0,0,0
Kazakhstan,2008,0,0,1,0,0,0,0,0,0,0,0,0
Kazakhstan,2011,0,0,4,0,1,0,0,0,0,0,0,0
Kazakhstan,2012,0,0,0,0,3,1,0,0,0,0,0,0
Kazakhstan,2013,0,0,0,0,0,3,1,0,0,0,0,0
Kazakhstan,2016,0,0,0,0,3,0,0,0,0,0,0,0
Kenya,1975,0,0,4,0,0,0,0,0,0,0,0,0
Kenya,1976,0,0,2,0,0,0,0,0,0,0,0,0
Kenya,1978,0,0,1,0,0,0,0,0,0,0,0,0
Kenya,1980,0,0,1,0,0,0,0,0,0,0,0,0
Kenya,1989,0,0,1,0,2,0,1,0,0,0,0,0
Kenya,1991,0,0,0,0,0,5,0,0,0,0,0,0
Kenya,1992,0,0,7,0,11,5,5,0,0,0,2,0
Kenya,1994,0,0,1,0,3,0,1,0,0,0,0,0
Kenya,1995,0,0,0,0,3,0,1,0,0,0,0,0
Kenya,1996,0,0,1,0,0,1,0,0,0,0,1,0
Kenya,1997,0,0,0,0,4,5,5,0,0,0,3,0
Kenya,1998,0,0,1,0,1,0,0,0,0,0,0,0
Kenya,2000,0,0,1,0,2,0,0,0,0,0,1,0
Kenya,2001,3,0,0,0,2,2,0,0,0,0,0,0
Kenya,2002,0,0,2,0,0,0,0,0,0,0,0,0
Kenya,2003,0,0,0,0,0,0,1,0,0,0,1,0
Kenya,2005,0,0,0,0,2,0,0,0,0,0,0,0
Kenya,2006,0,0,0,0,2,0,0,0,0,0,0,0
Kenya,2007,0,0,1,0,5,1,3,0,0,0,2,0
Kenya,2008,0,0,1,0,7,3,0,0,0,0,0,0
Kenya,2009,0,0,0,0,0,0,0,0,0,0,1,0
Kenya,2010,0,0,4,0,7,0,0,0,0,0,1,0
Kenya,2011,0,0,27,0,13,0,0,0,0,0,2,0
Kenya,2012,0,0,52,0,23,2,2,0,0,0,1,0
Kenya,2013,0,0,42,0,30,3,2,0,0,0,3,0
Kenya,2014,0,0,53,0,56,0,4,1,0,0,1,0
Kenya,2015,0,0,36,0,30,0,0,0,0,0,5,0
Kenya,2016,0,0,38,0,18,1,3,0,0,0,5,0
Kenya,2017,0,0,44,0,35,8,3,0,0,0,7,0
Kosovo,1999,0,0,21,0,15,1,0,0,0,0,2,0
Kosovo,2000,0,0,37,0,20,1,1,0,0,0,1,0
Kosovo,2001,0,0,9,0,6,1,1,0,0,0,0,0
Kosovo,2002,0,0,3,0,2,0,0,0,0,0,0,0
Kosovo,2003,0,0,5,0,4,0,0,0,0,0,0,0
Kosovo,2004,0,0,1,0,0,0,0,0,0,0,0,0
Kosovo,2005,0,0,8,0,0,0,0,0,0,0,0,0
Kosovo,2006,0,0,3,0,1,1,0,1,0,0,0,0
Kosovo,2007,0,0,4,0,1,0,0,0,0,0,0,0
Kosovo,2008,0,0,9,0,2,0,0,0,0,0,0,0
Kosovo,2009,0,0,0,0,1,0,0,0,0,0,0,0
Kosovo,2010,0,0,1,0,0,0,0,0,0,0,0,0
Kosovo,2011,0,0,1,0,0,0,0,0,0,0,0,0
Kosovo,2012,0,0,2,0,2,0,0,0,0,0,0,0
Kosovo,2013,0,0,3,0,1,0,1,0,0,0,1,0
Kosovo,2014,0,0,1,0,3,0,0,0,0,0,0,0
Kosovo,2015,0,0,1,0,1,0,0,0,0,0,0,0
Kosovo,2016,0,0,6,0,0,2,0,0,0,0,0,0
Kosovo,2017,0,0,3,0,1,2,2,0,0,0,0,0
Kuwait,1972,0,0,1,0,0,0,0,0,0,0,0,0
Kuwait,1974,0,0,0,0,1,0,0,0,0,0,0,0
Kuwait,1975,0,0,1,0,0,0,0,0,0,0,0,0
Kuwait,1976,0,0,0,0,0,1,0,0,0,0,0,0
Kuwait,1978,0,0,0,0,1,0,0,0,0,0,0,0
Kuwait,1980,0,0,4,0,0,0,0,0,0,0,0,0
Kuwait,1981,0,0,1,0,2,0,0,0,0,0,0,0
Kuwait,1982,0,0,0,0,1,0,0,0,0,0,0,0
Kuwait,1983,0,0,7,0,0,0,0,0,0,0,0,0
Kuwait,1984,0,0,0,0,1,0,0,0,0,0,0,0
Kuwait,1985,0,0,2,0,0,0,0,0,0,0,0,0
Kuwait,1986,0,0,1,0,0,0,0,0,0,0,0,0
Kuwait,1987,0,0,7,0,0,1,0,0,0,0,4,0
Kuwait,1988,0,0,4,0,0,0,0,0,0,0,0,0
Kuwait,1991,0,0,1,0,4,0,0,0,0,0,0,0
Kuwait,1992,0,0,3,0,6,0,1,0,0,0,5,0
Kuwait,1994,0,0,1,0,1,0,0,0,0,0,0,0
Kuwait,1997,0,0,0,0,1,0,0,0,0,0,1,0
Kuwait,2001,0,0,0,0,2,0,0,0,0,0,0,0
Kuwait,2002,0,0,0,0,1,0,0,0,0,0,0,0
Kuwait,2003,0,0,1,0,1,0,0,0,0,0,0,1
Kuwait,2005,0,0,2,0,0,0,0,0,0,0,0,0
Kuwait,2011,0,0,1,0,0,0,0,0,0,0,0,0
Kuwait,2015,0,0,1,0,0,0,0,0,0,0,0,0
Kuwait,2016,0,0,1,0,0,0,0,0,0,0,0,1
Kyrgyzstan,1996,0,0,5,0,0,0,0,0,0,0,0,0
