Entity,Year,Solid fuel consumption (CDIAC (2016)),Liquid fuel consumption (CDIAC (2016)),Gas fuel consumption (CDIAC (2016)),Cement production (CDIAC (2016)),Gas flaring (CDIAC (2016))
Australia,1982,33699,23216,6149,781,0
Australia,1983,33376,20985,6220,658,120
Australia,1984,34920,22218,6564,743,75
Australia,1985,37033,19626,8228,801,96
Australia,1986,36697,20182,7667,806,87
Australia,1987,40227,20838,7907,798,70
Australia,1988,41076,21072,8102,870,95
Australia,1989,44157,22226,8282,938,146
Australia,1990,38997,22580,9238,962,136
Australia,1991,40241,21427,8650,831,155
Australia,1992,41244,22021,8958,736,122
Australia,1993,41576,23889,9321,748,114
Australia,1994,41219,23914,9739,884,87
Australia,1995,41775,23651,10457,884,97
Australia,1996,45293,25593,10498,850,167
Australia,1997,47414,24389,10572,877,139
Australia,1998,50560,23778,11002,932,144
Australia,1999,51721,24311,11467,1013,210
Australia,2000,51807,24812,12039,1020,163
Australia,2001,52780,21980,12686,1020,120
Australia,2002,54011,24528,13399,1027,123
Australia,2003,51661,26052,12813,1088,88
Australia,2004,53496,25942,12839,1088,89
Australia,2005,55286,27111,11850,1153,93
Australia,2006,57103,26766,14440,1224,98
Australia,2007,56556,27008,16552,1251,103
Australia,2008,56795,29200,17859,1278,106
Australia,2009,58677,29305,18318,1251,110
Australia,2010,52874,29772,17763,1129,126
Australia,2011,51769,30971,18687,1170,133
Australia,2012,50138,33379,17559,1170,141
Australia,2013,49076,34115,18567,1142,155
Austria,1807,46,0,0,0,
Austria,1819,69,0,0,0,
Austria,1820,91,0,0,0,
Austria,1821,98,0,0,0,
Austria,1822,100,0,0,0,
Austria,1823,95,0,0,0,
Austria,1824,109,0,0,0,
Austria,1825,110,0,0,0,
Austria,1826,125,0,0,0,
Austria,1827,130,0,0,0,
Austria,1828,125,0,0,0,
Austria,1829,130,0,0,0,
Austria,1830,135,0,0,0,
Austria,1831,131,0,0,0,
Austria,1832,140,0,0,0,
Austria,1833,117,0,0,0,
Austria,1834,160,0,0,0,
Austria,1835,173,0,0,0,
Austria,1836,184,0,0,0,
Austria,1837,193,0,0,0,
Austria,1838,232,0,0,0,
Austria,1839,289,0,0,0,
Austria,1840,319,0,0,0,
Austria,1841,360,0,0,0,
Austria,1842,398,0,0,0,
Austria,1843,346,0,0,0,
Austria,1844,435,0,0,0,
Austria,1845,491,0,0,0,
Austria,1846,577,0,0,0,
Austria,1847,568,0,0,0,
Austria,1848,637,0,0,0,
Austria,1849,617,0,0,0,
Austria,1850,635,0,0,0,
Austria,1851,637,0,0,0,
Austria,1852,767,0,0,0,
Austria,1853,880,0,0,0,
Austria,1854,867,0,0,0,
Austria,1855,1010,0,0,0,
Austria,1856,1155,0,0,0,
Austria,1857,1330,0,0,0,
Austria,1858,1977,0,0,0,
Austria,1859,1601,0,0,0,
Austria,1860,1678,0,0,0,
Austria,1861,1741,0,0,0,
Austria,1862,1734,0,0,0,
Austria,1863,1604,0,0,0,
Austria,1864,1383,3,0,0,
Austria,1865,1459,2,0,0,
Austria,1866,977,4,0,0,
Austria,1867,1336,5,0,0,
Austria,1868,1648,10,0,0,
Austria,1869,1754,16,0,0,
Austria,1870,1984,26,0,0,
Austria,1871,2734,33,0,0,
Austria,1872,2692,39,0,0,
Austria,1873,2874,54,0,0,
Austria,1874,2441,57,0,0,
Austria,1875,2077,67,0,0,
Austria,1876,2117,91,0,0,
Austria,1877,1901,87,0,0,
Austria,1878,1888,88,0,0,
Austria,1879,2342,78,0,0,
Austria,1880,6359,95,0,0,
Austria,1881,2692,123,0,0,
Austria,1882,2790,103,0,0,
Austria,1883,3120,90,0,0,
Austria,1884,3019,109,0,0,
Austria,1885,3173,115,0,0,
Austria,1886,2998,106,0,0,
Austria,1887,3251,93,0,0,
Austria,1888,3163,99,0,0,
Austria,1889,3399,114,0,0,
Austria,1890,3453,105,0,0,
Austria,1891,3964,115,0,0,
Austria,1892,3824,124,0,0,
Austria,1893,4697,134,0,0,
Austria,1894,4833,115,0,0,
Austria,1895,5457,103,0,0,
Austria,1896,5776,37,0,0,
Austria,1897,6237,46,0,0,
Austria,1898,6631,44,0,0,
Austria,1899,6718,55,0,0,
Austria,1900,7559,-6,0,0,
Austria,1901,7738,3,0,0,
Austria,1902,7013,-11,0,0,
Austria,1903,7014,-41,0,0,
Austria,1904,7426,-77,0,0,
Austria,1905,7808,-137,0,0,
Austria,1906,9328,-175,0,0,
Austria,1907,11653,-158,0,0,
Austria,1908,16384,-297,0,0,
Austria,1909,11911,-402,0,0,
Austria,1910,16044,-346,0,0,
Austria,1911,13412,-301,0,0,
Austria,1912,14107,-477,0,0,
Austria,1913,16644,-370,0,0,
Austria,1914,13552,-224,0,0,
Austria,1915,9646,-121,0,0,
Austria,1916,2480,-288,0,0,
Austria,1917,942,0,0,0,
Austria,1918,911,0,0,0,
Austria,1919,823,0,0,0,
Austria,1920,3898,67,0,0,
Austria,1921,5198,80,0,0,
Austria,1922,4985,87,0,0,
Austria,1923,4765,87,0,0,
Austria,1924,5350,134,0,0,
Austria,1925,5064,119,0,0,
Austria,1926,4941,141,0,0,
Austria,1927,5339,153,0,0,
Austria,1928,5513,199,0,71,
Austria,1929,6302,218,0,79,
Austria,1930,4804,263,0,82,
Austria,1931,4639,261,0,41,
Austria,1932,3871,215,7,48,
Austria,1933,3572,275,0,38,
Austria,1934,3492,220,0,42,
Austria,1935,3506,244,0,50,
Austria,1936,3407,253,0,50,
Austria,1937,3865,241,0,58,
Austria,1938,1443,48,0,88,
Austria,1939,1509,121,0,101,
Austria,1940,1548,346,0,111,
Austria,1941,1517,546,0,115,
Austria,1942,1511,729,0,93,
Austria,1943,1595,924,0,105,
Austria,1944,1547,1016,0,0,
Austria,1945,851,373,22,0,
Austria,1946,2700,707,22,53,
Austria,1947,3974,774,26,38,
Austria,1948,5640,829,116,98,
Austria,1949,6070,1009,26,148,
Austria,1950,4744,532,253,175,0
Austria,1951,5145,744,260,201,0
Austria,1952,4747,826,263,189,0
Austria,1953,4564,875,299,190,0
Austria,1954,4992,1141,336,221,0
Austria,1955,5240,2031,412,253,0
Austria,1956,5453,1583,400,263,0
Austria,1957,5603,1664,409,290,0
Austria,1958,5075,1857,443,293,0
Austria,1959,4718,1964,609,329,0
Austria,1960,4926,2297,797,385,0
Austria,1961,4820,2607,843,419,0
Austria,1962,4936,3009,884,416,0
Austria,1963,5349,3367,922,450,0
Austria,1964,5168,3977,961,513,0
Austria,1965,4903,4027,934,550,0
Austria,1966,4597,4494,1002,612,0
Austria,1967,4299,5022,960,618,0
Austria,1968,4199,5708,1022,619,0
Austria,1969,4183,6109,1275,620,0
Austria,1970,4858,6763,1548,654,0
Austria,1971,4107,7580,1790,747,0
Austria,1972,4267,8261,1933,863,0
Austria,1973,4327,9149,2080,851,0
Austria,1974,4532,8007,2258,875,0
Austria,1975,3975,7879,2213,766,0
Austria,1976,3894,8707,2528,800,0
Austria,1977,3423,8572,2570,766,0
Austria,1978,3503,8697,2675,800,0
Austria,1979,3940,9430,2664,763,0
Austria,1980,3873,7116,2534,742,0
Austria,1981,3996,8185,2407,719,0
Austria,1982,3856,7820,2332,682,0
Austria,1983,3929,7210,2370,667,0
Austria,1984,4600,6958,2653,666,0
Austria,1985,4546,6912,2839,620,0
Austria,1986,4019,7584,2524,621,0
Austria,1987,4039,8464,2629,615,0
Austria,1988,3899,7480,2519,648,0
Austria,1989,3779,7591,2743,646,0
Austria,1990,4285,7543,3238,666,0
Austria,1991,4483,8212,3423,682,0
Austria,1992,3477,7929,3361,684,0
Austria,1993,3120,8234,3545,672,0
Austria,1994,3167,8088,3646,657,0
Austria,1995,3604,8195,3981,523,0
Austria,1996,3620,8845,4238,527,0
Austria,1997,3847,8632,4084,524,0
Austria,1998,3371,9273,4193,524,0
Austria,1999,3355,8732,4266,519,0
Austria,2000,3791,8568,4071,514,0
Austria,2001,3909,9183,4315,517,0
Austria,2002,3971,9436,4308,533,0
Austria,2003,4265,10124,4724,528,0
Austria,2004,4158,10132,4810,592,0
Austria,2005,4230,10293,5096,620,0
Austria,2006,4250,9984,4785,660,0
Austria,2007,4029,9765,4512,708,0
Austria,2008,3892,9422,4768,722,0
Austria,2009,2947,8895,4716,632,0
Austria,2010,3543,9246,5131,579,0
Austria,2011,3596,8735,4863,602,0
Austria,2012,3328,8410,4631,606,0
Austria,2013,3427,8617,4379,596,0
Azerbaijan,1992,18,8522,6168,109,520
Azerbaijan,1993,3,8411,4717,82,0
Azerbaijan,1994,1,6832,4550,64,0
Azerbaijan,1995,4,5427,3632,27,0
Azerbaijan,1996,4,5286,3203,30,0
Azerbaijan,1997,4,5063,3019,43,0
Azerbaijan,1998,1,5718,2893,27,0
Azerbaijan,1999,0,4579,3190,24,0
Azerbaijan,2000,0,4903,3117,27,0
Azerbaijan,2001,0,3078,4524,71,173
Azerbaijan,2002,0,3080,4536,115,344
Azerbaijan,2003,0,3465,4654,138,91
Azerbaijan,2004,0,3475,5083,194,0
Azerbaijan,2005,0,3995,5058,209,102
Azerbaijan,2006,0,3542,5586,221,1333
Azerbaijan,2007,6,3127,4798,230,160
Azerbaijan,2008,4,2895,5660,217,906
Azerbaijan,2009,4,2522,5128,175,871
Azerbaijan,2010,6,2373,4904,174,909
Azerbaijan,2011,5,2855,5192,194,874
Azerbaijan,2012,4,3220,5413,267,792
Azerbaijan,2013,3,3293,5436,312,675
Bahamas,1950,0,15,0,0,0
Bahamas,1951,0,18,0,0,0
Bahamas,1952,0,21,0,0,0
Bahamas,1953,0,22,0,0,0
Bahamas,1954,0,23,0,0,0
Bahamas,1955,0,35,0,0,0
Bahamas,1956,0,38,0,0,0
Bahamas,1957,0,48,0,0,0
Bahamas,1958,0,49,0,0,0
Bahamas,1959,0,71,0,0,0
Bahamas,1960,0,112,0,0,0
Bahamas,1961,0,149,0,0,0
Bahamas,1962,0,198,0,0,0
Bahamas,1963,0,193,0,0,0
Bahamas,1964,0,296,0,0,0
Bahamas,1965,0,359,0,0,0
Bahamas,1966,0,298,0,0,0
Bahamas,1967,0,372,0,93,0
Bahamas,1968,0,352,0,93,0
Bahamas,1969,0,365,0,111,0
Bahamas,1970,0,589,0,113,0
Bahamas,1971,1,1722,0,113,0
Bahamas,1972,0,1636,0,134,0
Bahamas,1973,4,2013,0,130,0
Bahamas,1974,3,1904,0,108,0
Bahamas,1975,0,2199,0,52,0
Bahamas,1976,0,1726,0,37,0
Bahamas,1977,0,2640,0,10,0
Bahamas,1978,0,1757,0,45,0
Bahamas,1979,0,1829,0,61,0
Bahamas,1980,0,2115,0,64,0
Bahamas,1981,18,742,0,4,0
Bahamas,1982,10,598,0,9,0
Bahamas,1983,0,547,0,3,0
Bahamas,1984,0,506,0,0,0
Bahamas,1985,0,412,0,0,0
Bahamas,1986,0,385,0,0,0
Bahamas,1987,0,388,0,0,0
Bahamas,1988,0,420,0,0,0
Bahamas,1989,1,530,0,0,0
Bahamas,1990,1,531,0,0,0
Bahamas,1991,1,485,0,0,0
Bahamas,1992,1,487,0,0,0
Bahamas,1993,1,462,0,0,0
Bahamas,1994,1,459,0,0,0
Bahamas,1995,1,457,0,0,0
Bahamas,1996,1,454,0,0,0
Bahamas,1997,1,371,0,0,0
Bahamas,1998,1,457,0,0,0
Bahamas,1999,1,455,0,0,0
Bahamas,2000,1,454,0,0,0
Bahamas,2001,1,427,0,0,0
Bahamas,2002,1,429,0,0,0
Bahamas,2003,2,412,0,0,0
Bahamas,2004,2,468,0,0,0
Bahamas,2005,2,473,0,0,0
Bahamas,2006,2,452,0,0,0
Bahamas,2007,1,460,0,0,0
Bahamas,2008,1,407,0,0,0
Bahamas,2009,1,446,0,0,0
Bahamas,2010,1,671,0,0,0
Bahamas,2011,1,518,0,0,0
Bahamas,2012,1,522,0,0,0
Bahamas,2013,1,846,0,0,0
Bahrain,1933,0,3,0,0,
Bahrain,1934,0,33,0,0,
Bahrain,1935,0,145,0,0,
Bahrain,1936,0,532,0,0,
Bahrain,1937,0,888,0,0,
Bahrain,1938,0,949,0,0,
Bahrain,1939,0,869,0,0,
Bahrain,1940,0,810,0,0,
Bahrain,1941,0,778,0,0,
Bahrain,1942,0,714,0,0,
Bahrain,1943,0,753,0,0,
Bahrain,1944,0,769,0,0,
Bahrain,1945,0,836,0,0,
Bahrain,1946,0,917,0,0,
Bahrain,1947,0,1078,0,0,
Bahrain,1948,0,1249,0,0,
Bahrain,1949,0,1258,0,0,
Bahrain,1950,0,377,0,0,0
Bahrain,1951,0,321,0,0,0
Bahrain,1952,0,351,0,0,0
Bahrain,1953,0,272,0,0,0
Bahrain,1954,0,285,0,0,0
Bahrain,1955,0,383,0,0,0
Bahrain,1956,0,288,0,0,0
Bahrain,1957,0,206,0,0,0
Bahrain,1958,0,352,0,0,0
Bahrain,1959,0,358,0,0,0
Bahrain,1960,0,157,0,0,0
Bahrain,1961,0,483,0,0,0
Bahrain,1962,0,434,0,0,0
Bahrain,1963,0,300,26,0,0
Bahrain,1964,0,409,26,0,0
Bahrain,1965,0,309,26,0,0
Bahrain,1966,0,146,31,0,0
Bahrain,1967,0,243,31,0,0
Bahrain,1968,0,160,141,0,0
Bahrain,1969,0,185,162,0,0
Bahrain,1970,0,523,183,0,0
Bahrain,1971,10,552,267,0,0
Bahrain,1972,0,412,592,0,0
Bahrain,1973,10,657,839,0,0
Bahrain,1974,0,440,1035,0,0
Bahrain,1975,0,480,1089,0,0
Bahrain,1976,0,652,1141,0,0
Bahrain,1977,0,798,1239,0,0
Bahrain,1978,0,758,1361,0,0
Bahrain,1979,22,725,1472,0,0
Bahrain,1980,0,624,1527,0,0
Bahrain,1981,0,784,1541,0,0
Bahrain,1982,0,988,1695,0,0
Bahrain,1983,0,454,1790,0,0
Bahrain,1984,0,653,1858,0,0
Bahrain,1985,0,531,2249,0,0
Bahrain,1986,0,444,2559,0,0
Bahrain,1987,0,665,2453,0,0
Bahrain,1988,0,676,2619,21,0
Bahrain,1989,0,450,2730,21,0
Bahrain,1990,0,516,2853,20,0
Bahrain,1991,0,507,2712,20,0
Bahrain,1992,0,230,2712,30,0
Bahrain,1993,0,548,3414,31,0
Bahrain,1994,0,658,3344,31,0
Bahrain,1995,0,454,3560,27,0
Bahrain,1996,0,563,3672,26,0
Bahrain,1997,0,744,3955,23,0
Bahrain,1998,0,819,4169,31,0
Bahrain,1999,0,573,4320,21,0
Bahrain,2000,0,666,4406,12,0
Bahrain,2001,0,524,3261,12,0
Bahrain,2002,0,838,3434,9,0
Bahrain,2003,0,932,3541,18,0
Bahrain,2004,0,1038,3683,54,0
Bahrain,2005,0,1283,3901,54,0
Bahrain,2006,0,838,4243,54,0
Bahrain,2007,0,1530,5695,54,0
Bahrain,2008,0,1747,6269,60,0
Bahrain,2009,0,1012,6339,95,0
Bahrain,2010,0,1275,6549,122,0
Bahrain,2011,0,1225,6620,163,0
Bahrain,2012,0,1092,6664,177,0
Bahrain,2013,0,1284,7268,163,0
Bangladesh,1972,97,662,195,3,0
Bangladesh,1973,126,800,312,4,0
Bangladesh,1974,112,769,377,12,0
Bangladesh,1975,129,913,263,23,0
Bangladesh,1976,122,990,385,21,0
Bangladesh,1977,137,975,431,42,0
Bangladesh,1978,115,1023,457,46,0
Bangladesh,1979,98,1148,523,44,0
Bangladesh,1980,122,1311,605,46,0
Bangladesh,1981,127,1323,666,47,0
Bangladesh,1982,155,1283,864,44,0
Bangladesh,1983,83,1160,961,42,0
Bangladesh,1984,32,1200,1219,37,0
Bangladesh,1985,51,1320,1388,33,0
Bangladesh,1986,77,1444,1565,40,0
Bangladesh,1987,121,1454,1618,42,0
Bangladesh,1988,104,1638,1910,42,0
Bangladesh,1989,28,1574,2024,43,0
Bangladesh,1990,292,1830,2068,46,0
Bangladesh,1991,93,1745,2472,37,0
Bangladesh,1992,88,2093,2622,37,0
Bangladesh,1993,33,1841,2836,37,0
Bangladesh,1994,27,1977,3131,38,0
Bangladesh,1995,333,2296,3556,38,0
Bangladesh,1996,185,2596,3684,88,0
Bangladesh,1997,335,2743,3620,138,0
Bangladesh,1998,96,2383,3909,169,0
Bangladesh,1999,48,2288,4262,284,0
Bangladesh,2000,342,2164,4607,487,0
Bangladesh,2001,363,2648,5159,681,0
Bangladesh,2002,363,2722,5428,680,0
Bangladesh,2003,373,2837,5838,680,0
Bangladesh,2004,396,2904,6302,680,0
Bangladesh,2005,438,2887,6748,694,0
Bangladesh,2006,494,2974,7712,694,0
Bangladesh,2007,603,2740,8073,694,0
Bangladesh,2008,674,2687,8795,1360,0
Bangladesh,2009,823,2550,9673,1632,0
Bangladesh,2010,839,2896,10753,1873,0
Bangladesh,2011,774,3749,10815,1998,0
Bangladesh,2012,934,4043,11385,2040,0
Bangladesh,2013,1023,3901,11839,2040,0
Barbados,1928,0,1,0,0,
Barbados,1929,0,1,0,0,
Barbados,1930,0,2,0,0,
Barbados,1931,0,1,0,0,
Barbados,1932,0,1,0,0,
Barbados,1933,0,1,0,0,
Barbados,1934,0,1,0,0,
Barbados,1935,0,0,0,0,
Barbados,1936,0,0,0,0,
Barbados,1937,0,0,0,0,
Barbados,1938,0,0,0,0,
Barbados,1939,0,1,0,0,
Barbados,1940,0,0,0,0,
Barbados,1941,0,0,0,0,
Barbados,1942,0,0,0,0,
Barbados,1943,0,0,0,0,
Barbados,1944,0,0,0,0,
Barbados,1945,0,0,0,0,
Barbados,1946,0,0,0,0,
Barbados,1947,0,0,1,0,
Barbados,1948,0,0,1,0,
Barbados,1949,0,0,1,0,
Barbados,1950,1,18,1,0,0
Barbados,1951,1,27,2,0,0
Barbados,1952,1,21,2,0,0
Barbados,1953,1,27,2,0,0
Barbados,1954,1,28,2,0,0
Barbados,1955,1,32,2,0,0
Barbados,1956,1,32,2,0,0
Barbados,1957,1,35,2,0,0
Barbados,1958,1,39,2,0,0
Barbados,1959,1,39,2,0,0
Barbados,1960,1,45,1,0,0
Barbados,1961,1,51,2,0,0
Barbados,1962,1,69,2,0,0
Barbados,1963,0,50,2,0,0
Barbados,1964,0,48,2,0,0
Barbados,1965,0,54,2,0,0
Barbados,1966,1,70,2,0,0
Barbados,1967,1,90,2,0,0
Barbados,1968,0,119,2,0,0
Barbados,1969,0,130,2,0,0
Barbados,1970,0,116,2,0,0
Barbados,1971,0,131,2,0,0
Barbados,1972,0,136,1,0,0
Barbados,1973,0,129,2,0,0
Barbados,1974,0,133,1,0,0
Barbados,1975,0,154,1,0,0
Barbados,1976,0,142,2,0,0
Barbados,1977,0,158,2,0,0
Barbados,1978,0,167,5,0,0
Barbados,1979,0,157,6,0,0
Barbados,1980,0,177,7,0,0
Barbados,1981,0,183,4,0,0
Barbados,1982,0,172,5,0,0
Barbados,1983,0,182,6,0,0
Barbados,1984,0,173,10,20,0
Barbados,1985,0,188,13,30,0
Barbados,1986,0,209,14,27,0
Barbados,1987,0,218,12,28,0
Barbados,1988,0,219,14,25,0
Barbados,1989,0,226,15,29,0
Barbados,1990,0,251,15,27,0
Barbados,1991,0,290,12,27,0
Barbados,1992,0,232,11,24,0
Barbados,1993,0,282,14,8,0
Barbados,1994,0,182,12,11,0
Barbados,1995,0,202,14,10,0
Barbados,1996,0,202,15,15,0
Barbados,1997,0,209,12,24,0
Barbados,1998,0,257,19,35,0
Barbados,1999,0,271,25,34,0
Barbados,2000,0,268,20,36,0
Barbados,2001,0,282,17,34,0
Barbados,2002,0,279,15,41,0
Barbados,2003,0,290,13,44,0
Barbados,2004,0,296,13,44,0
Barbados,2005,0,309,14,46,0
Barbados,2006,0,314,14,46,0
Barbados,2007,0,322,10,40,1
Barbados,2008,0,392,9,41,1
Barbados,2009,0,397,9,35,1
Barbados,2010,0,363,8,31,1
Barbados,2011,0,378,9,30,1
Barbados,2012,0,367,10,24,1
Barbados,2013,0,360,12,22,1
Belarus,1992,2149,12122,9256,313,0
Belarus,1993,1865,10008,8804,258,0
Belarus,1994,1617,8320,7603,202,0
Belarus,1995,1448,7781,7177,168,0
Belarus,1996,1379,7264,7564,200,0
Belarus,1997,1139,6242,8606,255,0
Belarus,1998,1108,6018,8441,277,0
Belarus,1999,886,5404,8725,286,0
Belarus,2000,958,4554,8906,251,0
Belarus,2001,807,4308,9027,245,0
Belarus,2002,720,4086,9191,295,0
Belarus,2003,709,3987,9566,336,0
Belarus,2004,628,4486,10375,371,0
Belarus,2005,620,4508,10582,426,0
Belarus,2006,627,5050,10775,475,0
Belarus,2007,602,4545,10838,520,0
Belarus,2008,555,5029,11051,574,0
Belarus,2009,565,6210,9177,592,0
Belarus,2010,620,4515,11336,616,0
Belarus,2011,632,5368,10733,626,0
Belarus,2012,803,5193,10579,667,0
Belarus,2013,858,5170,10675,688,0
Belgium,1802,1746,0,0,0,
Belgium,1830,1691,0,0,0,
Belgium,1831,1218,0,0,0,
Belgium,1832,1287,0,0,0,
Belgium,1833,1246,0,0,0,
Belgium,1834,1203,0,0,0,
Belgium,1835,1299,0,0,0,
Belgium,1836,1528,0,0,0,
Belgium,1837,1637,0,0,0,
Belgium,1838,1671,0,0,0,
Belgium,1839,1831,0,0,0,
Belgium,1840,2109,0,0,0,
Belgium,1841,2017,0,0,0,
Belgium,1842,2096,0,0,0,
Belgium,1843,1941,0,0,0,
Belgium,1844,2129,0,0,0,
Belgium,1845,2243,0,0,0,
Belgium,1846,2447,0,0,0,
Belgium,1847,2543,0,0,0,
Belgium,1848,2261,0,0,0,
Belgium,1849,2384,0,0,0,
Belgium,1850,2547,0,0,0,
Belgium,1851,2775,0,0,0,
Belgium,1852,3114,0,0,0,
Belgium,1853,3217,0,0,0,
Belgium,1854,3564,0,0,0,
Belgium,1855,3651,0,0,0,
Belgium,1856,3606,0,0,0,
Belgium,1857,3754,0,0,0,
Belgium,1858,3944,0,0,0,
Belgium,1859,4066,0,0,0,
Belgium,1860,4152,0,0,0,
Belgium,1861,4492,0,0,0,
Belgium,1862,4461,0,0,0,
Belgium,1863,4702,0,0,0,
Belgium,1864,4935,0,0,0,
Belgium,1865,5202,0,0,0,
Belgium,1866,5603,0,0,0,
Belgium,1867,6068,0,0,0,
Belgium,1868,5486,0,0,0,
Belgium,1869,5909,0,0,0,
Belgium,1870,6754,0,0,0,
Belgium,1871,6473,0,0,0,
Belgium,1872,6984,0,0,0,
Belgium,1873,7671,0,0,0,
Belgium,1874,7073,0,0,0,
Belgium,1875,7350,0,0,0,
Belgium,1876,7183,0,0,0,
Belgium,1877,6837,0,0,0,
Belgium,1878,7434,0,0,0,
Belgium,1879,7569,0,0,0,
Belgium,1880,8304,0,0,0,
Belgium,1881,8360,0,0,0,
Belgium,1882,8853,0,0,0,
Belgium,1883,9384,0,0,0,
Belgium,1884,9244,0,0,0,
Belgium,1885,9029,0,0,0,
Belgium,1886,8762,0,0,0,
Belgium,1887,9271,0,0,0,
Belgium,1888,9840,0,0,0,
Belgium,1889,10053,0,0,0,
Belgium,1890,10869,0,0,0,
Belgium,1891,10311,0,0,0,
Belgium,1892,10297,0,0,0,
Belgium,1893,9846,0,0,0,
Belgium,1894,10871,0,0,0,
Belgium,1895,10953,0,0,0,
Belgium,1896,11539,0,0,0,
Belgium,1897,11939,0,0,0,
Belgium,1898,12305,0,0,0,
Belgium,1899,12862,0,0,0,
Belgium,1900,13555,0,0,0,
Belgium,1901,12748,0,0,0,
Belgium,1902,13334,0,0,0,
Belgium,1903,14364,0,0,0,
Belgium,1904,13742,0,0,0,
Belgium,1905,13719,0,0,0,
Belgium,1906,15692,0,0,0,
Belgium,1907,15918,0,0,0,
Belgium,1908,15788,0,0,0,
Belgium,1909,15765,0,0,0,
Belgium,1910,16727,0,0,0,
Belgium,1911,16836,0,0,0,
Belgium,1912,17679,0,0,0,
Belgium,1913,18237,326,0,0,
Belgium,1914,11074,0,0,0,
Belgium,1915,9394,0,0,0,
Belgium,1916,12498,0,0,0,
Belgium,1917,9893,0,0,0,
Belgium,1918,9204,0,0,0,
Belgium,1919,12246,0,0,0,
Belgium,1920,15053,0,0,0,
Belgium,1921,13792,0,0,0,
Belgium,1922,15085,174,0,0,
Belgium,1923,19361,258,0,0,
Belgium,1924,20512,300,0,0,
Belgium,1925,20980,319,0,0,
Belgium,1926,20885,316,0,0,
Belgium,1927,24386,306,0,0,
Belgium,1928,23144,529,0,414,
Belgium,1929,25432,591,0,442,
Belgium,1930,24541,614,0,415,
Belgium,1931,21991,635,0,335,
Belgium,1932,17510,687,0,286,
Belgium,1933,18870,697,0,265,
Belgium,1934,19333,869,0,258,
Belgium,1935,18520,736,0,299,
Belgium,1936,19157,996,0,320,
Belgium,1937,23246,993,0,409,
Belgium,1938,20240,941,0,415,
Belgium,1939,19773,0,0,347,
Belgium,1940,16921,0,0,29,
Belgium,1941,17705,0,0,86,
Belgium,1942,16600,0,0,69,
Belgium,1943,15727,0,0,63,
Belgium,1944,8964,0,0,82,
Belgium,1945,10490,0,0,88,
Belgium,1946,15141,0,0,257,
Belgium,1947,20283,1753,0,355,
Belgium,1948,20903,1862,0,453,
Belgium,1949,19936,1715,0,398,
Belgium,1950,18612,1703,2,484,0
Belgium,1951,21749,2063,8,598,0
Belgium,1952,19929,2280,16,559,0
Belgium,1953,19220,2619,19,629,0
Belgium,1954,19904,2890,15,595,0
Belgium,1955,20963,3498,21,638,0
Belgium,1956,21873,3887,25,634,0
Belgium,1957,21227,4442,29,640,0
Belgium,1958,18219,5136,29,552,0
Belgium,1959,18127,5351,25,604,0
Belgium,1960,18533,5668,17,597,0
Belgium,1961,18283,6356,19,647,0
Belgium,1962,18707,7379,21,651,0
Belgium,1963,19455,8734,19,640,0
Belgium,1964,17746,9708,20,795,0
Belgium,1965,16877,11048,26,803,0
Belgium,1966,15882,11966,55,788,0
Belgium,1967,15522,12742,253,791,0
Belgium,1968,15957,14940,653,781,0
Belgium,1969,15253,16254,1352,853,0
Belgium,1970,13373,17830,2139,915,0
Belgium,1971,11028,18218,2952,943,0
Belgium,1972,11498,19505,3711,964,0
Belgium,1973,12347,20096,4471,958,0
Belgium,1974,13225,17406,5227,1016,0
Belgium,1975,10502,16768,5091,936,0
Belgium,1976,11262,17736,5435,1021,0
Belgium,1977,10598,17494,5369,1056,0
Belgium,1978,11913,18782,5323,1030,0
Belgium,1979,12856,18521,5817,1048,0
Belgium,1980,12870,17444,5565,1017,0
Belgium,1981,12612,15166,5133,910,0
Belgium,1982,12454,14505,4237,860,0
Belgium,1983,9998,12492,4447,778,0
Belgium,1984,11465,11919,4589,776,0
Belgium,1985,11111,12049,4577,753,0
Belgium,1986,9842,13750,3680,783,0
Belgium,1987,9949,13276,4120,774,0
Belgium,1988,9041,13383,4067,877,0
Belgium,1989,10935,12936,4519,914,0
Belgium,1990,10431,12445,5102,942,0
Belgium,1991,9867,13959,5455,977,0
Belgium,1992,9171,14613,5652,1098,0
Belgium,1993,8301,14146,5875,1035,0
Belgium,1994,8924,14525,6041,1144,0
Belgium,1995,8558,14329,6627,1118,0
Belgium,1996,8262,15484,7380,1069,0
Belgium,1997,7960,15363,7036,1095,0
Belgium,1998,8071,15467,7791,952,0
Belgium,1999,7046,14795,8329,990,0
Belgium,2000,7932,14139,8350,972,0
Belgium,2001,7268,14759,8232,973,0
Belgium,2002,6347,13613,8356,949,0
Belgium,2003,5974,14932,8995,891,0
Belgium,2004,5734,14551,9100,913,0
Belgium,2005,5088,14272,9199,1033,0
Belgium,2006,4901,13814,9370,1114,0
Belgium,2007,4376,13234,9324,1302,0
Belgium,2008,4440,13862,9268,913,0
Belgium,2009,3086,14002,9438,815,0
Belgium,2010,3787,14150,10617,829,0
Belgium,2011,3522,13057,9450,946,0
Belgium,2012,3205,12110,8973,854,0
Belgium,2013,3291,12416,8991,832,0
Belize,1950,0,5,0,0,0
Belize,1951,0,7,0,0,0
Belize,1952,0,7,0,0,0
