Entity,Year,Assassination,Hostage Taking (Kidnapping),Bombing/Explosion,Facility/Infrastructure Attack,Armed Assault,Hijacking,Unknown,Hostage Taking (Barricade Incident),Unarmed Assault
Kosovo,1999,1,0,21,2,13,0,2,0,0
Kosovo,2000,2,2,35,1,19,0,0,0,1
Kosovo,2001,1,0,9,1,5,0,0,0,1
Kosovo,2002,0,0,3,0,2,0,0,0,0
Kosovo,2003,0,0,5,1,3,0,0,0,0
Kosovo,2004,0,0,1,0,0,0,0,0,0
Kosovo,2005,1,0,7,0,0,0,0,0,0
Kosovo,2006,0,0,4,2,0,0,0,0,0
Kosovo,2007,1,0,3,0,1,0,0,0,0
Kosovo,2008,0,0,9,0,2,0,0,0,0
Kosovo,2009,0,0,0,0,1,0,0,0,0
Kosovo,2010,0,0,1,0,0,0,0,0,0
Kosovo,2011,0,0,1,0,0,0,0,0,0
Kosovo,2012,0,0,2,0,2,0,0,0,0
Kosovo,2013,1,0,2,1,1,0,1,0,0
Kosovo,2014,2,0,1,0,1,0,0,0,0
Kosovo,2015,0,0,1,0,1,0,0,0,0
Kosovo,2016,1,0,4,2,1,0,0,0,0
Kosovo,2017,1,0,3,2,0,0,0,0,2
Kuwait,1972,0,0,1,0,0,0,0,0,0
Kuwait,1974,0,1,0,0,0,0,0,0,0
Kuwait,1975,0,0,1,0,0,0,0,0,0
Kuwait,1976,0,0,0,1,0,0,0,0,0
Kuwait,1978,1,0,0,0,0,0,0,0,0
Kuwait,1980,1,0,3,0,0,0,0,0,0
Kuwait,1981,2,0,1,0,0,0,0,0,0
Kuwait,1982,1,0,0,0,0,0,0,0,0
Kuwait,1983,0,0,7,0,0,0,0,0,0
Kuwait,1984,0,0,0,0,0,1,0,0,0
Kuwait,1985,0,0,2,0,0,0,0,0,0
Kuwait,1986,0,0,1,0,0,0,0,0,0
Kuwait,1987,0,0,8,1,0,0,3,0,0
Kuwait,1988,0,0,4,0,0,0,0,0,0
Kuwait,1991,2,0,1,0,2,0,0,0,0
Kuwait,1992,3,2,2,0,5,0,3,0,0
Kuwait,1994,0,0,1,0,1,0,0,0,0
Kuwait,1997,1,1,0,0,0,0,0,0,0
Kuwait,2001,1,0,0,0,1,0,0,0,0
Kuwait,2002,0,0,0,0,1,0,0,0,0
Kuwait,2003,0,0,1,0,1,0,0,0,1
Kuwait,2005,0,0,2,0,0,0,0,0,0
Kuwait,2011,0,0,1,0,0,0,0,0,0
Kuwait,2015,0,0,1,0,0,0,0,0,0
Kuwait,2016,0,0,1,0,0,0,0,0,1
Kyrgyzstan,1996,0,0,5,0,0,0,0,0,0
Kyrgyzstan,1999,0,2,1,0,0,0,0,0,0
Kyrgyzstan,2000,0,2,0,0,1,0,1,0,0
Kyrgyzstan,2001,0,0,0,1,0,0,0,0,0
Kyrgyzstan,2002,1,0,1,0,0,0,0,0,0
Kyrgyzstan,2003,0,0,1,0,0,0,0,0,0
Kyrgyzstan,2005,0,0,2,0,0,0,0,0,0
Kyrgyzstan,2006,1,0,0,1,1,0,0,0,0
Kyrgyzstan,2007,0,0,0,0,0,0,0,0,1
Kyrgyzstan,2010,0,0,1,0,0,0,0,0,0
Kyrgyzstan,2011,0,0,1,0,0,0,0,0,0
Kyrgyzstan,2014,1,0,1,0,0,0,0,0,0
Kyrgyzstan,2015,0,0,0,1,2,0,0,0,0
Kyrgyzstan,2016,1,0,3,0,0,0,0,0,0
Kyrgyzstan,2017,0,0,1,1,0,0,0,0,0
Laos,1989,0,1,0,0,0,0,0,0,0
Laos,1990,0,0,1,0,0,0,0,0,0
Laos,1992,0,0,0,0,3,0,1,0,0
Laos,1994,0,0,0,0,1,0,0,0,0
Laos,1996,0,0,0,0,0,0,1,0,0
Laos,2000,0,0,8,0,0,0,0,0,0
Laos,2001,0,0,1,0,0,0,0,0,0
Laos,2003,0,0,1,0,1,0,0,0,0
Laos,2012,0,0,0,0,1,0,0,0,0
Laos,2015,0,0,2,0,0,0,0,0,0
Laos,2016,0,0,1,0,3,0,0,0,0
Laos,2017,0,0,0,0,1,0,0,0,0
Latvia,1992,0,0,1,0,1,0,0,0,0
Latvia,1994,1,0,1,0,0,0,0,0,0
Latvia,1995,0,0,1,0,0,0,0,0,0
Latvia,1997,0,0,2,0,0,0,0,0,0
Latvia,1998,0,0,4,0,0,0,0,0,0
Latvia,1999,0,0,1,0,0,0,0,0,0
Latvia,2000,0,0,2,1,0,0,0,0,0
Latvia,2007,0,0,1,0,0,0,0,0,0
Latvia,2017,0,0,0,1,0,0,0,0,0
Lebanon,1970,0,0,1,0,0,0,0,0,0
Lebanon,1971,0,0,0,0,0,1,0,0,0
Lebanon,1972,0,0,1,0,0,2,0,0,0
Lebanon,1973,0,0,9,0,0,1,0,1,0
Lebanon,1974,2,1,7,0,0,1,0,0,0
Lebanon,1975,0,4,8,0,3,0,0,0,0
Lebanon,1976,3,0,1,0,0,0,0,0,0
Lebanon,1977,2,0,2,0,0,0,0,0,0
Lebanon,1978,4,1,4,0,2,0,1,0,0
Lebanon,1979,12,3,17,0,2,2,2,0,0
Lebanon,1980,28,7,39,0,3,5,4,0,0
Lebanon,1981,16,2,59,0,4,0,0,0,0
Lebanon,1982,29,3,77,0,7,1,2,1,0
Lebanon,1983,17,5,166,1,41,0,4,0,0
Lebanon,1984,19,15,101,1,29,0,1,0,0
Lebanon,1985,0,26,63,0,2,3,0,0,1
Lebanon,1986,18,20,60,0,4,0,3,1,0
Lebanon,1987,23,21,37,0,11,1,1,0,0
Lebanon,1988,32,10,73,0,10,0,0,0,0
Lebanon,1989,31,7,67,0,36,0,0,0,0
Lebanon,1990,28,6,46,0,4,0,0,0,0
Lebanon,1991,5,1,74,0,10,0,1,0,0
Lebanon,1992,28,1,48,0,14,0,0,0,0
Lebanon,1994,9,3,48,0,6,0,1,0,0
Lebanon,1995,4,1,32,0,1,0,0,0,0
Lebanon,1996,2,0,31,0,2,1,3,0,0
Lebanon,1997,5,0,39,0,1,0,1,0,0
Lebanon,1998,0,0,17,0,6,0,0,0,0
Lebanon,1999,0,3,30,0,5,0,4,0,0
Lebanon,2000,2,0,4,0,5,0,0,0,1
Lebanon,2001,0,0,5,0,0,0,0,0,0
Lebanon,2002,1,0,5,0,1,0,0,0,1
Lebanon,2003,0,0,5,0,0,0,0,0,0
Lebanon,2004,0,0,1,0,0,0,0,0,0
Lebanon,2005,0,0,17,0,0,0,0,0,0
Lebanon,2006,1,0,6,0,1,0,0,0,0
Lebanon,2007,0,0,16,0,2,0,0,0,0
Lebanon,2008,2,2,29,4,21,0,0,0,0
Lebanon,2009,0,0,12,0,2,0,0,0,0
Lebanon,2010,0,0,4,0,1,0,0,0,0
Lebanon,2011,0,0,9,0,1,0,0,0,0
Lebanon,2012,2,1,8,0,4,0,0,0,0
Lebanon,2013,5,4,85,1,23,0,0,0,3
Lebanon,2014,7,21,116,7,51,0,1,0,1
Lebanon,2015,4,9,22,1,7,0,1,0,0
Lebanon,2016,3,3,24,1,9,0,1,0,0
Lebanon,2017,3,1,14,0,4,0,1,0,0
Lesotho,1979,0,0,2,0,0,0,0,0,0
Lesotho,1981,0,0,5,0,0,0,0,0,0
Lesotho,1982,1,0,1,0,0,0,0,0,0
Lesotho,1983,1,0,8,2,1,0,0,0,0
Lesotho,1984,0,0,1,0,0,0,0,0,0
Lesotho,1988,0,0,0,0,0,1,0,0,0
Lesotho,1994,0,0,0,1,0,0,2,0,0
Lesotho,2006,0,0,0,0,1,0,0,0,0
Lesotho,2009,0,1,0,0,0,0,0,0,0
Lesotho,2015,0,0,0,0,1,0,0,0,0
Liberia,1990,0,3,0,0,0,0,1,0,0
Liberia,1991,0,0,1,0,0,0,0,0,0
Liberia,1992,1,1,4,0,4,0,0,0,0
Liberia,1994,0,0,0,0,3,0,0,0,0
Liberia,1996,1,0,0,0,0,0,0,0,0
Liberia,1999,0,1,0,0,1,0,0,0,0
Liberia,2000,0,0,0,0,1,0,0,0,0
Liberia,2001,1,1,0,1,0,0,0,0,0
Liberia,2002,0,2,0,0,0,0,1,0,0
Liberia,2003,0,1,0,0,1,0,0,0,0
Liberia,2008,0,0,0,0,1,0,0,0,0
Liberia,2012,0,0,0,1,0,0,0,0,0
Liberia,2014,0,0,0,1,0,0,0,0,0
Liberia,2017,1,0,0,0,0,0,0,0,0
Libya,1979,1,0,0,0,0,2,0,0,0
Libya,1980,0,0,1,1,0,0,0,0,0
Libya,1984,1,0,2,0,0,0,0,0,0
Libya,1992,0,0,0,0,0,0,1,0,0
Libya,1995,1,0,0,0,0,0,0,0,0
Libya,1996,2,0,0,0,2,0,0,0,0
Libya,2007,0,0,0,0,0,1,0,0,0
Libya,2008,0,0,0,0,0,1,0,0,0
Libya,2011,0,0,0,0,2,0,0,0,0
Libya,2012,11,4,24,5,13,0,0,0,0
Libya,2013,50,23,122,9,83,1,3,0,0
Libya,2014,75,114,304,30,174,4,24,2,1
Libya,2015,23,111,269,13,62,5,54,2,4
Libya,2016,17,130,167,23,45,5,32,3,0
Libya,2017,16,40,68,12,31,5,12,4,2
Lithuania,1991,0,0,1,0,0,0,0,0,0
Lithuania,1992,0,0,0,0,1,0,0,0,0
Lithuania,1995,0,0,2,0,0,0,0,0,0
Lithuania,1996,1,0,2,0,0,0,0,0,0
Lithuania,1997,0,0,1,0,0,0,0,0,0
Luxembourg,1983,0,0,2,0,0,0,0,0,0
Luxembourg,1985,1,0,9,0,0,0,0,0,0
Luxembourg,1986,1,0,0,0,0,0,0,0,0
Luxembourg,1994,0,0,3,0,0,0,0,0,0
Macau,1995,0,0,1,0,0,0,0,0,0
Macau,1996,1,0,8,0,0,0,0,0,1
Macau,1997,3,0,4,0,9,0,0,0,0
Macau,1998,0,0,6,0,0,0,0,0,0
Macedonia,1994,0,0,1,0,0,0,0,0,0
Macedonia,1995,1,0,0,0,0,0,0,0,0
Macedonia,1997,0,0,2,0,0,0,0,0,0
Macedonia,1998,0,0,5,0,0,0,0,0,0
Macedonia,1999,0,0,3,0,0,0,0,0,0
Macedonia,2000,0,0,2,0,1,0,0,0,0
Macedonia,2001,0,8,18,12,24,0,4,1,0
Macedonia,2002,0,1,3,1,3,0,0,0,0
Macedonia,2003,0,0,4,0,1,0,0,0,0
Macedonia,2006,0,0,3,0,0,0,0,0,0
Macedonia,2007,0,0,0,0,1,0,0,0,0
Macedonia,2008,0,0,3,2,4,0,0,0,0
Macedonia,2009,0,0,0,0,0,0,0,0,1
Macedonia,2012,0,0,0,0,1,0,0,0,0
Macedonia,2014,0,0,3,0,0,0,0,0,0
Macedonia,2015,0,0,3,0,0,0,0,1,0
Macedonia,2017,0,0,0,1,0,0,0,0,0
Madagascar,1991,0,0,0,0,0,0,1,0,0
Madagascar,1992,1,1,2,0,2,0,1,0,0
Madagascar,1995,0,3,0,0,0,0,0,0,0
Madagascar,1996,1,0,0,0,0,0,1,0,0
Madagascar,1997,0,0,0,0,0,0,0,0,1
Madagascar,2002,0,0,4,0,1,0,0,0,0
Madagascar,2006,0,0,1,0,0,0,0,0,0
Madagascar,2009,0,0,0,0,1,0,0,0,0
Madagascar,2011,1,0,0,0,0,0,0,0,0
Madagascar,2012,0,0,1,0,0,0,0,0,0
Madagascar,2013,0,0,1,1,0,0,0,0,0
Madagascar,2014,0,0,1,0,0,0,0,0,0
Madagascar,2016,0,0,1,0,0,0,0,0,0
Malawi,1992,0,0,0,0,2,0,1,0,0
Malawi,2002,0,0,0,0,1,0,0,0,0
Malawi,2017,0,0,0,1,0,0,0,0,0
Malaysia,1973,0,0,1,0,0,0,0,0,0
Malaysia,1975,0,0,2,0,0,0,0,1,0
Malaysia,1977,0,0,1,0,0,1,0,0,0
Malaysia,1979,0,0,0,0,1,0,0,0,0
Malaysia,1983,0,0,0,1,0,0,0,0,0
Malaysia,1986,0,0,13,2,0,0,0,0,0
Malaysia,1988,0,0,2,0,2,0,0,0,0
Malaysia,1989,0,0,2,0,0,0,0,0,0
Malaysia,1990,0,0,2,1,0,0,0,0,0
Malaysia,1991,0,0,2,0,0,0,1,0,0
Malaysia,1992,0,0,0,2,0,0,0,0,0
Malaysia,2000,0,1,1,0,1,0,0,0,0
Malaysia,2001,0,0,0,0,1,0,0,0,0
Malaysia,2008,0,0,2,0,0,0,0,0,0
Malaysia,2009,0,0,0,0,1,0,0,0,0
Malaysia,2012,0,1,0,0,1,0,0,0,0
Malaysia,2013,0,1,6,6,0,0,0,0,0
Malaysia,2014,1,4,2,3,1,0,1,0,0
Malaysia,2015,0,1,0,1,2,0,0,0,1
Malaysia,2016,1,11,2,3,0,1,0,1,0
Malaysia,2017,0,1,0,0,3,0,0,0,0
Maldives,1988,0,0,0,0,1,0,0,0,0
Maldives,2006,0,0,0,0,0,0,0,0,1
Maldives,2007,0,0,1,0,0,0,0,0,0
Maldives,2008,1,0,0,0,0,0,0,0,0
Maldives,2012,1,0,0,0,0,0,0,0,0
Maldives,2013,0,0,0,0,2,0,0,1,0
Maldives,2014,0,1,0,8,0,0,0,0,0
Maldives,2015,1,0,1,0,0,0,0,0,0
Maldives,2016,0,0,0,0,0,0,1,0,0
Maldives,2017,1,0,0,1,0,0,0,0,0
Mali,1990,0,0,0,0,1,0,0,0,0
Mali,1991,1,0,1,0,10,0,0,0,0
Mali,1992,0,0,0,0,3,0,0,0,0
Mali,1994,0,0,0,0,3,0,9,0,1
Mali,1995,0,0,1,0,0,0,0,0,0
Mali,1997,0,0,0,1,0,0,2,0,0
Mali,2005,0,0,0,0,1,0,0,0,0
Mali,2007,0,1,1,0,3,0,0,0,0
Mali,2008,0,2,3,0,4,0,0,0,0
Mali,2009,0,4,0,0,1,0,1,0,0
Mali,2010,0,1,0,0,0,0,0,0,0
Mali,2011,0,2,1,1,0,0,0,0,0
Mali,2012,1,6,0,4,6,0,1,0,1
Mali,2013,0,3,40,1,10,0,4,0,0
Mali,2014,0,10,46,0,11,1,0,1,0
Mali,2015,4,12,36,6,43,4,11,5,0
Mali,2016,5,9,35,7,28,2,13,0,0
Mali,2017,8,17,39,4,48,1,20,4,0
Malta,1977,0,0,1,0,0,0,0,0,0
Malta,1984,0,0,7,0,0,0,0,0,0
Malta,1985,0,0,1,0,0,0,0,0,0
Malta,1986,1,0,0,0,0,0,0,0,0
Malta,1987,0,0,0,3,1,0,0,0,0
Malta,1992,1,0,0,0,0,0,0,0,0
Malta,1995,2,0,0,0,0,0,0,0,0
Malta,1997,0,0,0,0,0,1,0,0,0
Malta,2014,0,0,1,0,0,0,0,0,0
Malta,2015,0,0,1,0,0,0,0,0,0
Malta,2017,1,0,0,2,0,0,0,0,0
Martinique,1981,0,0,0,1,0,0,0,0,0
Martinique,1983,0,0,5,0,0,0,0,0,0
Martinique,1984,0,0,2,0,0,0,0,0,0
Martinique,1987,0,0,1,0,0,0,0,0,0
Martinique,1988,0,0,0,1,0,0,0,0,0
Martinique,1991,0,0,1,0,0,0,0,0,0
Martinique,1992,0,0,0,0,1,0,0,0,0
Mauritania,1977,0,3,0,0,1,0,0,0,0
Mauritania,1996,0,0,0,0,0,1,0,0,0
Mauritania,2004,0,0,0,0,1,0,0,0,0
Mauritania,2005,0,0,0,0,1,0,0,0,0
Mauritania,2008,0,1,0,0,1,0,0,0,0
Mauritania,2009,0,4,1,0,0,0,0,0,0
Mauritania,2010,0,0,1,0,0,0,0,0,0
Mauritania,2011,1,0,0,0,2,0,0,0,0
Mauritius,1988,1,0,0,0,0,0,0,0,0
Mauritius,1989,1,0,0,0,0,0,0,0,0
Mexico,1970,0,2,0,0,0,0,0,0,0
Mexico,1972,0,0,0,0,0,1,0,0,0
Mexico,1973,0,3,3,0,0,0,0,0,0
Mexico,1974,0,3,12,0,1,0,0,0,0
Mexico,1975,1,1,2,0,6,0,0,0,0
Mexico,1976,3,5,4,0,7,0,1,0,0
Mexico,1977,1,3,12,0,3,0,0,0,0
Mexico,1978,2,8,9,2,8,0,1,0,0
Mexico,1979,1,3,2,0,4,0,0,0,0
Mexico,1980,1,3,0,0,1,0,0,0,0
Mexico,1981,0,0,1,0,0,0,0,2,0
Mexico,1982,1,0,2,0,0,0,0,0,0
Mexico,1983,1,0,0,1,0,0,0,0,0
Mexico,1984,2,0,1,0,1,0,0,0,0
Mexico,1985,0,1,0,0,0,0,0,0,0
Mexico,1986,0,0,1,1,0,0,0,0,0
Mexico,1987,0,0,1,0,0,0,0,0,0
Mexico,1988,1,0,2,0,0,0,0,0,0
Mexico,1989,0,0,1,0,0,0,0,0,0
Mexico,1990,3,1,1,0,0,0,0,0,0
Mexico,1991,2,1,6,0,1,0,0,0,0
Mexico,1992,2,0,1,2,1,0,0,0,0
Mexico,1994,13,7,9,2,8,0,3,0,0
Mexico,1995,5,6,0,3,11,0,4,0,0
Mexico,1996,16,12,4,2,36,0,3,1,1
Mexico,1997,25,26,0,0,35,0,7,0,2
Mexico,1998,0,0,0,0,2,0,0,0,0
Mexico,1999,0,0,0,0,1,0,0,0,0
Mexico,2000,1,1,0,0,2,0,0,0,0
Mexico,2001,1,0,4,0,2,0,0,0,0
Mexico,2003,0,0,0,0,1,0,0,0,0
Mexico,2004,1,0,0,0,0,0,0,0,0
Mexico,2005,1,0,0,0,0,0,0,0,0
Mexico,2006,0,1,3,0,3,0,0,0,0
Mexico,2007,1,0,1,1,7,0,0,0,0
Mexico,2008,0,2,4,0,1,0,1,0,0
Mexico,2009,1,0,0,0,0,0,0,0,0
Mexico,2010,0,1,4,0,0,0,0,0,0
Mexico,2011,0,0,2,0,0,0,0,0,0
Mexico,2012,1,4,5,1,4,0,0,0,1
Mexico,2013,2,1,1,3,1,0,0,0,0
Mexico,2014,1,3,0,1,0,0,0,0,0
Mexico,2015,6,1,11,0,1,0,0,0,0
Mexico,2016,4,0,0,0,1,0,0,0,0
Mexico,2017,13,1,1,0,4,0,0,1,0
Middle East & North Africa,1970,1,4,14,1,4,1,1,2,0
Middle East & North Africa,1971,2,5,36,1,7,2,2,0,0
Middle East & North Africa,1972,21,1,23,0,2,5,0,1,0
Middle East & North Africa,1973,1,0,14,0,2,1,0,1,0
Middle East & North Africa,1974,4,2,27,1,3,2,1,2,0
Middle East & North Africa,1975,6,4,28,0,4,1,0,1,0
Middle East & North Africa,1976,7,2,37,1,4,0,2,2,0
Middle East & North Africa,1977,17,0,153,3,35,0,3,0,0
Middle East & North Africa,1978,26,2,73,9,14,0,2,1,1
Middle East & North Africa,1979,109,8,256,9,50,5,14,4,0
Middle East & North Africa,1980,124,10,221,16,49,7,10,0,0
Middle East & North Africa,1981,75,8,176,11,31,1,10,0,0
Middle East & North Africa,1982,53,5,182,5,40,2,2,1,0
Middle East & North Africa,1983,25,6,233,10,52,3,5,0,0
Middle East & North Africa,1984,31,16,160,5,44,7,4,1,0
Middle East & North Africa,1985,4,26,91,2,3,6,0,0,1
Middle East & North Africa,1986,35,20,115,2,16,1,6,1,0
Middle East & North Africa,1987,35,26,82,4,41,1,11,2,0
Middle East & North Africa,1988,52,12,121,16,41,1,2,0,1
Middle East & North Africa,1989,145,22,147,18,126,0,0,2,5
Middle East & North Africa,1990,165,22,137,18,143,1,5,0,3
Middle East & North Africa,1991,123,18,268,34,154,3,7,0,5
Middle East & North Africa,1992,337,20,253,132,393,2,30,6,19
Middle East & North Africa,1994,305,39,292,29,303,7,47,0,29
Middle East & North Africa,1995,189,15,176,42,150,2,14,1,1
Middle East & North Africa,1996,72,9,157,17,95,5,13,2,3
Middle East & North Africa,1997,59,22,178,10,206,0,70,0,3
Middle East & North Africa,1998,3,6,153,2,71,1,11,0,0
Middle East & North Africa,1999,13,13,170,12,95,1,11,0,1
Middle East & North Africa,2000,10,7,116,7,115,3,11,0,3
Middle East & North Africa,2001,12,9,144,4,181,2,7,1,2
Middle East & North Africa,2002,3,8,163,2,140,1,7,1,1
Middle East & North Africa,2003,19,1,192,1,83,1,12,0,1
Middle East & North Africa,2004,36,54,299,7,87,0,8,1,0
Middle East & North Africa,2005,128,66,489,8,177,1,12,0,1
Middle East & North Africa,2006,56,100,718,10,290,1,10,2,0
Middle East & North Africa,2007,50,72,948,8,295,2,7,2,1
Middle East & North Africa,2008,76,56,1132,13,244,1,11,0,3
Middle East & North Africa,2009,75,25,1066,13,167,0,13,0,2
Middle East & North Africa,2010,165,35,1003,16,222,0,19,1,2
Middle East & North Africa,2011,175,56,986,33,388,1,20,1,3
Middle East & North Africa,2012,129,77,1634,45,494,1,24,3,2
Middle East & North Africa,2013,311,183,2921,81,991,6,50,12,5
Middle East & North Africa,2014,390,500,4436,168,1154,21,245,12,13
Middle East & North Africa,2015,237,459,3912,97,845,10,423,13,40
Middle East & North Africa,2016,170,389,4270,130,724,8,402,8,14
Middle East & North Africa,2017,125,226,2506,62,498,11,327,13,12
Moldova,1991,0,0,0,0,1,0,0,0,0
Moldova,1992,0,1,7,0,3,0,0,0,0
Moldova,1994,0,0,1,0,0,0,0,0,0
Moldova,1996,0,1,0,0,1,0,0,0,0
Moldova,1997,0,0,1,0,0,0,0,0,0
Moldova,2000,0,0,1,0,0,0,0,0,0
Moldova,2006,0,0,1,0,0,0,0,0,0
Moldova,2009,0,0,1,0,0,0,0,0,0
Moldova,2012,0,0,1,0,0,0,0,0,0
Moldova,2016,1,0,0,0,0,0,0,0,0
Montenegro,2001,0,0,1,0,0,0,0,0,0
Montenegro,2007,0,0,1,0,0,0,0,0,0
Montenegro,2013,0,0,2,0,0,0,0,0,0
Montenegro,2015,0,0,0,1,0,0,0,0,0
Morocco,1973,0,0,1,0,1,0,0,0,0
Morocco,1976,0,1,0,0,0,0,0,0,0
Morocco,1978,0,0,0,0,0,0,1,0,0
Morocco,1979,0,0,2,0,0,0,0,0,0
Morocco,1985,1,0,0,0,0,1,0,0,0
Morocco,1986,0,0,0,0,2,0,0,0,0
Morocco,1987,0,0,0,0,0,0,4,0,0
Morocco,1991,3,0,0,0,0,0,0,0,0
Morocco,1992,1,0,0,0,0,0,0,0,0
Morocco,1994,0,0,1,0,0,0,1,0,0
Morocco,1995,0,0,1,0,0,0,0,0,0
Morocco,1996,1,0,0,0,0,0,0,0,1
Morocco,2003,0,0,5,0,0,0,0,0,0
Morocco,2007,0,0,6,0,0,0,0,0,0
Morocco,2011,0,0,1,0,0,0,0,0,0
Morocco,2015,0,1,0,0,0,0,0,0,0
Mozambique,1978,0,0,2,0,0,0,0,0,0
Mozambique,1979,0,0,3,1,1,0,0,0,0
Mozambique,1981,0,1,1,1,0,0,0,0,0
Mozambique,1982,0,3,3,2,0,0,1,0,0
Mozambique,1983,0,1,1,0,0,0,2,0,0
Mozambique,1984,1,0,4,1,3,0,1,0,0
Mozambique,1985,0,0,3,1,0,0,0,1,0
Mozambique,1986,0,1,3,1,0,0,2,0,0
Mozambique,1987,0,4,4,0,3,0,0,0,0
Mozambique,1988,0,1,9,0,6,0,0,0,0
Mozambique,1989,3,1,8,0,51,1,0,0,0
Mozambique,1990,1,2,7,0,13,0,0,0,0
Mozambique,1991,2,1,6,3,23,0,0,0,0
Mozambique,1992,4,0,1,0,14,0,0,0,0
Mozambique,1994,0,2,0,0,0,0,0,1,0
Mozambique,1995,0,0,1,0,1,0,1,0,0
Mozambique,1999,0,0,0,0,0,0,0,0,1
Mozambique,2000,1,0,0,0,2,0,0,0,0
Mozambique,2007,0,0,1,0,0,0,0,0,0
Mozambique,2012,0,0,0,0,1,0,0,0,0
Mozambique,2013,0,1,0,2,15,0,0,0,0
Mozambique,2014,0,1,0,2,15,0,4,0,0
Mozambique,2015,3,2,0,0,3,0,0,0,0
Mozambique,2016,10,6,0,17,40,0,6,0,0
Mozambique,2017,3,0,0,1,7,0,0,0,0
Myanmar,1973,0,1,0,0,0,0,0,0,0
Myanmar,1976,0,0,2,0,0,0,0,0,0
Myanmar,1979,0,2,1,0,16,0,0,0,0
Myanmar,1980,0,0,1,0,0,0,0,0,0
Myanmar,1982,0,0,1,0,0,1,0,0,0
Myanmar,1983,0,1,2,0,1,0,0,0,0
Myanmar,1987,0,0,1,0,0,0,0,0,0
Myanmar,1988,0,1,13,0,9,0,0,0,0
Myanmar,1989,0,0,11,1,11,1,0,0,0
Myanmar,1990,0,0,6,0,3,0,0,0,0
Myanmar,1991,1,0,13,3,5,0,0,0,0
Myanmar,1992,0,0,3,2,7,0,0,0,0
Myanmar,1994,1,1,3,0,3,0,0,0,0
Myanmar,1995,0,0,8,0,0,1,3,0,0
Myanmar,1996,0,0,6,0,3,0,4,0,0
Myanmar,1997,0,1,3,0,0,0,31,0,0
Myanmar,1999,0,0,4,0,0,0,0,0,0
Myanmar,2001,0,0,1,0,2,0,0,0,0
Myanmar,2002,0,0,4,0,0,0,0,0,0
Myanmar,2003,0,0,8,0,1,0,0,0,0
Myanmar,2004,0,0,2,0,0,0,0,0,0
Myanmar,2005,0,0,8,0,0,0,0,0,0
Myanmar,2006,0,0,2,0,0,0,0,0,0
Myanmar,2007,0,0,3,0,0,0,0,0,0
Myanmar,2008,0,0,19,0,1,0,0,0,0
Myanmar,2009,0,0,12,0,1,0,1,0,0
Myanmar,2010,1,0,10,0,0,0,0,0,0
Myanmar,2011,0,0,2,0,0,0,0,0,0
Myanmar,2012,0,2,14,0,0,0,1,0,0
Myanmar,2013,0,0,17,0,1,0,0,0,0
Myanmar,2014,1,2,8,0,2,0,2,0,0
Myanmar,2015,1,7,11,6,11,0,1,0,0
Myanmar,2016,2,9,31,12,19,0,1,0,0
Myanmar,2017,6,14,56,14,14,0,11,0,0
Namibia,1975,1,0,0,0,0,0,0,0,0
Namibia,1976,1,0,0,0,1,0,0,0,0
Namibia,1978,2,0,6,0,0,0,0,0,0
Namibia,1979,7,5,14,0,3,0,2,0,0
Namibia,1980,1,0,0,0,1,0,0,0,0
Namibia,1982,1,0,1,0,0,0,0,0,0
Namibia,1983,1,1,3,0,0,0,0,0,0
Namibia,1984,3,2,18,0,0,0,1,0,0
Namibia,1985,0,0,8,0,0,0,0,0,0
Namibia,1986,0,0,1,0,0,0,0,0,0
Namibia,1987,0,0,7,0,0,0,0,0,0
Namibia,1988,0,0,16,1,0,0,0,0,0
Namibia,1989,1,0,6,0,4,0,0,0,0
Namibia,1990,2,0,0,0,0,0,0,0,0
Namibia,1991,0,0,1,0,0,0,0,0,0
Namibia,1994,0,0,1,0,0,0,0,0,0
Namibia,1999,0,0,0,0,1,0,0,0,0
Namibia,2000,1,7,4,1,8,0,0,0,0
Namibia,2001,0,2,2,1,1,0,0,0,0
Nepal,1985,0,0,9,0,0,0,0,0,0
Nepal,1991,0,0,0,0,0,0,0,0,1
Nepal,1992,2,0,0,2,2,0,2,0,0
Nepal,1994,0,0,0,0,2,0,1,0,0
Nepal,1996,0,0,0,0,4,0,0,0,1
Nepal,1997,1,0,2,0,3,0,3,0,0
Nepal,1999,1,0,1,0,4,1,1,0,0
Nepal,2000,0,2,13,0,8,0,0,0,0
Nepal,2001,2,3,10,5,11,0,1,0,1
Nepal,2002,2,1,37,7,8,0,2,1,0
Nepal,2003,2,2,6,2,2,0,1,0,0
Nepal,2004,4,4,37,2,13,0,2,0,0
Nepal,2005,6,13,35,4,9,0,2,0,1
Nepal,2006,3,15,39,5,20,0,1,0,0
Nepal,2007,2,35,16,8,26,0,3,0,0
Nepal,2008,2,18,65,4,20,0,10,0,1
Nepal,2009,0,2,22,3,7,0,4,0,1
Nepal,2010,0,2,20,5,11,0,0,0,0
Nepal,2011,1,2,25,2,11,0,4,0,1
Nepal,2012,2,1,41,1,1,0,0,0,0
Nepal,2013,11,4,47,18,17,0,6,0,1
Nepal,2014,1,0,3,1,1,0,1,0,0
Nepal,2015,2,0,20,22,3,0,0,1,0
Nepal,2016,2,0,14,23,4,0,0,0,0
Nepal,2017,58,8,152,24,4,0,1,0,0
Netherlands,1970,0,0,0,0,1,2,0,0,0
