Entity,Year,xHuman Rights Protection Scores – by Christopher Farris and Keith Schnakenberg
Bolivia,1995,0.339941
Bolivia,1996,0.428217
Bolivia,1997,0.393071
Bolivia,1998,0.207899
Bolivia,1999,0.163474
Bolivia,2000,0.069294
Bolivia,2001,0.205141
Bolivia,2002,0.074635
Bolivia,2003,-0.138498
Bolivia,2004,-0.056542
Bolivia,2005,-0.01921
Bolivia,2006,0.0053
Bolivia,2007,0.056286
Bolivia,2008,0.117926
Bolivia,2009,0.314266
Bolivia,2010,0.273567
Bolivia,2011,0.285923
Bolivia,2012,0.348187
Bolivia,2013,0.377111
Bolivia,2014,0.378764
Bosnia and Herzegovina,1992,-2.35559
Bosnia and Herzegovina,1993,-2.33533
Bosnia and Herzegovina,1994,-2.16841
Bosnia and Herzegovina,1995,-1.89159
Bosnia and Herzegovina,1996,-1.18766
Bosnia and Herzegovina,1997,-0.91481
Bosnia and Herzegovina,1998,-0.692964
Bosnia and Herzegovina,1999,-0.552877
Bosnia and Herzegovina,2000,-0.33856
Bosnia and Herzegovina,2001,-0.00806
Bosnia and Herzegovina,2002,0.217911
Bosnia and Herzegovina,2003,0.351972
Bosnia and Herzegovina,2004,0.501548
Bosnia and Herzegovina,2005,0.561852
Bosnia and Herzegovina,2006,0.560896
Bosnia and Herzegovina,2007,0.529648
Bosnia and Herzegovina,2008,0.542886
Bosnia and Herzegovina,2009,0.521069
Bosnia and Herzegovina,2010,0.550826
Bosnia and Herzegovina,2011,0.649037
Bosnia and Herzegovina,2012,0.68142
Bosnia and Herzegovina,2013,0.632781
Bosnia and Herzegovina,2014,0.633658
Botswana,1966,0.971966
Botswana,1967,1.02739
Botswana,1968,1.06686
Botswana,1969,1.11284
Botswana,1970,1.16209
Botswana,1971,1.20435
Botswana,1972,1.24544
Botswana,1973,1.27952
Botswana,1974,1.31744
Botswana,1975,1.3494
Botswana,1976,1.38947
Botswana,1977,1.52043
Botswana,1978,1.61577
Botswana,1979,1.69946
Botswana,1980,1.75695
Botswana,1981,1.78584
Botswana,1982,1.72523
Botswana,1983,1.59073
Botswana,1984,1.65449
Botswana,1985,1.71863
Botswana,1986,1.6671
Botswana,1987,1.45987
Botswana,1988,1.31494
Botswana,1989,1.2482
Botswana,1990,1.24678
Botswana,1991,1.23348
Botswana,1992,1.11027
Botswana,1993,1.01962
Botswana,1994,1.08799
Botswana,1995,1.1654
Botswana,1996,1.23935
Botswana,1997,1.18953
Botswana,1998,1.11837
Botswana,1999,1.14367
Botswana,2000,1.12319
Botswana,2001,1.03811
Botswana,2002,0.853587
Botswana,2003,0.759297
Botswana,2004,0.695897
Botswana,2005,0.637533
Botswana,2006,0.54351
Botswana,2007,0.556846
Botswana,2008,0.542362
Botswana,2009,0.633387
Botswana,2010,0.867779
Botswana,2011,0.938006
Botswana,2012,0.907407
Botswana,2013,1.01581
Botswana,2014,1.00589
Brazil,1949,0.408725
Brazil,1950,0.425347
Brazil,1951,0.423525
Brazil,1952,0.414904
Brazil,1953,0.399315
Brazil,1954,0.381589
Brazil,1955,0.343498
Brazil,1956,0.29586
Brazil,1957,0.246612
Brazil,1958,0.171057
Brazil,1959,0.084365
Brazil,1960,-0.025631
Brazil,1961,-0.158829
Brazil,1962,-0.327311
Brazil,1963,-0.479286
Brazil,1964,-0.698773
Brazil,1965,-0.830287
Brazil,1966,-0.912744
Brazil,1967,-0.953634
Brazil,1968,-0.985506
Brazil,1969,-1.01801
Brazil,1970,-1.04929
Brazil,1971,-1.02916
Brazil,1972,-1.02179
Brazil,1973,-1.01369
Brazil,1974,-1.00605
Brazil,1975,-0.93735
Brazil,1976,-0.787115
Brazil,1977,-0.860364
Brazil,1978,-0.818678
Brazil,1979,-0.583166
Brazil,1980,-0.458438
Brazil,1981,-0.391317
Brazil,1982,-0.480704
Brazil,1983,-0.577197
Brazil,1984,-0.695394
Brazil,1985,-0.787734
Brazil,1986,-0.75091
Brazil,1987,-0.896961
Brazil,1988,-0.863255
Brazil,1989,-1.04819
Brazil,1990,-1.29523
Brazil,1991,-1.36298
Brazil,1992,-1.40343
Brazil,1993,-1.3725
Brazil,1994,-1.27049
Brazil,1995,-1.25681
Brazil,1996,-1.17667
Brazil,1997,-1.05104
Brazil,1998,-1.04509
Brazil,1999,-1.13993
Brazil,2000,-1.12697
Brazil,2001,-1.18392
Brazil,2002,-1.19074
Brazil,2003,-1.19718
Brazil,2004,-1.21868
Brazil,2005,-1.27862
Brazil,2006,-1.25299
Brazil,2007,-1.18981
Brazil,2008,-1.16519
Brazil,2009,-1.162
Brazil,2010,-1.14464
Brazil,2011,-1.11888
Brazil,2012,-1.1673
Brazil,2013,-1.14701
Brazil,2014,-1.06612
Brunei,1984,0.504995
Brunei,1985,0.559445
Brunei,1986,0.590017
Brunei,1987,0.598457
Brunei,1988,0.592
Brunei,1989,0.666167
Brunei,1990,0.86256
Brunei,1991,1.02369
Brunei,1992,1.06262
Brunei,1993,1.00295
Brunei,1994,0.83097
Brunei,1995,0.835357
Brunei,1996,1.02467
Brunei,1997,1.08901
Brunei,1998,1.05715
Brunei,1999,1.07285
Brunei,2000,1.16365
Brunei,2001,1.23299
Brunei,2002,1.15038
Brunei,2003,1.15687
Brunei,2004,1.36471
Brunei,2005,1.59359
Brunei,2006,1.74171
Brunei,2007,1.92225
Brunei,2008,2.05526
Brunei,2009,2.14721
Brunei,2010,2.21126
Brunei,2011,2.25501
Brunei,2012,2.2612
Brunei,2013,2.26177
Brunei,2014,2.26651
Bulgaria,1949,-1.12915
Bulgaria,1950,-1.13804
Bulgaria,1951,-1.11316
Bulgaria,1952,-1.09218
Bulgaria,1953,-1.06157
Bulgaria,1954,-1.01711
Bulgaria,1955,-0.938758
Bulgaria,1956,-0.799631
Bulgaria,1957,-0.560062
Bulgaria,1958,-0.401946
Bulgaria,1959,-0.244004
Bulgaria,1960,-0.131461
Bulgaria,1961,-0.042061
Bulgaria,1962,0.018819
Bulgaria,1963,0.060457
Bulgaria,1964,0.086143
Bulgaria,1965,0.138835
Bulgaria,1966,0.17641
Bulgaria,1967,0.200668
Bulgaria,1968,0.209888
Bulgaria,1969,0.209075
Bulgaria,1970,0.196222
Bulgaria,1971,0.157117
Bulgaria,1972,0.108271
Bulgaria,1973,0.048453
Bulgaria,1974,-0.035689
Bulgaria,1975,-0.140281
Bulgaria,1976,-0.275895
Bulgaria,1977,-0.266145
Bulgaria,1978,-0.233867
Bulgaria,1979,-0.178435
Bulgaria,1980,-0.213755
Bulgaria,1981,-0.365952
Bulgaria,1982,-0.338653
Bulgaria,1983,-0.295238
Bulgaria,1984,-0.404691
Bulgaria,1985,-0.539966
Bulgaria,1986,-0.505295
Bulgaria,1987,-0.489311
Bulgaria,1988,-0.389015
Bulgaria,1989,-0.250185
Bulgaria,1990,0.04562
Bulgaria,1991,0.296053
Bulgaria,1992,0.26418
Bulgaria,1993,0.088125
Bulgaria,1994,-0.047443
Bulgaria,1995,-0.12498
Bulgaria,1996,-0.150553
Bulgaria,1997,-0.121265
Bulgaria,1998,-0.086576
Bulgaria,1999,-0.249237
Bulgaria,2000,-0.192787
Bulgaria,2001,-0.067104
Bulgaria,2002,0.144678
Bulgaria,2003,0.148649
Bulgaria,2004,0.128206
Bulgaria,2005,0.074092
Bulgaria,2006,0.07567
Bulgaria,2007,0.134285
Bulgaria,2008,0.276399
Bulgaria,2009,0.315424
Bulgaria,2010,0.334342
Bulgaria,2011,0.446342
Bulgaria,2012,0.712149
Bulgaria,2013,0.637373
Bulgaria,2014,0.628684
Burkina Faso,1960,0.875757
Burkina Faso,1961,0.926286
Burkina Faso,1962,0.963502
Burkina Faso,1963,0.988655
Burkina Faso,1964,1.01178
Burkina Faso,1965,1.0364
Burkina Faso,1966,1.05236
Burkina Faso,1967,1.06701
Burkina Faso,1968,1.08097
Burkina Faso,1969,1.0864
Burkina Faso,1970,1.09199
Burkina Faso,1971,1.0967
Burkina Faso,1972,1.09751
Burkina Faso,1973,1.08897
Burkina Faso,1974,1.07574
Burkina Faso,1975,1.06901
Burkina Faso,1976,1.06109
Burkina Faso,1977,1.04871
Burkina Faso,1978,0.92313
Burkina Faso,1979,0.674754
Burkina Faso,1980,0.493617
Burkina Faso,1981,0.341768
Burkina Faso,1982,0.212516
Burkina Faso,1983,-0.020581
Burkina Faso,1984,0.034544
Burkina Faso,1985,-0.036511
Burkina Faso,1986,0.063478
Burkina Faso,1987,-0.142757
Burkina Faso,1988,-0.316076
Burkina Faso,1989,-0.334086
Burkina Faso,1990,-0.288315
Burkina Faso,1991,-0.143887
Burkina Faso,1992,-0.012546
Burkina Faso,1993,-0.007739
Burkina Faso,1994,-0.112423
Burkina Faso,1995,-0.121783
Burkina Faso,1996,0.102703
Burkina Faso,1997,0.279817
Burkina Faso,1998,0.1867
Burkina Faso,1999,0.111131
Burkina Faso,2000,0.03264
Burkina Faso,2001,-0.100414
Burkina Faso,2002,-0.207328
Burkina Faso,2003,-0.069365
Burkina Faso,2004,0.034377
Burkina Faso,2005,-0.02908
Burkina Faso,2006,-0.174623
Burkina Faso,2007,-0.180873
Burkina Faso,2008,-0.180388
Burkina Faso,2009,-0.110245
Burkina Faso,2010,-0.133833
Burkina Faso,2011,-0.181385
Burkina Faso,2012,-0.013981
Burkina Faso,2013,-0.130159
Burkina Faso,2014,-0.123763
Burundi,1962,-0.871379
Burundi,1963,-1.01171
Burundi,1964,-1.28643
Burundi,1965,-1.8356
Burundi,1966,-1.99094
Burundi,1967,-2.06994
Burundi,1968,-2.11141
Burundi,1969,-2.14148
Burundi,1970,-2.11392
Burundi,1971,-2.06623
Burundi,1972,-1.98158
Burundi,1973,-1.62649
Burundi,1974,-0.994442
Burundi,1975,-0.546827
Burundi,1976,-0.166559
Burundi,1977,0.072163
Burundi,1978,0.219777
Burundi,1979,0.320087
Burundi,1980,0.369268
Burundi,1981,0.393525
Burundi,1982,0.46225
Burundi,1983,0.371767
Burundi,1984,0.209775
Burundi,1985,0.096023
Burundi,1986,-0.091992
Burundi,1987,-0.185315
Burundi,1988,-0.797288
Burundi,1989,-0.593562
Burundi,1990,-0.731535
Burundi,1991,-1.30485
Burundi,1992,-1.44327
Burundi,1993,-1.8453
Burundi,1994,-1.94001
Burundi,1995,-2.04629
Burundi,1996,-2.09145
Burundi,1997,-2.15201
Burundi,1998,-2.14548
Burundi,1999,-2.07912
Burundi,2000,-2.00011
Burundi,2001,-1.99438
Burundi,2002,-2.06156
Burundi,2003,-1.9408
Burundi,2004,-1.91038
Burundi,2005,-1.6767
Burundi,2006,-1.4347
Burundi,2007,-1.25957
Burundi,2008,-1.21602
Burundi,2009,-0.986758
Burundi,2010,-1.04382
Burundi,2011,-1.063
Burundi,2012,-1.05377
Burundi,2013,-1.07531
Burundi,2014,-1.00446
Cambodia,1953,-0.921859
Cambodia,1954,-0.962746
Cambodia,1955,-0.986724
Cambodia,1956,-0.996016
Cambodia,1957,-1.00378
Cambodia,1958,-1.01313
Cambodia,1959,-1.03162
Cambodia,1960,-1.05557
Cambodia,1961,-1.04355
Cambodia,1962,-1.04285
Cambodia,1963,-1.05543
Cambodia,1964,-1.07969
Cambodia,1965,-1.12214
Cambodia,1966,-1.2118
Cambodia,1967,-1.37883
Cambodia,1968,-1.47393
Cambodia,1969,-1.53308
Cambodia,1970,-1.58479
Cambodia,1971,-1.60741
Cambodia,1972,-1.6689
Cambodia,1973,-1.75744
Cambodia,1974,-1.90385
Cambodia,1975,-2.24273
Cambodia,1976,-2.3887
Cambodia,1977,-2.32658
Cambodia,1978,-2.05178
Cambodia,1979,-1.73786
Cambodia,1980,-1.20201
Cambodia,1981,-1.00552
Cambodia,1982,-0.977762
Cambodia,1983,-1.10798
Cambodia,1984,-1.22652
Cambodia,1985,-1.26387
Cambodia,1986,-1.34027
Cambodia,1987,-1.28473
Cambodia,1988,-1.22292
Cambodia,1989,-1.14966
Cambodia,1990,-1.11235
Cambodia,1991,-1.00829
Cambodia,1992,-1.05077
Cambodia,1993,-1.22746
Cambodia,1994,-1.22871
Cambodia,1995,-1.11721
Cambodia,1996,-1.10099
Cambodia,1997,-1.11196
Cambodia,1998,-1.06495
Cambodia,1999,-0.848076
Cambodia,2000,-0.556116
Cambodia,2001,-0.441873
Cambodia,2002,-0.48653
Cambodia,2003,-0.572335
Cambodia,2004,-0.607025
Cambodia,2005,-0.617528
Cambodia,2006,-0.736277
Cambodia,2007,-0.884596
Cambodia,2008,-0.802576
Cambodia,2009,-0.692345
Cambodia,2010,-0.609375
Cambodia,2011,-0.585881
Cambodia,2012,-0.595671
Cambodia,2013,-0.626818
Cambodia,2014,-0.602176
Cameroon,1960,0.383631
Cameroon,1961,0.388744
Cameroon,1962,0.386003
Cameroon,1963,0.364662
Cameroon,1964,0.34557
Cameroon,1965,0.367609
Cameroon,1966,0.385713
Cameroon,1967,0.385079
Cameroon,1968,0.367851
Cameroon,1969,0.341782
Cameroon,1970,0.316552
Cameroon,1971,0.268771
Cameroon,1972,0.269157
Cameroon,1973,0.250492
Cameroon,1974,0.21599
Cameroon,1975,0.168478
Cameroon,1976,0.126948
Cameroon,1977,0.131398
Cameroon,1978,0.00352
Cameroon,1979,-0.133961
Cameroon,1980,0.028767
Cameroon,1981,0.020321
Cameroon,1982,0.078109
Cameroon,1983,0.046317
Cameroon,1984,-0.252951
Cameroon,1985,-0.15649
Cameroon,1986,0.074627
Cameroon,1987,0.170499
Cameroon,1988,0.050244
Cameroon,1989,-0.160501
Cameroon,1990,-0.540522
Cameroon,1991,-0.96356
Cameroon,1992,-1.01298
Cameroon,1993,-1.06493
Cameroon,1994,-1.13552
Cameroon,1995,-0.86054
Cameroon,1996,-0.77694
Cameroon,1997,-0.832757
Cameroon,1998,-1.03004
Cameroon,1999,-1.17191
Cameroon,2000,-1.20577
Cameroon,2001,-1.01049
Cameroon,2002,-0.979731
Cameroon,2003,-0.948604
Cameroon,2004,-0.852316
Cameroon,2005,-0.826219
Cameroon,2006,-0.794785
Cameroon,2007,-0.726224
Cameroon,2008,-0.806454
Cameroon,2009,-0.55265
Cameroon,2010,-0.467458
Cameroon,2011,-0.415724
Cameroon,2012,-0.37168
Cameroon,2013,-0.402283
Cameroon,2014,-0.386643
Canada,1949,1.10558
Canada,1950,1.16303
Canada,1951,1.22506
Canada,1952,1.28758
Canada,1953,1.337
Canada,1954,1.38265
Canada,1955,1.43882
Canada,1956,1.48368
Canada,1957,1.53257
Canada,1958,1.57224
Canada,1959,1.61011
Canada,1960,1.64666
Canada,1961,1.68018
Canada,1962,1.7171
Canada,1963,1.73975
Canada,1964,1.76931
Canada,1965,1.79305
Canada,1966,1.82246
Canada,1967,1.84743
Canada,1968,1.86874
Canada,1969,1.89782
Canada,1970,1.91876
Canada,1971,1.94535
Canada,1972,1.9758
Canada,1973,2.00929
Canada,1974,2.03684
Canada,1975,2.07248
Canada,1976,2.0989
Canada,1977,2.09855
Canada,1978,2.10461
Canada,1979,2.09812
Canada,1980,2.08839
Canada,1981,2.06987
Canada,1982,2.01532
Canada,1983,2.03083
Canada,1984,2.11722
Canada,1985,2.26987
Canada,1986,2.36913
Canada,1987,2.42497
Canada,1988,2.44188
Canada,1989,2.42122
Canada,1990,2.35812
Canada,1991,2.24908
Canada,1992,2.08364
Canada,1993,2.07084
Canada,1994,1.97454
Canada,1995,2.00843
Canada,1996,2.0759
Canada,1997,2.04869
Canada,1998,1.93625
Canada,1999,1.84735
Canada,2000,1.65795
Canada,2001,1.49946
Canada,2002,1.3389
Canada,2003,1.3414
Canada,2004,1.31429
Canada,2005,1.22905
Canada,2006,1.15497
Canada,2007,1.07341
Canada,2008,1.12855
Canada,2009,1.3561
Canada,2010,1.39295
Canada,2011,1.5271
Canada,2012,1.63761
Canada,2013,1.6999
Canada,2014,1.69724
Cape Verde,1975,0.577759
Cape Verde,1976,0.603202
Cape Verde,1977,0.626813
Cape Verde,1978,0.706358
Cape Verde,1979,0.87257
Cape Verde,1980,0.904779
Cape Verde,1981,0.814478
Cape Verde,1982,0.824801
Cape Verde,1983,1.00108
Cape Verde,1984,1.1436
Cape Verde,1985,1.20959
Cape Verde,1986,1.21061
Cape Verde,1987,1.15288
Cape Verde,1988,1.12245
Cape Verde,1989,1.10971
Cape Verde,1990,1.28754
Cape Verde,1991,1.40869
Cape Verde,1992,1.49782
Cape Verde,1993,1.56106
Cape Verde,1994,1.60257
Cape Verde,1995,1.61548
Cape Verde,1996,1.61482
Cape Verde,1997,1.59941
Cape Verde,1998,1.55693
Cape Verde,1999,1.4868
Cape Verde,2000,1.3961
Cape Verde,2001,1.26463
Cape Verde,2002,1.10594
Cape Verde,2003,1.12771
Cape Verde,2004,1.07584
Cape Verde,2005,0.946305
Cape Verde,2006,0.942757
Cape Verde,2007,0.796236
Cape Verde,2008,0.728876
Cape Verde,2009,0.70277
Cape Verde,2010,0.702925
Cape Verde,2011,0.72994
Cape Verde,2012,0.794915
Cape Verde,2013,0.709766
Cape Verde,2014,0.716879
Central African Republic,1960,-0.044123
Central African Republic,1961,-0.070429
Central African Republic,1962,-0.125125
Central African Republic,1963,-0.200534
Central African Republic,1964,-0.321029
Central African Republic,1965,-0.481075
Central African Republic,1966,-0.706564
Central African Republic,1967,-0.846124
Central African Republic,1968,-0.93862
Central African Republic,1969,-0.99798
Central African Republic,1970,-1.00449
Central African Republic,1971,-1.01547
Central African Republic,1972,-1.01719
Central African Republic,1973,-0.962916
Central African Republic,1974,-0.891213
Central African Republic,1975,-0.785352
Central African Republic,1976,-0.620854
Central African Republic,1977,-0.516903
Central African Republic,1978,-0.67028
Central African Republic,1979,-0.812509
Central African Republic,1980,-0.55542
Central African Republic,1981,-0.380984
Central African Republic,1982,-0.269849
Central African Republic,1983,-0.180245
Central African Republic,1984,-0.096082
Central African Republic,1985,0.013666
Central African Republic,1986,0.109572
Central African Republic,1987,0.196508
Central African Republic,1988,0.329758
Central African Republic,1989,0.29497
Central African Republic,1990,0.135623
Central African Republic,1991,0.034355
Central African Republic,1992,-0.063097
Central African Republic,1993,0.121696
Central African Republic,1994,0.11476
Central African Republic,1995,0.080915
Central African Republic,1996,-0.022899
Central African Republic,1997,-0.182056
Central African Republic,1998,-0.268471
Central African Republic,1999,-0.407573
Central African Republic,2000,-0.584424
Central African Republic,2001,-0.994325
Central African Republic,2002,-0.920034
Central African Republic,2003,-1.02828
Central African Republic,2004,-0.982887
Central African Republic,2005,-1.08797
Central African Republic,2006,-1.33814
Central African Republic,2007,-1.39203
Central African Republic,2008,-1.29682
Central African Republic,2009,-1.32564
Central African Republic,2010,-1.38994
Central African Republic,2011,-1.35944
Central African Republic,2012,-1.51974
Central African Republic,2013,-1.83134
Central African Republic,2014,-1.8313
Chad,1960,-0.122574
Chad,1961,-0.158737
Chad,1962,-0.222555
Chad,1963,-0.317424
Chad,1964,-0.466826
Chad,1965,-0.687661
Chad,1966,-0.824541
Chad,1967,-0.907083
Chad,1968,-0.953076
Chad,1969,-0.978298
Chad,1970,-0.992355
Chad,1971,-0.987658
Chad,1972,-0.982127
Chad,1973,-0.962075
Chad,1974,-0.93714
Chad,1975,-0.88274
Chad,1976,-0.797771
Chad,1977,-0.821004
Chad,1978,-0.829844
Chad,1979,-0.873843
Chad,1980,-0.978899
Chad,1981,-1.07404
Chad,1982,-1.18999
Chad,1983,-1.41077
Chad,1984,-1.70584
Chad,1985,-1.6344
Chad,1986,-1.2495
Chad,1987,-1.06134
Chad,1988,-0.977465
Chad,1989,-1.19212
Chad,1990,-1.52359
Chad,1991,-1.53338
Chad,1992,-1.67506
Chad,1993,-1.67833
Chad,1994,-1.52132
Chad,1995,-1.42409
Chad,1996,-1.26333
Chad,1997,-1.42671
Chad,1998,-1.48196
Chad,1999,-1.34511
Chad,2000,-1.2546
Chad,2001,-1.25746
Chad,2002,-1.15147
Chad,2003,-1.14336
Chad,2004,-1.10885
Chad,2005,-1.07215
Chad,2006,-1.18126
Chad,2007,-1.19459
Chad,2008,-1.36146
Chad,2009,-1.26944
Chad,2010,-1.06924
Chad,2011,-0.901776
Chad,2012,-0.743088
Chad,2013,-0.671
Chad,2014,-0.645532
Chile,1949,0.618029
Chile,1950,0.643156
Chile,1951,0.662799
Chile,1952,0.677644
Chile,1953,0.678927
Chile,1954,0.680666
Chile,1955,0.679537
Chile,1956,0.675068
Chile,1957,0.645622
Chile,1958,0.624334
Chile,1959,0.602557
Chile,1960,0.565024
Chile,1961,0.515612
Chile,1962,0.464454
Chile,1963,0.397213
Chile,1964,0.322174
Chile,1965,0.23056
Chile,1966,0.13382
Chile,1967,0.013965
Chile,1968,-0.128722
Chile,1969,-0.304762
Chile,1970,-0.525707
Chile,1971,-0.819741
Chile,1972,-1.23439
Chile,1973,-1.86318
Chile,1974,-2.10214
Chile,1975,-2.0807
Chile,1976,-1.7709
Chile,1977,-1.38362
Chile,1978,-1.29926
Chile,1979,-1.063
Chile,1980,-1.06432
Chile,1981,-1.02201
Chile,1982,-0.891255
Chile,1983,-0.878437
Chile,1984,-0.949568
Chile,1985,-0.932056
Chile,1986,-1.01263
Chile,1987,-0.995299
Chile,1988,-0.8464
Chile,1989,-0.747267
Chile,1990,-0.623661
Chile,1991,-0.468866
Chile,1992,-0.408096
Chile,1993,-0.25286
Chile,1994,-0.053829
Chile,1995,0.033009
Chile,1996,0.065163
Chile,1997,0.048698
Chile,1998,-0.059771
Chile,1999,0.059683
Chile,2000,0.183666
Chile,2001,0.393557
Chile,2002,0.589321
Chile,2003,0.672733
Chile,2004,0.935292
Chile,2005,1.06574
Chile,2006,0.974842
Chile,2007,0.820791
Chile,2008,0.53268
Chile,2009,0.447481
Chile,2010,0.50806
Chile,2011,0.396506
Chile,2012,0.414985
Chile,2013,0.424346
Chile,2014,0.424711
China,1949,-1.85819
China,1950,-2.02714
China,1951,-2.02442
China,1952,-1.88265
China,1953,-1.7985
China,1954,-1.76148
China,1955,-1.73417
China,1956,-1.71904
China,1957,-1.74013
China,1958,-1.80582
China,1959,-1.9666
China,1960,-1.79453
China,1961,-1.71243
China,1962,-1.66653
China,1963,-1.6943
China,1964,-1.74973
China,1965,-1.93285
China,1966,-2.32325
China,1967,-2.56349
China,1968,-2.69917
China,1969,-2.7709
China,1970,-2.77175
China,1971,-2.71784
China,1972,-2.65335
China,1973,-2.57271
China,1974,-2.44057
China,1975,-2.18699
China,1976,-1.77201
China,1977,-1.49278
China,1978,-1.13239
China,1979,-0.925038
China,1980,-0.824983
China,1981,-0.767031
China,1982,-0.697698
China,1983,-0.691742
China,1984,-0.705128
China,1985,-0.651658
China,1986,-0.643529
China,1987,-0.759479
China,1988,-0.971854
China,1989,-1.37306
China,1990,-1.22342
China,1991,-1.01838
China,1992,-0.992801
China,1993,-0.977409
China,1994,-1.1482
China,1995,-1.14038
China,1996,-1.12575
China,1997,-1.22766
China,1998,-1.28203
China,1999,-1.27341
China,2000,-1.29477
China,2001,-1.31188
China,2002,-1.37263
China,2003,-1.39388
China,2004,-1.40746
China,2005,-1.4294
China,2006,-1.37836
China,2007,-1.31596
China,2008,-1.42417
China,2009,-1.44708
China,2010,-1.43895
China,2011,-1.40096
China,2012,-1.29196
China,2013,-1.21209
China,2014,-1.11445
Colombia,1949,-1.27575
Colombia,1950,-1.41712
Colombia,1951,-1.49484
Colombia,1952,-1.53097
Colombia,1953,-1.53865
Colombia,1954,-1.5284
Colombia,1955,-1.49785
Colombia,1956,-1.43637
Colombia,1957,-1.32333
Colombia,1958,-1.30842
Colombia,1959,-1.18049
Colombia,1960,-1.12049
Colombia,1961,-1.09732
Colombia,1962,-1.09921
Colombia,1963,-1.14192
Colombia,1964,-1.21985
Colombia,1965,-1.3752
Colombia,1966,-1.45306
Colombia,1967,-1.49139
Colombia,1968,-1.51464
Colombia,1969,-1.51942
Colombia,1970,-1.51531
Colombia,1971,-1.51085
Colombia,1972,-1.49888
Colombia,1973,-1.4617
Colombia,1974,-1.39988
Colombia,1975,-1.2617
Colombia,1976,-1.00312
Colombia,1977,-0.968131
Colombia,1978,-1.03502
Colombia,1979,-1.23227
Colombia,1980,-1.28304
Colombia,1981,-1.33856
Colombia,1982,-1.35198
Colombia,1983,-1.40396
Colombia,1984,-1.41011
Colombia,1985,-1.42557
Colombia,1986,-1.54281
Colombia,1987,-1.62028
Colombia,1988,-1.73485
Colombia,1989,-1.88662
Colombia,1990,-2.10512
Colombia,1991,-2.07767
Colombia,1992,-1.8986
Colombia,1993,-1.98332
Colombia,1994,-1.98794
Colombia,1995,-1.96439
Colombia,1996,-2.05857
Colombia,1997,-2.11649
Colombia,1998,-2.08378
Colombia,1999,-2.01695
Colombia,2000,-2.07369
Colombia,2001,-2.05081
Colombia,2002,-2.05686
Colombia,2003,-2.08586
Colombia,2004,-2.04862
Colombia,2005,-1.92491
Colombia,2006,-1.84599
Colombia,2007,-1.76202
Colombia,2008,-1.77421
Colombia,2009,-1.69816
Colombia,2010,-1.58502
Colombia,2011,-1.33207
Colombia,2012,-1.14381
Colombia,2013,-1.12865
Colombia,2014,-1.05743
Comoros,1975,0.191875
Comoros,1976,0.18998
Comoros,1977,0.126155
Comoros,1978,0.173565
Comoros,1979,0.295349
Comoros,1980,0.351871
Comoros,1981,0.363114
Comoros,1982,0.356134
Comoros,1983,0.309568
Comoros,1984,0.202631
Comoros,1985,0.062723
Comoros,1986,-0.00598
Comoros,1987,-0.043314
Comoros,1988,0.195994
Comoros,1989,0.391369
Comoros,1990,0.628131
Comoros,1991,0.666083
Comoros,1992,0.616584
Comoros,1993,0.708299
Comoros,1994,0.703003
Comoros,1995,0.771327
Comoros,1996,0.856462
Comoros,1997,0.575064
Comoros,1998,0.650242
Comoros,1999,0.534978
Comoros,2000,0.637376
Comoros,2001,0.805897
Comoros,2002,0.945169
Comoros,2003,0.835504
Comoros,2004,1.00608
Comoros,2005,1.05956
Comoros,2006,0.902668
Comoros,2007,0.594348
Comoros,2008,0.614432
Comoros,2009,0.967785
Comoros,2010,1.07765
Comoros,2011,0.990682
Comoros,2012,0.944078
Comoros,2013,1.0519
Comoros,2014,1.05115
Congo,1960,-0.033414
Congo,1961,-0.069837
