Entity,Year,"Unemployment rate, all ages, advanced education","Unemployment rate, all ages, less than basic education","Unemployment rate, all ages, all levels of education","Unemployment rate, all ages, intermediate education","Unemployment rate, all ages, basic education","Unemployment rate, all ages, education level not stated"
Switzerland,2009,2.700000047683716,,4.099999904632568,3.900000095367432,7.5,
Switzerland,2010,3.099999904632568,,4.800000190734863,4.800000190734863,7.900000095367432,7.699999809265137
Switzerland,2011,3,,4.400000095367432,4.099999904632568,7.900000095367432,
Switzerland,2012,3,,4.5,4.400000095367432,7.699999809265137,
Switzerland,2013,3.400000095367432,,4.800000190734863,4.599999904632568,8.300000190734863,
Switzerland,2014,3.400000095367432,9.699999809265137,4.800000190734863,4.699999809265137,8.600000381469727,7.699999809265137
Switzerland,2015,3.5,,4.800000190734863,4.5,8.699999809265137,
Switzerland,2016,3.299999952316284,,4.900000095367432,4.800000190734863,9.199999809265137,
Switzerland,2017,3.700000047683716,,4.800000190734863,4.599999904632568,8.199999809265137,
Tajikistan,2009,5.5,,5.800000190734863,6.099999904632568,5.400000095367432,
Tanzania,2001,2.400000095367432,2.700000047683716,3,4.300000190734863,7.300000190734863,
Tanzania,2006,5,2.799999952316284,3.299999952316284,7.5,9.199999809265137,
Tanzania,2011,4,3.799999952316284,3.5,2.799999952316284,3.299999952316284,4.699999809265137
Tanzania,2013,5,.699999988079071,2.900000095367432,8.699999809265137,3.200000047683716,24.89999961853027
Tanzania,2014,5,1.5,2.099999904632568,3.599999904632568,5,
Thailand,2010,1.799999952316284,.1000000014901161,.6000000238418579,1,.5,
Thailand,2011,1.799999952316284,.2000000029802322,.699999988079071,1.100000023841858,.5,.300000011920929
Thailand,2012,1.299999952316284,.2000000029802322,.6000000238418579,.8999999761581421,.5,.300000011920929
Thailand,2013,1.299999952316284,.1000000014901161,.5,.800000011920929,.4000000059604645,
Thailand,2014,1.299999952316284,.1000000014901161,.6000000238418579,.800000011920929,.5,
Thailand,2015,1.399999976158142,.1000000014901161,.6000000238418579,.8999999761581421,.5,
Thailand,2016,1.5,.1000000014901161,.699999988079071,1,.6000000238418579,
Timor,2010,,1.299999952316284,3.299999952316284,8.199999809265137,2.700000047683716,
Timor,2013,3.700000047683716,3.799999952316284,11,15.60000038146973,12.89999961853027,8.199999809265137
Togo,2011,8.600000381469727,.5,1.899999976158142,5.300000190734863,2.599999904632568,
Trinidad and Tobago,2010,1.5,5.699999809265137,3.799999952316284,3.599999904632568,4.900000095367432,2.700000047683716
Trinidad and Tobago,2011,1.299999952316284,,3.299999952316284,3.5,3.700000047683716,
Trinidad and Tobago,2012,1.5,,3.5,3.099999904632568,4.900000095367432,
Trinidad and Tobago,2013,1.700000047683716,,2.5,2.400000095367432,3,
Trinidad and Tobago,2014,1.200000047683716,,2.200000047683716,2.299999952316284,2.700000047683716,
Trinidad and Tobago,2015,1.5,,2.200000047683716,2.299999952316284,2.700000047683716,
Trinidad and Tobago,2016,2.200000047683716,,3,2.900000095367432,3.799999952316284,
Tunisia,1994,3.799999952316284,13.80000019073486,13.69999980926514,,9.399999618530273,10.30000019073486
Tunisia,1997,8.100000381469727,3.099999904632568,15.89999961853027,,28.60000038146973,
Tunisia,2005,14,6.300000190734863,12.89999961853027,13.30000019073486,14.30000019073486,5.900000095367432
Tunisia,2006,16.89999961853027,6.400000095367432,12.5,12.5,13,
Tunisia,2007,18.20000076293945,4.400000095367432,12.39999961853027,13.5,11.39999961853027,
Tunisia,2008,20,4.199999809265137,12.39999961853027,13.39999961853027,10.60000038146973,8.399999618530273
Tunisia,2009,21.89999961853027,6.099999904632568,13.30000019073486,14,10.39999961853027,11.10000038146973
Tunisia,2010,22.89999961853027,5.699999809265137,13.10000038146973,13.69999980926514,9.199999809265137,12
Tunisia,2011,29.20000076293945,8,18.29999923706055,20.60000038146973,12.39999961853027,
Tunisia,2012,26.10000038146973,5.800000190734863,17.60000038146973,21,12.19999980926514,
Tunisia,2013,30.29999923706055,4.699999809265137,15.89999961853027,16.29999923706055,9.899999618530273,
Turkey,2002,11.5,11.60000038146973,11.69999980926514,15.19999980926514,10.30000019073486,
Turkey,2003,11.10000038146973,5,10.60000038146973,12.80000019073486,10.19999980926514,
Turkey,2004,12.39999961853027,2.400000095367432,10.30000019073486,15.10000038146973,9.199999809265137,
Turkey,2005,10.19999980926514,2.5,10.30000019073486,13.60000038146973,9.699999809265137,
Turkey,2006,8.100000381469727,6.099999904632568,8.699999809265137,11.10000038146973,8.399999618530273,
Turkey,2007,8.5,7,8.899999618530273,11.10000038146973,8.399999618530273,
Turkey,2008,9.199999809265137,8.300000190734863,9.699999809265137,11.39999961853027,9.399999618530273,
Turkey,2009,10.80000019073486,10.39999961853027,12.60000038146973,15.19999980926514,12.39999961853027,
Turkey,2010,9.800000190734863,8.199999809265137,10.69999980926514,13.10000038146973,10.39999961853027,
Turkey,2011,9.399999618530273,7,8.800000190734863,10.69999980926514,8.300000190734863,
Turkey,2012,8.899999618530273,6.300000190734863,8.199999809265137,9.699999809265137,7.599999904632568,
Turkey,2013,9.300000190734863,6.900000095367432,8.699999809265137,10.19999980926514,8.300000190734863,
Turkey,2014,10.5,8.699999809265137,9.899999618530273,11.30000019073486,9.300000190734863,
Turkey,2015,10.80000019073486,8.399999618530273,10.19999980926514,11.30000019073486,9.899999618530273,
Turkey,2016,11.80000019073486,8.800000190734863,10.80000019073486,12.39999961853027,10,
Turkey,2017,12.39999961853027,8.600000381469727,10.80000019073486,12.5,9.699999809265137,
Uganda,2012,8.899999618530273,2.5,3.599999904632568,10.19999980926514,4.099999904632568,
Ukraine,2011,7.099999904632568,,7.900000095367432,8.800000190734863,6.599999904632568,
Ukraine,2012,6.900000095367432,,7.5,8.399999618530273,6.400000095367432,
Ukraine,2013,6.800000190734863,3.5,7.199999809265137,7.599999904632568,6.900000095367432,
Ukraine,2014,8.100000381469727,9.399999618530273,9.300000190734863,10.39999961853027,13.60000038146973,
Ukraine,2015,8.199999809265137,8.199999809265137,9.100000381469727,10.10000038146973,12.19999980926514,
Ukraine,2016,8.199999809265137,19.70000076293945,9.399999618530273,10.69999980926514,8,
United Arab Emirates,1995,2.200000047683716,1.299999952316284,1.799999952316284,2.5,1.600000023841858,.699999988079071
United Arab Emirates,2005,4.099999904632568,2.200000047683716,3.099999904632568,3.900000095367432,2.599999904632568,
United Arab Emirates,2017,3.900000095367432,.4000000059604645,2.5,3.700000047683716,1.200000047683716,
United Kingdom,1998,4,,6.300000190734863,5.599999904632568,35.29999923706055,
United Kingdom,1999,2.900000095367432,,6,5.300000190734863,9.300000190734863,7.199999809265137
United Kingdom,2000,2.5,,5.599999904632568,5,8.699999809265137,7
United Kingdom,2001,2.200000047683716,,4.699999809265137,4.099999904632568,7.699999809265137,5.699999809265137
United Kingdom,2002,2.599999904632568,,5,4.300000190734863,8,6.699999809265137
United Kingdom,2003,2.5,,4.800000190734863,4.300000190734863,7.400000095367432,6.599999904632568
United Kingdom,2004,2.400000095367432,,4.599999904632568,4.199999809265137,7.5,14.60000038146973
United Kingdom,2005,2.599999904632568,16.89999961853027,4.800000190734863,4.400000095367432,7.699999809265137,13.80000019073486
United Kingdom,2006,2.700000047683716,,5.400000095367432,5.099999904632568,8.800000190734863,15.60000038146973
United Kingdom,2007,2.5,16.29999923706055,5.300000190734863,5.099999904632568,9.100000381469727,12.89999961853027
United Kingdom,2008,2.799999952316284,,5.599999904632568,5.5,10,7.099999904632568
United Kingdom,2009,4,,7.5,7.699999809265137,12.80000019073486,8.600000381469727
United Kingdom,2010,4.099999904632568,,7.800000190734863,8.199999809265137,13.69999980926514,9.100000381469727
United Kingdom,2011,4.300000190734863,,8,8.5,13.89999961853027,9.100000381469727
United Kingdom,2012,4.300000190734863,,7.900000095367432,8.600000381469727,13.69999980926514,9.300000190734863
United Kingdom,2013,3.900000095367432,,7.5,8.199999809265137,13.69999980926514,9.100000381469727
United Kingdom,2014,3.200000047683716,14.10000038146973,6.099999904632568,6.900000095367432,11.10000038146973,7.599999904632568
United Kingdom,2015,2.900000095367432,,5.300000190734863,6,9.5,6.400000095367432
United Kingdom,2016,2.900000095367432,9.300000190734863,4.800000190734863,5.400000095367432,8.199999809265137,
United Kingdom,2017,2.799999952316284,,4.300000190734863,4.800000190734863,7.199999809265137,
United States,1994,3,9,6.099999904632568,7.099999904632568,12.60000038146973,
United States,1995,2.799999952316284,12.5,5.699999809265137,6.599999904632568,12,
United States,1996,2.700000047683716,9.699999809265137,5.5,6.400000095367432,11.39999961853027,
United States,1997,2.299999952316284,8.300000190734863,5,6,10.30000019073486,
United States,1998,2.099999904632568,5.599999904632568,4.5,5.5,9.5,
United States,1999,2.099999904632568,7.099999904632568,4.199999809265137,5,9.300000190734863,
United States,2000,1.899999976158142,5.699999809265137,4,4.800000190734863,8.699999809265137,
United States,2001,2.599999904632568,5,4.699999809265137,5.599999904632568,9.699999809265137,
United States,2002,3.299999952316284,8.5,5.800000190734863,6.900000095367432,10.10000038146973,
United States,2003,3.5,9.800000190734863,6,7.199999809265137,10.30000019073486,
United States,2004,3.099999904632568,8.600000381469727,5.5,6.699999809265137,9.899999618530273,
United States,2005,2.700000047683716,6.300000190734863,5.099999904632568,6.400000095367432,8.800000190734863,
United States,2006,2.400000095367432,5.400000095367432,4.599999904632568,5.800000190734863,8.100000381469727,
United States,2007,2.400000095367432,6.599999904632568,4.599999904632568,5.900000095367432,8,
United States,2008,3,8.699999809265137,5.800000190734863,7.400000095367432,10.5,
United States,2009,5.300000190734863,12.5,9.300000190734863,11.69999980926514,14.89999961853027,
United States,2010,5.5,16.79999923706055,9.600000381469727,12.30000019073486,15.30000019073486,
United States,2011,5.099999904632568,12,9,11.60000038146973,13.60000038146973,
United States,2012,4.699999809265137,11.80000019073486,8.100000381469727,10.39999961853027,12.69999980926514,
United States,2013,4.300000190734863,10.60000038146973,7.400000095367432,9.699999809265137,10.80000019073486,
United States,2014,3.700000047683716,9.5,6.199999809265137,8.100000381469727,8.800000190734863,
United States,2015,3,6.699999809265137,5.300000190734863,7.099999904632568,7.800000190734863,
United States,2016,2.900000095367432,5.400000095367432,4.900000095367432,6.5,7.5,
United States,2017,2.700000047683716,6.599999904632568,4.400000095367432,5.800000190734863,6.599999904632568,
Uruguay,2002,13,6.800000190734863,16.89999961853027,17.39999961853027,18.10000038146973,
Uruguay,2004,3.599999904632568,15,13,11,15.5,3.599999904632568
Uruguay,2005,3.200000047683716,14.60000038146973,12,10.19999980926514,14.30000019073486,
Uruguay,2006,3.400000095367432,11.30000019073486,10.80000019073486,10.5,12.60000038146973,9.600000381469727
Uruguay,2007,3,8.300000190734863,9.399999618530273,9.300000190734863,10,13.30000019073486
Uruguay,2008,3.400000095367432,7.5,8,7.599999904632568,9.300000190734863,
Uruguay,2009,2.099999904632568,6.300000190734863,7.699999809265137,6.699999809265137,9.600000381469727,
Uruguay,2010,2,6.699999809265137,7.199999809265137,6.199999809265137,8.699999809265137,
Uruguay,2011,2,5.199999809265137,6.300000190734863,5,7.300000190734863,
Uruguay,2012,2.099999904632568,5,6.5,4.699999809265137,7.599999904632568,
Uruguay,2013,2,5.599999904632568,6.400000095367432,4.800000190734863,7.599999904632568,
Uruguay,2014,1.899999976158142,5.599999904632568,6.599999904632568,4.199999809265137,7.900000095367432,
Uruguay,2015,2.200000047683716,6.699999809265137,7.5,5.400000095367432,8.899999618530273,
Uruguay,2016,2.5,7.400000095367432,7.800000190734863,5.199999809265137,9.300000190734863,
Uruguay,2017,2.5,6.099999904632568,7.900000095367432,5.800000190734863,9.399999618530273,
Venezuela,2009,8.699999809265137,6,8.100000381469727,8.699999809265137,7.5,
Venezuela,2010,9.5,7,8.5,8.600000381469727,7.800000190734863,
Venezuela,2011,9.5,5.599999904632568,7.900000095367432,8.300000190734863,6.5,13.10000038146973
Venezuela,2012,8.699999809265137,6,7.400000095367432,7.599999904632568,6.5,7.599999904632568
Vietnam,2010,2.200000047683716,.5,1.100000023841858,2,.800000011920929,1.299999952316284
Vietnam,2011,2.5,.5,1,1.600000023841858,.699999988079071,
Vietnam,2012,2.799999952316284,.4000000059604645,1,1.700000047683716,.699999988079071,
Vietnam,2013,3.799999952316284,.6000000238418579,1.299999952316284,1.799999952316284,.800000011920929,
Vietnam,2014,4,.4000000059604645,1.299999952316284,1.899999976158142,.699999988079071,
Vietnam,2015,4.599999904632568,1,1.899999976158142,2.599999904632568,1.299999952316284,
Vietnam,2016,4.599999904632568,.8999999761581421,1.899999976158142,2.700000047683716,1.200000047683716,
Vietnam,2017,4,1,1.899999976158142,2.799999952316284,1.299999952316284,
Yemen,2010,12.19999980926514,17.29999923706055,17.79999923706055,19.29999923706055,20.70000076293945,5.300000190734863
Yemen,2014,14.80000019073486,11.69999980926514,13.5,17.29999923706055,12.80000019073486,
Zimbabwe,2011,6.699999809265137,,5.400000095367432,13.60000038146973,5.300000190734863,
