Entity,Year,Fossil Fuels (% electricity production) (World Bank (2014))
Nepal,1982,1.543209877
Nepal,1983,0.835654596
Nepal,1984,1.03626943
Nepal,1985,0.697674419
Nepal,1986,0.184842884
Nepal,1987,1.063829787
Nepal,1988,3.767123288
Nepal,1989,0.139664804
Nepal,1990,0.113895216
Nepal,1991,3.433476395
Nepal,1992,5.304740406
Nepal,1993,6.645230439
Nepal,1994,8.01980198
Nepal,1995,3.093645485
Nepal,1996,3.276003276
Nepal,1997,9.153122327
Nepal,1998,9.52
Nepal,1999,4.533152909
Nepal,2000,1.627486438
Nepal,2001,0.964113551
Nepal,2002,0.188412624
Nepal,2003,0.17644464
Nepal,2004,0.578990902
Nepal,2005,0.631662061
Nepal,2006,0.473071325
Nepal,2007,0.32234957
Nepal,2008,0.320056899
Nepal,2009,0.417335474
Nepal,2010,0.093516209
Nepal,2011,0.057273769
Nepal,2012,0.53490991
Nepal,2013,0.284333239
Nepal,2014,0.026336582
Netherlands,1960,100
Netherlands,1961,100
Netherlands,1962,100
Netherlands,1963,100
Netherlands,1964,100
Netherlands,1965,100
Netherlands,1966,100
Netherlands,1967,100
Netherlands,1968,99.91671376
Netherlands,1969,99.15194917
Netherlands,1970,99.09931959
Netherlands,1971,99.0980759
Netherlands,1972,99.34209199
Netherlands,1973,97.89461683
Netherlands,1974,94.01581417
Netherlands,1975,92.37347488
Netherlands,1976,91.83996422
Netherlands,1977,92.14734241
Netherlands,1978,91.44262614
Netherlands,1979,92.87199057
Netherlands,1980,91.93901799
Netherlands,1981,92.5951946
Netherlands,1982,93.0992174
Netherlands,1983,93.59597653
Netherlands,1984,94.06161394
Netherlands,1985,93.1005449
Netherlands,1986,92.89287948
Netherlands,1987,93.77219778
Netherlands,1988,93.49528092
Netherlands,1989,93.18412047
Netherlands,1990,93.46390692
Netherlands,1991,93.68180597
Netherlands,1992,93.23302419
Netherlands,1993,92.7782332
Netherlands,1994,92.7503643
Netherlands,1995,92.21358434
Netherlands,1996,91.72236985
Netherlands,1997,93.43873883
Netherlands,1998,91.81144707
Netherlands,1999,91.10239852
Netherlands,2000,90.67956399
Netherlands,2001,90.68468872
Netherlands,2002,90.25848866
Netherlands,2003,90.12270446
Netherlands,2004,89.46687217
Netherlands,2005,86.85761752
Netherlands,2006,86.75745955
Netherlands,2007,87.19155613
Netherlands,2008,85.76130616
Netherlands,2009,85.28907301
Netherlands,2010,85.84388363
Netherlands,2011,83.90354764
Netherlands,2012,82.25328661
Netherlands,2013,83.39329244
Netherlands,2014,83.01069446
New Zealand,1960,14.41673832
New Zealand,1961,13.70839937
New Zealand,1962,5.536374846
New Zealand,1963,12.64078732
New Zealand,1964,8.107835218
New Zealand,1965,7.133592737
New Zealand,1966,6.394593189
New Zealand,1967,4.994488256
New Zealand,1968,5.092816788
New Zealand,1969,11.92389327
New Zealand,1970,9.490095115
New Zealand,1971,7.139165267
New Zealand,1972,11.81513655
New Zealand,1973,16.03799039
New Zealand,1974,16.19396643
New Zealand,1975,10.14394087
New Zealand,1976,23.098434
New Zealand,1977,26.2974669
New Zealand,1978,20.18538517
New Zealand,1979,9.011864867
New Zealand,1980,9.607895203
New Zealand,1981,10.59044049
New Zealand,1982,21.96235483
New Zealand,1983,17.97455932
New Zealand,1984,20.8425963
New Zealand,1985,23.40210648
New Zealand,1986,18.28107503
New Zealand,1987,18.68067717
New Zealand,1988,16.96554031
New Zealand,1989,21.87958416
New Zealand,1990,19.78614598
New Zealand,1991,22.60932244
New Zealand,1992,27.20860947
New Zealand,1993,22.78045222
New Zealand,1994,17.75558807
New Zealand,1995,15.96139981
New Zealand,1996,20.75233735
New Zealand,1997,29.72594249
New Zealand,1998,24.17579496
New Zealand,1999,30.29854298
New Zealand,2000,28.32827987
New Zealand,2001,36.31608208
New Zealand,2002,30.27640355
New Zealand,2003,33.78375064
New Zealand,2004,27.93318433
New Zealand,2005,35.57531186
New Zealand,2006,35.34700243
New Zealand,2007,34.29792681
New Zealand,2008,35.62206305
New Zealand,2009,28.16146181
New Zealand,2010,26.70024066
New Zealand,2011,23.85696615
New Zealand,2012,28.05015816
New Zealand,2013,25.65815324
New Zealand,2014,20.80224095
Nicaragua,1971,65.19607843
Nicaragua,1972,46.38297872
Nicaragua,1973,44.10029499
Nicaragua,1974,48.7804878
Nicaragua,1975,52.04081633
Nicaragua,1976,55.3816047
Nicaragua,1977,75.34602076
Nicaragua,1978,70.03514938
Nicaragua,1979,50.16429354
Nicaragua,1980,47.06467662
Nicaragua,1981,50.29126214
Nicaragua,1982,55.78842315
Nicaragua,1983,61.38952164
Nicaragua,1984,43.36188437
Nicaragua,1985,43.21705426
Nicaragua,1986,52.13746857
Nicaragua,1987,48.90453834
Nicaragua,1988,47.734375
Nicaragua,1989,35.47145606
Nicaragua,1990,38.64104324
Nicaragua,1991,39.7478434
Nicaragua,1992,49.0543014
Nicaragua,1993,42.99711816
Nicaragua,1994,51.54639175
Nicaragua,1995,54.55525606
Nicaragua,1996,56.4977421
Nicaragua,1997,58.2396088
Nicaragua,1998,72.15357458
Nicaragua,1999,72.62234534
Nicaragua,2000,78.604849
Nicaragua,2001,80.1984127
Nicaragua,2002,75.41984733
Nicaragua,2003,72.94372294
Nicaragua,2004,72.27926078
Nicaragua,2005,65.38839725
Nicaragua,2006,69.94256541
Nicaragua,2007,71.00997506
Nicaragua,2008,64.47485867
Nicaragua,2009,69.09933391
Nicaragua,2010,62.99535392
Nicaragua,2011,66.0041841
Nicaragua,2012,57.18184073
Nicaragua,2013,47.65793899
Nicaragua,2014,46.10711071
Niger,2000,100
Niger,2001,100
Niger,2002,100
Niger,2003,100
Niger,2004,100
Niger,2005,99.48320413
Niger,2006,99.48051948
Niger,2007,99.46808511
Niger,2008,99.25187032
Niger,2009,99.3258427
Niger,2010,99.39393939
Niger,2011,100
Niger,2012,100
Niger,2013,99.41089838
Niger,2014,99.42028986
Nigeria,1971,16.58717541
Nigeria,1972,35.31515422
Nigeria,1973,29.21904762
Nigeria,1974,13.03017053
Nigeria,1975,30.91801386
Nigeria,1976,29.20116902
Nigeria,1977,38.70146404
Nigeria,1978,49.24656038
Nigeria,1979,47.35584581
Nigeria,1980,61.1800809
Nigeria,1981,69.26440329
Nigeria,1982,71.01500234
Nigeria,1983,77.17204178
Nigeria,1984,70.30276046
Nigeria,1985,69.75834067
Nigeria,1986,66.28274197
Nigeria,1987,70.84775854
Nigeria,1988,65.60837481
Nigeria,1989,67.68906579
Nigeria,1990,67.41439501
Nigeria,1991,58.1351027
Nigeria,1992,59.15464474
Nigeria,1993,61.58566012
Nigeria,1994,64.18775353
Nigeria,1995,65.31500284
Nigeria,1996,66.13925999
Nigeria,1997,65.29751194
Nigeria,1998,61.78280723
Nigeria,1999,61.78755672
Nigeria,2000,61.78447749
Nigeria,2001,61.78372785
Nigeria,2002,61.78231608
Nigeria,2003,63.09948474
Nigeria,2004,66.59938208
Nigeria,2005,66.99944773
Nigeria,2006,72.89917785
Nigeria,2007,72.90016538
Nigeria,2008,72.89909995
Nigeria,2009,77.09966122
Nigeria,2010,75.59817771
Nigeria,2011,78.23851446
Nigeria,2012,80.28635129
Nigeria,2013,81.56008725
Nigeria,2014,82.40868707
North America,1960,72.12749304
North America,1961,72.72445546
North America,1962,72.7743375
North America,1963,74.76422046
North America,1964,74.76924033
North America,1965,74.80295414
North America,1966,75.61725083
North America,1967,74.7703311
North America,1968,76.33053347
North America,1969,75.6261079
North America,1970,76.3063997
North America,1971,75.47048126
North America,1972,75.19735132
North America,1973,74.59609308
North America,1974,70.80410556
North America,1975,69.14928774
North America,1976,70.25006402
North America,1977,70.98422816
North America,1978,68.10955532
North America,1979,69.13233619
North America,1980,69.93146449
North America,1981,69.31645186
North America,1982,66.85093057
North America,1983,66.0244745
North America,1984,65.95092405
North America,1985,65.30910469
North America,1986,63.66193233
North America,1987,64.86214489
North America,1988,65.11587921
North America,1989,65.14837353
North America,1990,62.94160844
North America,1991,62.48801696
North America,1992,63.10957698
North America,1993,63.4005565
North America,1994,63.29239435
North America,1995,62.35322198
North America,1996,61.97521757
North America,1997,64.11407914
North America,1998,65.53678376
North America,1999,64.82534898
North America,2000,65.78250542
North America,2001,66.41104518
North America,2002,65.31514781
North America,2003,65.81290518
North America,2004,65.6834522
North America,2005,66.18433184
North America,2006,65.46297601
North America,2007,65.99732475
North America,2008,65.29415899
North America,2009,63.44860183
North America,2010,64.59904763
North America,2011,62.60189566
North America,2012,62.82314063
North America,2013,61.53450782
North America,2014,61.23322594
North Korea,1971,38.35800808
North Korea,1972,40.71246819
North Korea,1973,42.82267793
North Korea,1974,44.72477064
North Korea,1975,46.44808743
North Korea,1976,47.24576271
North Korea,1977,47.995889
North Korea,1978,48.70259481
North Korea,1979,49.36954413
North Korea,1980,50
North Korea,1981,50.59687787
North Korea,1982,51.1627907
North Korea,1983,51.70008718
North Korea,1984,52.21088435
North Korea,1985,50.99601594
North Korea,1986,48.61660079
North Korea,1987,47.89272031
North Korea,1988,46.23655914
North Korea,1989,48.63013699
North Korea,1990,43.68231047
North Korea,1991,42.96577947
North Korea,1992,42.51012146
North Korea,1993,39.81900452
North Korea,1994,40.25974026
North Korea,1995,38.26086957
North Korea,1996,41.31455399
North Korea,1997,44.55958549
North Korea,1998,40
North Korea,1999,44.62365591
North Korea,2000,47.42268041
North Korea,2001,47.52475248
North Korea,2002,46.29854369
North Korea,2003,44.18516049
North Korea,2004,43.11200109
North Korea,2005,42.68505587
North Korea,2006,43.74860709
North Korea,2007,38.29856433
North Korea,2008,39.37513467
North Korea,2009,40.83400388
North Korea,2010,38.14623338
North Korea,2011,31.34297306
North Korea,2012,29.81908921
North Korea,2013,24.17630373
North Korea,2014,27.41079904
Norway,1960,0.699656532
Norway,1961,0.656983767
Norway,1962,0.330474467
Norway,1963,0.525407191
Norway,1964,0.393452943
Norway,1965,0.19778002
Norway,1966,0.347548759
Norway,1967,0.189131493
Norway,1968,0.162512644
Norway,1969,0.4044858
Norway,1970,0.634271276
Norway,1971,0.445472862
Norway,1972,0.258906379
Norway,1973,0.221829684
Norway,1974,0.073056501
Norway,1975,0.091730081
Norway,1976,0.117031781
Norway,1977,0.31695063
Norway,1978,0.164524549
Norway,1979,0.164332988
Norway,1980,0.16358209
Norway,1981,0.136616431
Norway,1982,0.288895836
Norway,1983,0.302804479
Norway,1984,0.307822649
Norway,1985,0.328047582
Norway,1986,0.427244326
Norway,1987,0.470121287
Norway,1988,0.385065672
Norway,1989,0.371744085
Norway,1990,0.072361875
Norway,1991,0.085019401
Norway,1992,0.080265045
Norway,1993,0.082694332
Norway,1994,0.225243272
Norway,1995,0.223327498
Norway,1996,0.354352519
Norway,1997,0.293228592
Norway,1998,0.264534359
Norway,1999,0.305020157
Norway,2000,0.204896464
Norway,2001,0.282707064
Norway,2002,0.271038084
Norway,2003,0.431240567
Norway,2004,0.461369395
Norway,2005,0.386170717
Norway,2006,0.525482173
Norway,2007,0.687668978
Norway,2008,0.429187589
Norway,2009,3.330304858
Norway,2010,4.05800159
Norway,2011,3.365513967
Norway,2012,1.92916178
Norway,2013,1.97856554
Norway,2014,1.967722569
Oman,1971,100
Oman,1972,100
Oman,1973,100
Oman,1974,100
Oman,1975,100
Oman,1976,100
Oman,1977,100
Oman,1978,100
Oman,1979,100
Oman,1980,100
Oman,1981,100
Oman,1982,100
Oman,1983,100
Oman,1984,100
Oman,1985,100
Oman,1986,100
Oman,1987,100
Oman,1988,100
Oman,1989,100
Oman,1990,100
Oman,1991,100
Oman,1992,100
Oman,1993,100
Oman,1994,100
Oman,1995,100
Oman,1996,100
Oman,1997,100
Oman,1998,100
Oman,1999,100
Oman,2000,100
Oman,2001,100
Oman,2002,100
Oman,2003,100
Oman,2004,100
Oman,2005,100
Oman,2006,100
Oman,2007,100
Oman,2008,100
Oman,2009,100
Oman,2010,100
Oman,2011,100
Oman,2012,100
Oman,2013,100
Oman,2014,100
Pakistan,1971,50.03961965
Pakistan,1972,50.03961965
Pakistan,1973,44.38343082
Pakistan,1974,49.20564872
Pakistan,1975,50.06538578
Pakistan,1976,41.41472868
Pakistan,1977,48.46005332
Pakistan,1978,37.9959596
Pakistan,1979,41.17398053
Pakistan,1980,41.79244023
Pakistan,1981,42.76553356
Pakistan,1982,45.11533243
Pakistan,1983,41.14332132
Pakistan,1984,39.88021762
Pakistan,1985,45.2810503
Pakistan,1986,44.37453593
Pakistan,1987,45.12071909
Pakistan,1988,48.79574507
Pakistan,1989,50.86847201
Pakistan,1990,54.29618029
Pakistan,1991,54.50384653
Pakistan,1992,55.55418972
Pakistan,1993,60.64249891
Pakistan,1994,56.36448511
Pakistan,1995,58.40897519
Pakistan,1996,64.13699789
Pakistan,1997,63.90475424
Pakistan,1998,65.25493672
Pakistan,1999,70.07145029
Pakistan,2000,71.8260027
Pakistan,2001,70.68617976
Pakistan,2002,68.17737504
Pakistan,2003,64.48843251
Pakistan,2004,66.75658947
Pakistan,2005,64.3849662
Pakistan,2006,65.13597996
Pakistan,2007,66.77433855
Pakistan,2008,67.90735243
Pakistan,2009,67.50422098
Pakistan,2010,62.67269876
Pakistan,2011,64.47365654
Pakistan,2012,64.20286086
Pakistan,2013,64.10315539
Pakistan,2014,64.94468449
Panama,1971,90.54505006
Panama,1972,91.5590864
Panama,1973,91.17896522
Panama,1974,90.49207673
Panama,1975,91.36690647
Panama,1976,89.48863636
Panama,1977,76.19367855
Panama,1978,51.13182423
Panama,1979,53.69014085
Panama,1980,45.58498896
Panama,1981,25.61939905
Panama,1982,44.49233716
Panama,1983,57.97230907
Panama,1984,29.03663501
Panama,1985,18.14049587
Panama,1986,16.81484345
Panama,1987,21.97678772
Panama,1988,11.41070731
Panama,1989,13.64341085
Panama,1990,14.73130402
Panama,1991,25.59139785
Panama,1992,33.27592146
Panama,1993,25.73879886
Panama,1994,28.02737281
Panama,1995,30.86104007
Panama,1996,20.99895397
Panama,1997,27.82029129
Panama,1998,48.38940587
Panama,1999,31.13537118
Panama,2000,29.56824228
Panama,2001,50.78064012
Panama,2002,35.40525222
Panama,2003,48.99569584
Panama,2004,33.98715501
Panama,2005,35.6958984
Panama,2006,39.82300885
Panama,2007,42.30173482
Panama,2008,37.92996109
Panama,2009,43.31164136
Panama,2010,42.8958418
Panama,2011,47.31526464
Panama,2012,37.06846449
Panama,2013,42.07412369
Panama,2014,44.20157209
Paraguay,1971,14.04255319
Paraguay,1972,12.69230769
Paraguay,1973,9.523809524
Paraguay,1974,7.101727447
Paraguay,1975,5.564924115
Paraguay,1976,5.960264901
Paraguay,1977,32.04903678
Paraguay,1978,52.81690141
Paraguay,1979,30.24602026
Paraguay,1980,8.735332464
Paraguay,1981,6.573957016
Paraguay,1982,4.131054131
Paraguay,1983,2.965599051
Paraguay,1984,2.479338843
Paraguay,1985,0.562484715
Paraguay,1986,0.352585628
Paraguay,1987,0.236584579
Paraguay,1988,0.130078047
Paraguay,1989,0.016438581
Paraguay,1990,0.025749494
Paraguay,1991,0.037477428
Paraguay,1992,0.040529089
Paraguay,1993,0.044534928
Paraguay,1994,0.019221792
Paraguay,1995,0.281743495
Paraguay,1996,0.03346123
Paraguay,1997,0.021626298
Paraguay,1998,0.021618222
Paraguay,1999,0.028862805
Paraguay,2000,0
Paraguay,2001,0
Paraguay,2002,0
Paraguay,2003,0
Paraguay,2004,0
Paraguay,2005,0
Paraguay,2006,0
Paraguay,2007,0
Paraguay,2008,0
Paraguay,2009,0
Paraguay,2010,0.001849591
Paraguay,2011,0.001735358
Paraguay,2012,0.004980493
Paraguay,2013,0.00496845
Paraguay,2014,0.010853442
Peru,1971,24.16400605
Peru,1972,25.85877863
Peru,1973,24.93993994
Peru,1974,24.65640462
Peru,1975,23.40681363
Peru,1976,23.72410308
Peru,1977,27.33913043
Peru,1978,26.89411228
Peru,1979,25.8851468
Peru,1980,29.26926528
Peru,1981,24.92559524
Peru,1982,24.65620592
Peru,1983,22.74854896
Peru,1984,24.80659696
Peru,1985,21.1378086
Peru,1986,21.11523015
Peru,1987,21.36227331
Peru,1988,22.08530106
Peru,1989,22.40110731
Peru,1990,23.19669757
Peru,1991,19.72793813
Peru,1992,25.1486054
Peru,1993,19.58400864
Peru,1994,18.90835749
Peru,1995,19.70391477
Peru,1996,22.07040296
Peru,1997,25.57530506
Peru,1998,25.00672948
Peru,1999,22.93067227
Peru,2000,18.01245355
Peru,2001,14.47685051
Peru,2002,17.08593004
Peru,2003,18.29087419
Peru,2004,27.11193568
Peru,2005,27.73049924
Peru,2006,26.70516851
Peru,2007,33.2899001
Peru,2008,39.86740672
Peru,2009,39.40903155
Peru,2010,42.2791864
Peru,2011,43.23993575
Peru,2012,44.76684457
Peru,2013,46.11974416
Peru,2014,47.80679597
Philippines,1971,100
Philippines,1972,100
Philippines,1973,85.78037312
Philippines,1974,81.91155055
Philippines,1975,83.54059985
Philippines,1976,81.01386246
Philippines,1977,85.43103448
Philippines,1978,81.926393
Philippines,1979,78.96504167
Philippines,1980,68.90998945
Philippines,1981,63.19754614
Philippines,1982,60.54313099
Philippines,1983,58.52521674
Philippines,1984,49.77809254
Philippines,1985,49.60906615
Philippines,1986,44.74587585
Philippines,1987,55.1585549
Philippines,1988,53.19695179
Philippines,1989,52.31689673
Philippines,1990,54.57515099
Philippines,1991,57.49152014
Philippines,1992,60.8040201
Philippines,1993,59.75394108
Philippines,1994,60.02100358
Philippines,1995,63.15616993
Philippines,1996,63.06804258
Philippines,1997,66.56531899
Philippines,1998,66.37644908
Philippines,1999,55.50782004
Philippines,2000,57.10973725
Philippines,2001,62.7077577
Philippines,2002,64.35719149
Philippines,2003,66.58103513
Philippines,2004,66.26874207
Philippines,2005,67.6348401
Philippines,2006,63.97161122
Philippines,2007,68.40012749
Philippines,2008,66.0840828
Philippines,2009,67.41493193
Philippines,2010,73.69135839
Philippines,2011,71.31230485
Philippines,2012,71.53083474
Philippines,2013,73.55645311
Philippines,2014,74.35996997
Poland,1960,97.80069667
Poland,1961,98.06761787
Poland,1962,97.78588395
Poland,1963,98.17276197
Poland,1964,98.17935452
Poland,1965,97.84405975
Poland,1966,97.94741844
Poland,1967,97.97153511
Poland,1968,98.02960105
Poland,1969,98.3671359
Poland,1970,97.05202043
Poland,1971,97.50061119
Poland,1972,97.66585574
Poland,1973,97.91319064
Poland,1974,97.31787753
Poland,1975,97.59877666
Poland,1976,98.11863229
Poland,1977,97.83520771
Poland,1978,97.97517395
Poland,1979,98.15011385
Poland,1980,97.7195492
Poland,1981,97.78496263
Poland,1982,98.33622213
Poland,1983,98.26974018
Poland,1984,98.56753583
Poland,1985,98.23974289
Poland,1986,98.49773284
Poland,1987,98.61613648
Poland,1988,98.58975352
Poland,1989,98.71405745
Poland,1990,98.75385932
Poland,1991,98.59637755
Poland,1992,98.52242381
Poland,1993,98.5938579
Poland,1994,98.43203745
Poland,1995,98.35670816
Poland,1996,98.34624701
Poland,1997,98.17930252
Poland,1998,98.1793125
Poland,1999,98.29858358
Poland,2000,98.31743194
Poland,2001,98.01142491
Poland,2002,97.95086281
Poland,2003,98.48009119
Poland,2004,97.69649295
Poland,2005,97.3017334
Poland,2006,97.10818342
Poland,2007,96.41032747
Poland,2008,95.67384138
Poland,2009,94.21787839
Poland,2010,92.98741478
Poland,2011,91.86294584
Poland,2012,89.49360279
Poland,2013,89.50628574
Poland,2014,87.36025942
Portugal,1960,3.537663922
Portugal,1961,4.036243822
Portugal,1962,7.308884298
Portugal,1963,5.61435803
Portugal,1964,11.24248081
Portugal,1965,10.33447684
Portugal,1966,1.881383265
Portugal,1967,4.591321897
Portugal,1968,13.28850464
Portugal,1969,3.865227538
Portugal,1970,19.46759882
Portugal,1971,20.04812563
Portugal,1972,18.56334842
Portugal,1973,23.15155229
Portugal,1974,25.05381376
Portugal,1975,37.8936548
Portugal,1976,50.05972526
Portugal,1977,25.95281307
Portugal,1978,24.35783273
Portugal,1979,28.81787155
Portugal,1980,45.18611075
Portugal,1981,61.44386574
Portugal,1982,52.63397799
Portugal,1983,53.29862073
Portugal,1984,47.18416254
Portugal,1985,40.23923445
Portugal,1986,55.13356619
Portugal,1987,51.41521166
Portugal,1988,42.52453167
Portugal,1989,74.629144
Portugal,1990,65.25480515
Portugal,1991,66.851609
Portugal,1992,81.3283884
Portugal,1993,69.50688554
Portugal,1994,62.84702278
Portugal,1995,71.67762563
Portugal,1996,54.12636166
Portugal,1997,58.31038725
Portugal,1998,63.62912137
Portugal,1999,79.67491034
Portugal,2000,69.73854099
Portugal,2001,65.35262519
Portugal,2002,78.10733844
Portugal,2003,61.34863825
Portugal,2004,71.9320945
Portugal,2005,81.4562224
Portugal,2006,67.00428195
Portugal,2007,64.80723303
Portugal,2008,67.17028436
Portugal,2009,62.43280385
Portugal,2010,46.57763871
Portugal,2011,52.89855072
Portugal,2012,56.93127962
Portugal,2013,41.08916769
Portugal,2014,38.76710483
Qatar,1971,100
Qatar,1972,100
Qatar,1973,100
Qatar,1974,100
Qatar,1975,100
Qatar,1976,100
Qatar,1977,100
Qatar,1978,100
Qatar,1979,100
Qatar,1980,100
Qatar,1981,100
Qatar,1982,100
Qatar,1983,100
Qatar,1984,100
Qatar,1985,100
Qatar,1986,100
Qatar,1987,100
Qatar,1988,100
Qatar,1989,100
Qatar,1990,100
Qatar,1991,100
Qatar,1992,100
Qatar,1993,100
Qatar,1994,100
Qatar,1995,100
Qatar,1996,100
Qatar,1997,100
Qatar,1998,100
Qatar,1999,100
Qatar,2000,100
Qatar,2001,100
Qatar,2002,100
Qatar,2003,100
Qatar,2004,100
Qatar,2005,100
Qatar,2006,100
Qatar,2007,100
Qatar,2008,100
Qatar,2009,100
Qatar,2010,100
Qatar,2011,100
Qatar,2012,100
Qatar,2013,100
Qatar,2014,100
Romania,1971,88.60698535
Romania,1972,83.09583554
Romania,1973,83.86669232
Romania,1974,82.72390037
Romania,1975,82.57478453
Romania,1976,86.08622524
Romania,1977,84.38805172
Romania,1978,83.48144113
Romania,1979,82.53738469
Romania,1980,81.27463474
Romania,1981,81.84008669
Romania,1982,82.80084733
Romania,1983,85.71306576
Romania,1984,84.19635258
Romania,1985,82.29830962
Romania,1986,85.67794589
Romania,1987,84.8684477
Romania,1988,80.38288946
Romania,1989,81.96727795
Romania,1990,82.25598283
Romania,1991,74.31825784
Romania,1992,78.3061168
Romania,1993,76.8602639
Romania,1994,76.33850842
Romania,1995,71.82870448
Romania,1996,72.0603097
Romania,1997,59.89360958
Romania,1998,54.76858083
Romania,1999,53.68171958
Romania,2000,61.03901105
Romania,2001,62.18579438
Romania,2002,60.60655887
Romania,2003,67.05114255
Romania,2004,60.94621144
Romania,2005,56.62733745
Romania,2006,61.73341627
Romania,2007,61.55043536
Romania,2008,56.20112076
Romania,2009,52.71124504
Romania,2010,47.33829327
Romania,2011,54.73797964
Romania,2012,55.09579066
Romania,2013,45.73083231
Romania,2014,40.48648814
Russia,1990,73.72947608
Russia,1991,73.07311712
Russia,1992,70.91080371
Russia,1993,69.19866234
Russia,1994,68.63139101
Russia,1995,67.80632949
Russia,1996,68.80777531
Russia,1997,67.99672097
Russia,1998,67.88071495
Russia,1999,66.34861187
Russia,2000,66.06949712
Russia,2001,64.71557898
Russia,2002,65.50040931
Russia,2003,66.28726234
Russia,2004,65.29236858
Russia,2005,65.81244566
Russia,2006,66.49474526
Russia,2007,66.49138197
Russia,2008,68.13827784
Russia,2009,65.56944381
Russia,2010,67.16767235
Russia,2011,67.51294633
Russia,2012,67.55421472
Russia,2013,66.24085538
Russia,2014,66.12757017
Saudi Arabia,1971,100
Saudi Arabia,1972,100
Saudi Arabia,1973,100
Saudi Arabia,1974,100
Saudi Arabia,1975,100
Saudi Arabia,1976,100
Saudi Arabia,1977,100
Saudi Arabia,1978,100
Saudi Arabia,1979,100
Saudi Arabia,1980,100
Saudi Arabia,1981,100
Saudi Arabia,1982,100
Saudi Arabia,1983,100
Saudi Arabia,1984,100
Saudi Arabia,1985,100
Saudi Arabia,1986,100
Saudi Arabia,1987,100
Saudi Arabia,1988,100
Saudi Arabia,1989,100
Saudi Arabia,1990,100
Saudi Arabia,1991,100
Saudi Arabia,1992,100
Saudi Arabia,1993,100
Saudi Arabia,1994,100
Saudi Arabia,1995,100
Saudi Arabia,1996,100
Saudi Arabia,1997,100
Saudi Arabia,1998,100
Saudi Arabia,1999,100
Saudi Arabia,2000,100
Saudi Arabia,2001,100
Saudi Arabia,2002,100
Saudi Arabia,2003,100
Saudi Arabia,2004,100
Saudi Arabia,2005,100
Saudi Arabia,2006,100
Saudi Arabia,2007,100
Saudi Arabia,2008,100
Saudi Arabia,2009,100
Saudi Arabia,2010,100
Saudi Arabia,2011,100
Saudi Arabia,2012,99.99963192
Saudi Arabia,2013,99.99964791
Saudi Arabia,2014,99.99967929
Senegal,1971,90.28871391
Senegal,1972,90.5
Senegal,1973,91.40271493
Senegal,1974,91.33333333
Senegal,1975,91.85803758
Senegal,1976,92.39766082
Senegal,1977,92.94532628
Senegal,1978,93.5483871
Senegal,1979,94.08284024
Senegal,1980,94.08284024
Senegal,1981,94.38990182
Senegal,1982,93.77777778
Senegal,1983,94.39252336
Senegal,1984,94.79553903
Senegal,1985,94.76961395
Senegal,1986,94.75655431
Senegal,1987,95.02890173
Senegal,1988,95.17396184
Senegal,1989,95.33116178
Senegal,1990,95.34391534
Senegal,1991,95.45923633
Senegal,1992,95.72243346
Senegal,1993,95.66055931
Senegal,1994,95.79439252
Senegal,1995,95.93639576
Senegal,1996,96.09310058
Senegal,1997,96.28195198
Senegal,1998,96.38109306
Senegal,1999,96.42346209
Senegal,2000,90.02493766
Senegal,2001,91.49048626
Senegal,2002,79.74559687
Senegal,2003,74.95344507
Senegal,2004,78.00353357
Senegal,2005,81.80031447
Senegal,2006,87.00287003
Senegal,2007,90.06024096
Senegal,2008,88.60531991
Senegal,2009,88.13855843
Senegal,2010,86.37841352
Senegal,2011,86.03617899
Senegal,2012,86.72463768
Senegal,2013,87.78433024
Senegal,2014,87.77152051
Serbia,1990,76.87066523
Serbia,1991,71.13389015
Serbia,1992,68.91306731
Serbia,1993,67.59259259
Serbia,1994,67.59259259
Serbia,1995,64.63336814
Serbia,1996,59.10780669
Serbia,1997,65.92177279
Serbia,1998,65.90139653
Serbia,1999,58.93445076
Serbia,2000,64.85061511
Serbia,2001,64.56020495
Serbia,2002,66.48602396
Serbia,2003,72.14556354
Serbia,2004,70.49036778
Serbia,2005,67.01211822
Serbia,2006,69.94325813
Serbia,2007,72.53898769
Serbia,2008,74.03274416
Serbia,2009,72.05387205
Serbia,2010,68.22542287
Serbia,2011,77.20650116
Serbia,2012,74.30814741
Serbia,2013,73.93122084
Serbia,2014,67.00651797
Singapore,1971,100
Singapore,1972,100
Singapore,1973,100
Singapore,1974,100
Singapore,1975,100
Singapore,1976,100
Singapore,1977,100
Singapore,1978,100
Singapore,1979,100
Singapore,1980,100
Singapore,1981,100
Singapore,1982,100
Singapore,1983,100
Singapore,1984,100
Singapore,1985,100
Singapore,1986,98.40225564
Singapore,1987,98.57250819
Singapore,1988,98.7035766
Singapore,1989,98.79739672
Singapore,1990,98.91816215
Singapore,1991,97.10419006
Singapore,1992,97.22756592
Singapore,1993,97.4158844
Singapore,1994,97.64976737
Singapore,1995,97.79715878
Singapore,1996,97.96680498
Singapore,1997,98.17830322
Singapore,1998,98.27312775
Singapore,1999,98.3401084
Singapore,2000,98.45255013
Singapore,2001,97.14104385
Singapore,2002,97.27094392
Singapore,2003,97.19800747
Singapore,2004,97.39751705
Singapore,2005,97.49823359
Singapore,2006,97.58125856
Singapore,2007,97.63207157
Singapore,2008,97.48543759
Singapore,2009,97.41075979
Singapore,2010,97.40085095
Singapore,2011,97.36190186
Singapore,2012,97.31110685
