Entity,Year,Child mortality (Gapminder (2013))
Kazakhstan,1977,74.8
Kazakhstan,1978,73.3
Kazakhstan,1979,71.7
Kazakhstan,1980,69.8
Kazakhstan,1981,67.7
Kazakhstan,1982,65.5
Kazakhstan,1983,63.3
Kazakhstan,1984,61.1
Kazakhstan,1985,59.1
Kazakhstan,1986,57.3
Kazakhstan,1987,55.6
Kazakhstan,1988,54.2
Kazakhstan,1989,53.2
Kazakhstan,1990,52.6
Kazakhstan,1991,52.4
Kazakhstan,1992,52.7
Kazakhstan,1993,53
Kazakhstan,1994,53.1
Kazakhstan,1995,52.7
Kazakhstan,1996,51.8
Kazakhstan,1997,50.1
Kazakhstan,1998,48.1
Kazakhstan,1999,45.9
Kazakhstan,2000,43.5
Kazakhstan,2001,41.2
Kazakhstan,2002,39
Kazakhstan,2003,36.7
Kazakhstan,2004,34.6
Kazakhstan,2005,32.5
Kazakhstan,2006,30.3
Kazakhstan,2007,28.1
Kazakhstan,2008,25.9
Kazakhstan,2009,23.7
Kazakhstan,2010,21.6
Kazakhstan,2011,19.6
Kazakhstan,2012,17.9
Kazakhstan,2013,16.3
Kenya,1800,507.88
Kenya,1801,507.88
Kenya,1802,507.88
Kenya,1803,507.88
Kenya,1804,507.88
Kenya,1805,507.88
Kenya,1806,507.88
Kenya,1807,507.88
Kenya,1808,507.88
Kenya,1809,507.88
Kenya,1810,507.88
Kenya,1811,507.88
Kenya,1812,507.88
Kenya,1813,507.88
Kenya,1814,507.88
Kenya,1815,507.88
Kenya,1816,507.88
Kenya,1817,507.88
Kenya,1818,507.88
Kenya,1819,507.88
Kenya,1820,507.88
Kenya,1821,507.88
Kenya,1822,507.88
Kenya,1823,507.88
Kenya,1824,507.88
Kenya,1825,507.88
Kenya,1826,507.88
Kenya,1827,507.88
Kenya,1828,507.88
Kenya,1829,507.88
Kenya,1830,507.88
Kenya,1831,507.88
Kenya,1832,507.88
Kenya,1833,507.88
Kenya,1834,507.88
Kenya,1835,507.88
Kenya,1836,507.88
Kenya,1837,507.88
Kenya,1838,507.88
Kenya,1839,507.88
Kenya,1840,507.88
Kenya,1841,507.88
Kenya,1842,507.88
Kenya,1843,507.88
Kenya,1844,507.88
Kenya,1845,507.88
Kenya,1846,507.88
Kenya,1847,507.88
Kenya,1848,507.88
Kenya,1849,507.88
Kenya,1850,507.88
Kenya,1851,507.88
Kenya,1852,507.88
Kenya,1853,507.88
Kenya,1854,507.88
Kenya,1855,507.88
Kenya,1856,507.88
Kenya,1857,507.88
Kenya,1858,507.88
Kenya,1859,507.88
Kenya,1860,507.88
Kenya,1861,507.88
Kenya,1862,507.88
Kenya,1863,507.88
Kenya,1864,507.88
Kenya,1865,507.88
Kenya,1866,507.88
Kenya,1867,507.88
Kenya,1868,507.88
Kenya,1869,507.88
Kenya,1870,507.88
Kenya,1871,507.88
Kenya,1872,507.88
Kenya,1873,507.88
Kenya,1874,507.88
Kenya,1875,507.88
Kenya,1876,507.88
Kenya,1877,507.88
Kenya,1878,507.88
Kenya,1879,507.88
Kenya,1880,507.88
Kenya,1881,507.88
Kenya,1882,507.88
Kenya,1883,507.88
Kenya,1884,507.88
Kenya,1885,507.88
Kenya,1886,507.88
Kenya,1887,507.88
Kenya,1888,507.88
Kenya,1889,507.88
Kenya,1890,507.88
Kenya,1891,507.88
Kenya,1892,507.88
Kenya,1893,507.88
Kenya,1894,507.87
Kenya,1895,507.83
Kenya,1896,507.75
Kenya,1897,507.62
Kenya,1898,507.42
Kenya,1899,507.14
Kenya,1900,506.78
Kenya,1901,506.35
Kenya,1902,505.83
Kenya,1903,505.23
Kenya,1904,504.56
Kenya,1905,503.8
Kenya,1906,502.97
Kenya,1907,502.06
Kenya,1908,501.06
Kenya,1909,500
Kenya,1910,498.89
Kenya,1911,497.74
Kenya,1912,496.56
Kenya,1913,495.37
Kenya,1914,494.18
Kenya,1915,492.99
Kenya,1916,491.79
Kenya,1917,490.6
Kenya,1918,489.41
Kenya,1919,488.22
Kenya,1920,487.03
Kenya,1921,485.83
Kenya,1922,484.64
Kenya,1923,487.76
Kenya,1924,490.88
Kenya,1925,494.06
Kenya,1926,498.68
Kenya,1927,501.86
Kenya,1928,496.21
Kenya,1929,492.07
Kenya,1930,486.5
Kenya,1931,482.39
Kenya,1932,478.34
Kenya,1933,472.93
Kenya,1934,468.95
Kenya,1935,463.58
Kenya,1936,459.66
Kenya,1937,454.45
Kenya,1938,449.25
Kenya,1939,444.08
Kenya,1940,439.03
Kenya,1950,319.8
Kenya,1951,305.4
Kenya,1952,291.6
Kenya,1953,278
Kenya,1954,264.8
Kenya,1955,252.2
Kenya,1956,240.3
Kenya,1957,228.9
Kenya,1958,218.2
Kenya,1959,208.2
Kenya,1960,199
Kenya,1961,190.8
Kenya,1962,183.4
Kenya,1963,176.8
Kenya,1964,171.2
Kenya,1965,166.5
Kenya,1966,162.4
Kenya,1967,158.6
Kenya,1968,155
Kenya,1969,151.5
Kenya,1970,147.9
Kenya,1971,144.2
Kenya,1972,140.5
Kenya,1973,136.7
Kenya,1974,132.7
Kenya,1975,128.6
Kenya,1976,124.4
Kenya,1977,120.2
Kenya,1978,116.1
Kenya,1979,112.2
Kenya,1980,108.5
Kenya,1981,105.2
Kenya,1982,102.3
Kenya,1983,99.8
Kenya,1984,97.7
Kenya,1985,96.3
Kenya,1986,95.5
Kenya,1987,95.4
Kenya,1988,95.9
Kenya,1989,97
Kenya,1990,98.7
Kenya,1991,101
Kenya,1992,103.7
Kenya,1993,106.5
Kenya,1994,109.2
Kenya,1995,111.4
Kenya,1996,112.9
Kenya,1997,113.6
Kenya,1998,113.3
Kenya,1999,112.4
Kenya,2000,110.9
Kenya,2001,108.8
Kenya,2002,106.5
Kenya,2003,103.8
Kenya,2004,101
Kenya,2005,97.8
Kenya,2006,94.1
Kenya,2007,90.5
Kenya,2008,86.4
Kenya,2009,83.1
Kenya,2010,79.5
Kenya,2011,75.8
Kenya,2012,73.1
Kenya,2013,70.7
Kiribati,1800,453.12
Kiribati,1950,261.72
Kiribati,1951,259.17
Kiribati,1952,253.9
Kiribati,1953,249.28
Kiribati,1963,180.9
Kiribati,1964,173.8
Kiribati,1965,167.1
Kiribati,1966,161
Kiribati,1967,155.2
Kiribati,1968,149.7
Kiribati,1969,144.8
Kiribati,1970,140.4
Kiribati,1971,136.4
Kiribati,1972,133
Kiribati,1973,130.2
Kiribati,1974,128
Kiribati,1975,126.3
Kiribati,1976,124.9
Kiribati,1977,123.9
Kiribati,1978,123.1
Kiribati,1979,122.3
Kiribati,1980,121.7
Kiribati,1981,121
Kiribati,1982,119.8
Kiribati,1983,118.1
Kiribati,1984,116.3
Kiribati,1985,113.8
Kiribati,1986,110.8
Kiribati,1987,107.3
Kiribati,1988,103.5
Kiribati,1989,99.4
Kiribati,1990,95.4
Kiribati,1991,91.8
Kiribati,1992,88.5
Kiribati,1993,85.8
Kiribati,1994,83.4
Kiribati,1995,81.3
Kiribati,1996,79.1
Kiribati,1997,77
Kiribati,1998,74.9
Kiribati,1999,72.9
Kiribati,2000,71
Kiribati,2001,69.4
Kiribati,2002,68
Kiribati,2003,67
Kiribati,2004,66.2
Kiribati,2005,65.7
Kiribati,2006,65.3
Kiribati,2007,65
Kiribati,2008,64.5
Kiribati,2009,63.7
Kiribati,2010,62.5
Kiribati,2011,61.1
Kiribati,2012,59.7
Kiribati,2013,58.2
Kuwait,1800,500.35
Kuwait,1801,500.35
Kuwait,1802,500.35
Kuwait,1803,500.35
Kuwait,1804,500.35
Kuwait,1805,500.35
Kuwait,1806,500.35
Kuwait,1807,500.35
Kuwait,1808,500.35
Kuwait,1809,500.35
Kuwait,1810,500.35
Kuwait,1811,500.35
Kuwait,1812,500.35
Kuwait,1813,500.35
Kuwait,1814,500.35
Kuwait,1815,500.35
Kuwait,1816,500.35
Kuwait,1817,500.35
Kuwait,1818,500.35
Kuwait,1819,500.35
Kuwait,1820,500.35
Kuwait,1821,500.35
Kuwait,1822,500.35
Kuwait,1823,500.35
Kuwait,1824,500.35
Kuwait,1825,500.35
Kuwait,1826,500.35
Kuwait,1827,500.35
Kuwait,1828,500.35
Kuwait,1829,500.35
Kuwait,1830,500.35
Kuwait,1831,500.35
Kuwait,1832,500.35
Kuwait,1833,500.35
Kuwait,1834,500.35
Kuwait,1835,500.35
Kuwait,1836,500.35
Kuwait,1837,500.35
Kuwait,1838,500.35
Kuwait,1839,500.35
Kuwait,1840,500.35
Kuwait,1841,500.35
Kuwait,1842,500.35
Kuwait,1843,500.35
Kuwait,1844,500.35
Kuwait,1845,500.35
Kuwait,1846,500.35
Kuwait,1847,500.35
Kuwait,1848,500.35
Kuwait,1849,500.35
Kuwait,1850,500.35
Kuwait,1851,500.35
Kuwait,1852,500.35
Kuwait,1853,500.35
Kuwait,1854,500.35
Kuwait,1855,500.35
Kuwait,1856,500.35
Kuwait,1857,500.35
Kuwait,1858,500.35
Kuwait,1859,500.35
Kuwait,1860,500.35
Kuwait,1861,500.35
Kuwait,1862,500.35
Kuwait,1863,500.35
Kuwait,1864,500.35
Kuwait,1865,500.35
Kuwait,1866,500.35
Kuwait,1867,500.35
Kuwait,1868,500.35
Kuwait,1869,500.35
Kuwait,1870,500.35
Kuwait,1871,500.35
Kuwait,1872,500.35
Kuwait,1873,500.35
Kuwait,1874,500.35
Kuwait,1875,500.35
Kuwait,1876,500.35
Kuwait,1877,500.35
Kuwait,1878,500.35
Kuwait,1879,500.35
Kuwait,1880,500.35
Kuwait,1881,500.35
Kuwait,1882,500.35
Kuwait,1883,500.35
Kuwait,1884,500.35
Kuwait,1885,500.35
Kuwait,1886,500.35
Kuwait,1887,500.35
Kuwait,1888,500.35
Kuwait,1889,500.35
Kuwait,1890,500.35
Kuwait,1891,500.35
Kuwait,1892,500.35
Kuwait,1893,500.35
Kuwait,1894,500.33
Kuwait,1895,500.3
Kuwait,1896,500.22
Kuwait,1897,500.09
Kuwait,1898,499.89
Kuwait,1899,499.62
Kuwait,1900,499.26
Kuwait,1901,498.83
Kuwait,1902,498.33
Kuwait,1903,497.74
Kuwait,1904,497.07
Kuwait,1905,496.33
Kuwait,1906,495.51
Kuwait,1907,494.61
Kuwait,1908,493.63
Kuwait,1909,492.59
Kuwait,1910,491.49
Kuwait,1911,490.35
Kuwait,1912,489.19
Kuwait,1913,488.02
Kuwait,1914,486.85
Kuwait,1915,485.67
Kuwait,1916,484.5
Kuwait,1917,483.32
Kuwait,1918,482.15
Kuwait,1919,480.97
Kuwait,1920,479.8
Kuwait,1921,478.63
Kuwait,1922,477.45
Kuwait,1923,476.28
Kuwait,1924,475.1
Kuwait,1925,473.93
Kuwait,1926,472.76
Kuwait,1927,471.58
Kuwait,1928,470.41
Kuwait,1929,469.23
Kuwait,1930,468.06
Kuwait,1931,466.89
Kuwait,1932,465.71
Kuwait,1933,464.54
Kuwait,1934,463.36
Kuwait,1935,462.19
Kuwait,1936,461.01
Kuwait,1937,459.84
Kuwait,1938,458.67
Kuwait,1939,457.49
Kuwait,1940,426.08
Kuwait,1941,396.42
Kuwait,1942,368.33
Kuwait,1943,341.71
Kuwait,1944,316.39
Kuwait,1945,292.24
Kuwait,1946,269.19
Kuwait,1947,247.2
Kuwait,1948,226.16
Kuwait,1949,206.03
Kuwait,1959,155.2
Kuwait,1960,144.7
Kuwait,1961,134.6
Kuwait,1962,125.3
Kuwait,1963,116.4
Kuwait,1964,108
Kuwait,1965,100.1
Kuwait,1966,93
Kuwait,1967,86.5
Kuwait,1968,80.7
Kuwait,1969,75.4
Kuwait,1970,70.7
Kuwait,1971,66.3
Kuwait,1972,62.2
Kuwait,1973,58.4
Kuwait,1974,54.8
Kuwait,1975,51.4
Kuwait,1976,48.1
Kuwait,1977,45
Kuwait,1978,42
Kuwait,1979,39.1
Kuwait,1980,36.2
Kuwait,1981,33.2
Kuwait,1982,30.2
Kuwait,1983,27.5
Kuwait,1984,25.1
Kuwait,1985,23.2
Kuwait,1986,21.6
Kuwait,1987,20.3
Kuwait,1988,19
Kuwait,1989,17.8
Kuwait,1990,16.7
Kuwait,1991,15.8
Kuwait,1992,15.2
Kuwait,1993,14.8
Kuwait,1994,14.6
Kuwait,1995,14.3
Kuwait,1996,14.1
Kuwait,1997,13.7
Kuwait,1998,13.4
Kuwait,1999,13
Kuwait,2000,12.7
Kuwait,2001,12.5
Kuwait,2002,12.3
Kuwait,2003,12.1
Kuwait,2004,11.9
Kuwait,2005,11.7
Kuwait,2006,11.6
Kuwait,2007,11.5
Kuwait,2008,11.3
Kuwait,2009,11.1
Kuwait,2010,10.8
Kuwait,2011,10.4
Kuwait,2012,9.9
Kuwait,2013,9.5
Kyrgyzstan,1800,382.72
Kyrgyzstan,1900,375.5
Kyrgyzstan,1931,286.65
Kyrgyzstan,1950,182.07
Kyrgyzstan,1951,180.02
Kyrgyzstan,1952,175.65
Kyrgyzstan,1953,171.09
Kyrgyzstan,1954,167.17
Kyrgyzstan,1955,162.31
Kyrgyzstan,1956,158.1
Kyrgyzstan,1957,153
Kyrgyzstan,1958,148.52
Kyrgyzstan,1959,143.42
Kyrgyzstan,1960,139.1
Kyrgyzstan,1970,120.3
Kyrgyzstan,1971,117.9
Kyrgyzstan,1972,115.7
Kyrgyzstan,1973,113.8
Kyrgyzstan,1974,112
Kyrgyzstan,1975,110.1
Kyrgyzstan,1976,108.2
Kyrgyzstan,1977,106
Kyrgyzstan,1978,103.6
Kyrgyzstan,1979,101
Kyrgyzstan,1980,98
Kyrgyzstan,1981,94.6
Kyrgyzstan,1982,91
Kyrgyzstan,1983,87
Kyrgyzstan,1984,83
Kyrgyzstan,1985,78.9
Kyrgyzstan,1986,75.2
Kyrgyzstan,1987,71.7
Kyrgyzstan,1988,68.8
Kyrgyzstan,1989,66.8
Kyrgyzstan,1990,65.7
Kyrgyzstan,1991,65.2
Kyrgyzstan,1992,64.8
Kyrgyzstan,1993,64.2
Kyrgyzstan,1994,63
Kyrgyzstan,1995,61.1
Kyrgyzstan,1996,58.8
Kyrgyzstan,1997,56.4
Kyrgyzstan,1998,53.9
Kyrgyzstan,1999,51.5
Kyrgyzstan,2000,49.2
Kyrgyzstan,2001,47
Kyrgyzstan,2002,44.9
Kyrgyzstan,2003,43
Kyrgyzstan,2004,41.2
Kyrgyzstan,2005,39.6
Kyrgyzstan,2006,38
Kyrgyzstan,2007,36.4
Kyrgyzstan,2008,34.5
Kyrgyzstan,2009,32.4
Kyrgyzstan,2010,30.3
Kyrgyzstan,2011,28.1
Kyrgyzstan,2012,26.1
Kyrgyzstan,2013,24.2
Laos,1800,418.74
Laos,1801,418.74
Laos,1802,418.74
Laos,1803,418.74
Laos,1804,418.74
Laos,1805,418.74
Laos,1806,418.74
Laos,1807,418.74
Laos,1808,418.74
Laos,1809,418.74
Laos,1810,418.74
Laos,1811,418.74
Laos,1812,418.74
Laos,1813,418.74
Laos,1814,418.74
Laos,1815,418.74
Laos,1816,418.74
Laos,1817,418.74
Laos,1818,418.74
Laos,1819,418.74
Laos,1820,418.74
Laos,1821,418.74
Laos,1822,418.74
Laos,1823,418.74
Laos,1824,418.74
Laos,1825,418.74
Laos,1826,418.74
Laos,1827,418.74
Laos,1828,418.74
Laos,1829,418.74
Laos,1830,418.74
Laos,1831,418.74
Laos,1832,418.74
Laos,1833,418.74
Laos,1834,418.74
Laos,1835,418.74
Laos,1836,418.74
Laos,1837,418.74
Laos,1838,418.74
Laos,1839,418.74
Laos,1840,418.74
Laos,1841,418.74
Laos,1842,418.74
Laos,1843,418.74
Laos,1844,418.74
Laos,1845,418.74
Laos,1846,418.74
Laos,1847,418.74
Laos,1848,418.74
Laos,1849,418.74
Laos,1850,418.74
Laos,1851,418.74
Laos,1852,418.74
Laos,1853,418.74
Laos,1854,418.74
Laos,1855,418.74
Laos,1856,418.74
Laos,1857,418.74
Laos,1858,418.74
Laos,1859,418.74
Laos,1860,418.74
Laos,1861,418.74
Laos,1862,418.74
Laos,1863,418.74
Laos,1864,418.74
Laos,1865,418.74
Laos,1866,418.74
Laos,1867,418.74
Laos,1868,418.74
Laos,1869,418.74
Laos,1870,418.74
Laos,1871,418.74
Laos,1872,418.74
Laos,1873,418.74
Laos,1874,418.74
Laos,1875,418.74
Laos,1876,418.74
Laos,1877,418.74
Laos,1878,418.74
Laos,1879,418.74
Laos,1880,418.74
Laos,1881,418.74
Laos,1882,418.74
Laos,1883,418.74
Laos,1884,418.74
Laos,1885,418.74
Laos,1886,418.74
Laos,1887,418.74
Laos,1888,418.74
Laos,1889,418.74
Laos,1890,418.74
Laos,1891,418.74
Laos,1892,418.74
Laos,1893,418.74
Laos,1894,418.73
Laos,1895,418.69
Laos,1896,418.63
Laos,1897,418.52
Laos,1898,418.36
Laos,1899,418.13
Laos,1900,417.83
Laos,1901,417.47
Laos,1902,417.05
Laos,1903,416.55
Laos,1904,416
Laos,1905,415.38
Laos,1906,414.69
Laos,1907,413.93
Laos,1908,413.12
Laos,1909,412.24
Laos,1910,411.32
Laos,1911,410.37
Laos,1912,409.4
Laos,1913,408.42
Laos,1914,407.44
Laos,1915,406.46
Laos,1916,405.47
Laos,1917,404.49
Laos,1918,403.51
Laos,1919,402.52
Laos,1920,401.54
Laos,1921,400.56
Laos,1922,399.58
Laos,1923,398.59
Laos,1924,397.61
Laos,1925,396.63
Laos,1926,395.65
Laos,1927,394.66
Laos,1928,393.68
Laos,1929,392.7
Laos,1930,391.72
Laos,1931,390.73
Laos,1932,389.75
Laos,1933,388.77
Laos,1934,387.79
Laos,1935,386.8
Laos,1936,385.82
Laos,1937,384.84
Laos,1938,383.86
Laos,1939,382.87
Laos,1940,381.89
Laos,1941,371.61
Laos,1942,360.38
Laos,1943,350.51
Laos,1944,339.74
Laos,1945,330.26
Laos,1946,319.91
Laos,1947,310.83
Laos,1948,301.9
Laos,1949,292.15
Laos,1950,283.56
Laos,1960,251.47
Laos,1978,209.4
Laos,1979,205.1
Laos,1980,201
Laos,1981,197
Laos,1982,193.1
Laos,1983,189.3
Laos,1984,185.5
Laos,1985,181.7
Laos,1986,177.9
Laos,1987,174.1
Laos,1988,170.1
Laos,1989,166.1
Laos,1990,162
Laos,1991,157.8
Laos,1992,153.4
Laos,1993,148.9
Laos,1994,144.3
Laos,1995,139.6
Laos,1996,134.9
Laos,1997,130.4
Laos,1998,126
Laos,1999,121.7
Laos,2000,117.4
Laos,2001,113.2
Laos,2002,108.9
Laos,2003,104.8
Laos,2004,100.8
Laos,2005,97
Laos,2006,93.3
Laos,2007,89.7
Laos,2008,86.2
Laos,2009,82.9
Laos,2010,79.6
Laos,2011,76.7
Laos,2012,74
Laos,2013,71.4
Latvia,1800,404.69
Latvia,1801,404.69
Latvia,1802,404.69
Latvia,1803,404.69
Latvia,1804,404.69
Latvia,1805,404.69
Latvia,1806,404.69
Latvia,1807,404.69
Latvia,1808,404.69
Latvia,1809,404.69
Latvia,1810,404.69
Latvia,1811,404.69
Latvia,1812,404.69
Latvia,1813,404.69
Latvia,1814,404.69
Latvia,1815,404.69
Latvia,1816,404.69
Latvia,1817,404.69
Latvia,1818,404.69
Latvia,1819,404.69
Latvia,1820,404.69
Latvia,1821,404.69
Latvia,1822,404.69
Latvia,1823,404.69
Latvia,1824,404.69
Latvia,1825,404.69
Latvia,1826,404.69
Latvia,1827,404.69
Latvia,1828,404.69
Latvia,1829,404.69
Latvia,1830,404.69
Latvia,1831,404.69
Latvia,1832,404.69
Latvia,1833,404.69
Latvia,1834,404.69
Latvia,1835,404.69
Latvia,1836,404.69
Latvia,1837,404.69
Latvia,1838,404.69
Latvia,1839,404.69
Latvia,1840,404.69
Latvia,1841,404.69
Latvia,1842,404.69
Latvia,1843,404.69
Latvia,1844,404.69
Latvia,1845,404.69
Latvia,1846,404.69
Latvia,1847,404.69
Latvia,1848,404.69
Latvia,1849,404.69
Latvia,1850,404.69
Latvia,1851,404.69
Latvia,1852,404.69
Latvia,1853,404.69
Latvia,1854,404.69
Latvia,1855,404.69
Latvia,1856,404.69
Latvia,1857,404.69
Latvia,1858,404.69
Latvia,1859,404.69
Latvia,1860,404.69
Latvia,1861,400.95
Latvia,1862,395.95
Latvia,1863,392.21
Latvia,1864,388.54
Latvia,1865,383.66
Latvia,1866,379.99
Latvia,1867,376.4
Latvia,1868,371.61
Latvia,1869,368.01
Latvia,1870,364.49
Latvia,1871,359.8
Latvia,1872,356.28
Latvia,1873,352.82
Latvia,1874,349.37
Latvia,1875,344.77
Latvia,1876,341.38
Latvia,1877,337.99
Latvia,1878,333.47
Latvia,1879,330.15
Latvia,1880,326.83
Latvia,1881,322.4
Latvia,1882,319.13
Latvia,1883,315.87
Latvia,1884,311.52
Latvia,1885,308.32
Latvia,1886,305.11
Latvia,1887,300.84
Latvia,1888,297.7
Latvia,1889,294.56
Latvia,1890,290.36
Latvia,1891,287.27
Latvia,1892,284.19
Latvia,1893,280.07
Latvia,1894,277.03
Latvia,1895,273.97
Latvia,1896,269.89
Latvia,1897,266.84
Latvia,1898,263.76
Latvia,1899,260.64
Latvia,1900,257.51
Latvia,1901,254.37
Latvia,1902,251.2
Latvia,1903,248.01
Latvia,1904,243.87
Latvia,1905,240.65
Latvia,1906,237.42
Latvia,1907,234.19
Latvia,1908,230.94
Latvia,1909,227.67
Latvia,1910,224.44
Latvia,1911,221.2
Latvia,1912,217.06
Latvia,1913,213.88
Latvia,1914,210.72
Latvia,1915,207.57
Latvia,1916,204.46
Latvia,1917,201.38
Latvia,1918,198.31
Latvia,1919,195.27
Latvia,1920,191.41
Latvia,1921,188.42
Latvia,1922,185.45
Latvia,1923,182.54
Latvia,1924,179.63
Latvia,1925,175.94
Latvia,1926,172.31
Latvia,1927,168.69
Latvia,1928,165.13
Latvia,1929,161.61
Latvia,1930,158.11
Latvia,1931,154.67
Latvia,1932,151.25
Latvia,1933,147.89
Latvia,1934,144.56
Latvia,1935,141.26
Latvia,1936,140.18
Latvia,1937,139.1
Latvia,1938,138.03
Latvia,1939,136.96
Latvia,1940,135.89
Latvia,1941,134.83
Latvia,1942,133.77
Latvia,1943,132.01
Latvia,1944,130.98
Latvia,1945,129.95
Latvia,1946,128.92
Latvia,1947,127.9
Latvia,1948,126.88
Latvia,1949,125.86
Latvia,1959,45.22
Latvia,1960,39.03
Latvia,1961,34.65
Latvia,1962,36.5
Latvia,1963,36.97
Latvia,1964,32.12
Latvia,1965,28.18
Latvia,1966,26.62
Latvia,1967,27.4
Latvia,1968,28.63
Latvia,1969,26.95
Latvia,1970,27.14
Latvia,1971,23.8
Latvia,1972,23.4
Latvia,1973,23.3
Latvia,1974,27.15
Latvia,1975,29.35
Latvia,1976,29.1
Latvia,1977,26.02
Latvia,1978,26.89
Latvia,1979,25
Latvia,1980,24.9
Latvia,1981,24.7
Latvia,1982,24.3
Latvia,1983,23.6
Latvia,1984,22.4
Latvia,1985,21
Latvia,1986,19.6
Latvia,1987,18.6
Latvia,1988,18.2
Latvia,1989,19
Latvia,1990,20.4
Latvia,1991,22
Latvia,1992,23.2
Latvia,1993,23.8
Latvia,1994,24
Latvia,1995,23.7
Latvia,1996,22.9
Latvia,1997,21.6
Latvia,1998,20.1
Latvia,1999,18.6
Latvia,2000,17.2
Latvia,2001,16
Latvia,2002,15.1
Latvia,2003,14.3
Latvia,2004,13.4
Latvia,2005,12.6
Latvia,2006,11.8
Latvia,2007,11.1
Latvia,2008,10.5
Latvia,2009,9.9
Latvia,2010,9.4
Latvia,2011,9
Latvia,2012,8.7
Latvia,2013,8.4
Lebanon,1800,447.88
Lebanon,1801,447.88
Lebanon,1802,447.88
Lebanon,1803,447.88
Lebanon,1804,447.88
Lebanon,1805,447.88
Lebanon,1806,447.88
Lebanon,1807,447.88
Lebanon,1808,447.88
Lebanon,1809,447.88
Lebanon,1810,447.88
Lebanon,1811,447.88
Lebanon,1812,447.88
Lebanon,1813,447.88
Lebanon,1814,447.88
Lebanon,1815,447.88
Lebanon,1816,447.88
Lebanon,1817,447.88
Lebanon,1818,447.88
Lebanon,1819,447.88
Lebanon,1820,447.88
Lebanon,1821,447.88
Lebanon,1822,447.88
Lebanon,1823,447.88
Lebanon,1824,447.88
Lebanon,1825,447.88
Lebanon,1826,447.88
Lebanon,1827,447.88
Lebanon,1828,447.88
Lebanon,1829,447.88
Lebanon,1830,447.88
Lebanon,1831,447.88
Lebanon,1832,447.88
Lebanon,1833,447.88
Lebanon,1834,447.88
Lebanon,1835,447.88
Lebanon,1836,447.88
Lebanon,1837,447.88
Lebanon,1838,447.88
Lebanon,1839,447.88
Lebanon,1840,447.88
Lebanon,1841,447.88
Lebanon,1842,447.88
Lebanon,1843,447.88
Lebanon,1844,447.88
Lebanon,1845,447.88
Lebanon,1846,447.88
Lebanon,1847,447.88
Lebanon,1848,447.88
Lebanon,1849,447.88
Lebanon,1850,447.88
Lebanon,1851,447.88
Lebanon,1852,447.88
Lebanon,1853,447.88
Lebanon,1854,447.88
Lebanon,1855,447.88
Lebanon,1856,447.88
Lebanon,1857,447.88
Lebanon,1858,447.88
Lebanon,1859,447.88
Lebanon,1860,447.88
Lebanon,1861,447.88
Lebanon,1862,447.88
Lebanon,1863,447.88
Lebanon,1864,447.88
Lebanon,1865,447.88
Lebanon,1866,447.88
Lebanon,1867,447.88
Lebanon,1868,447.88
Lebanon,1869,447.88
Lebanon,1870,447.88
Lebanon,1871,447.88
Lebanon,1872,447.88
Lebanon,1873,447.88
Lebanon,1874,447.88
Lebanon,1875,447.88
Lebanon,1876,447.88
Lebanon,1877,447.88
Lebanon,1878,447.88
Lebanon,1879,447.88
Lebanon,1880,447.88
Lebanon,1881,447.88
Lebanon,1882,447.88
Lebanon,1883,447.88
Lebanon,1884,447.88
Lebanon,1885,447.88
Lebanon,1886,447.88
Lebanon,1887,447.88
Lebanon,1888,447.88
Lebanon,1889,447.88
Lebanon,1890,447.88
Lebanon,1891,447.88
Lebanon,1892,447.88
Lebanon,1893,447.88
Lebanon,1894,447.87
Lebanon,1895,447.83
Lebanon,1896,447.76
Lebanon,1897,447.64
Lebanon,1898,447.47
Lebanon,1899,447.22
Lebanon,1900,446.91
Lebanon,1901,446.52
Lebanon,1902,446.07
Lebanon,1903,445.54
Lebanon,1904,444.95
Lebanon,1905,444.28
Lebanon,1906,443.54
Lebanon,1907,442.74
Lebanon,1908,441.86
Lebanon,1909,440.93
Lebanon,1910,439.95
Lebanon,1911,438.93
Lebanon,1912,437.89
Lebanon,1913,436.84
Lebanon,1914,435.79
Lebanon,1915,434.74
Lebanon,1916,433.69
Lebanon,1917,432.64
Lebanon,1918,431.59
Lebanon,1919,430.54
Lebanon,1920,429.48
Lebanon,1921,428.43
Lebanon,1922,427.38
Lebanon,1923,426.33
Lebanon,1924,425.28
Lebanon,1925,424.23
Lebanon,1926,423.18
Lebanon,1927,422.13
Lebanon,1928,421.08
Lebanon,1929,420.03
Lebanon,1930,418.98
Lebanon,1931,417.92
Lebanon,1932,416.87
Lebanon,1933,415.82
Lebanon,1934,414.77
Lebanon,1935,413.72
Lebanon,1936,412.67
Lebanon,1937,411.62
Lebanon,1938,410.57
Lebanon,1939,409.52
Lebanon,1940,408.47
Lebanon,1941,371.61
Lebanon,1942,337.16
Lebanon,1943,304.85
Lebanon,1944,274.44
Lebanon,1945,246.68
Lebanon,1946,219.55
Lebanon,1956,88.1
Lebanon,1957,85.4
Lebanon,1958,82.7
Lebanon,1959,80.1
Lebanon,1960,77.5
Lebanon,1961,75.1
Lebanon,1962,72.9
Lebanon,1963,71
Lebanon,1964,69.2
Lebanon,1965,67.6
Lebanon,1966,66.3
Lebanon,1967,65.1
Lebanon,1968,64.1
Lebanon,1969,63.1
Lebanon,1970,62.3
Lebanon,1971,61.6
Lebanon,1972,60.8
Lebanon,1973,59.9
Lebanon,1974,59
