Entity,Year,CO2 emissions per capita by nation (CDIAC (2017))
Bermuda,1994,8.6979
Bermuda,1995,8.6612
Bermuda,1996,8.5511
Bermuda,1997,8.4777
Bermuda,1998,8.4043
Bermuda,1999,8.2208
Bermuda,2000,8.2575
Bermuda,2001,8.3676
Bermuda,2002,8.7713
Bermuda,2003,8.8447
Bermuda,2004,9.1383
Bermuda,2005,9.1016
Bermuda,2006,10.1659
Bermuda,2007,11.3403
Bermuda,2008,10.0191
Bermuda,2009,7.4134
Bermuda,2010,9.5053
Bermuda,2011,6.973
Bermuda,2012,7.5235
Bermuda,2013,7.3033
Bermuda,2014,9.2117
Bhutan,1978,0.0367
Bhutan,1979,0.0367
Bhutan,1980,0.0367
Bhutan,1981,0.0734
Bhutan,1982,0.0734
Bhutan,1983,0.0734
Bhutan,1984,0.1101
Bhutan,1985,0.1101
Bhutan,1986,0.1101
Bhutan,1987,0.1835
Bhutan,1988,0.2202
Bhutan,1989,0.1101
Bhutan,1990,0.2202
Bhutan,1991,0.3303
Bhutan,1992,0.4037
Bhutan,1993,0.3303
Bhutan,1994,0.4037
Bhutan,1995,0.4771
Bhutan,1996,0.5872
Bhutan,1997,0.734
Bhutan,1998,0.6973
Bhutan,1999,0.6973
Bhutan,2000,0.6973
Bhutan,2001,0.6606
Bhutan,2002,0.6973
Bhutan,2003,0.5872
Bhutan,2004,0.4771
Bhutan,2005,0.5872
Bhutan,2006,0.5872
Bhutan,2007,0.5872
Bhutan,2008,0.6239
Bhutan,2009,0.5505
Bhutan,2010,0.6973
Bhutan,2011,0.9909
Bhutan,2012,1.101
Bhutan,2013,1.2111
Bhutan,2014,1.3212
Bolivia,1950,0.1835
Bolivia,1951,0.1835
Bolivia,1952,0.1835
Bolivia,1953,0.1835
Bolivia,1954,0.2569
Bolivia,1955,0.2936
Bolivia,1956,0.367
Bolivia,1957,0.3303
Bolivia,1958,0.2936
Bolivia,1959,0.2936
Bolivia,1960,0.2936
Bolivia,1961,0.2936
Bolivia,1962,0.3303
Bolivia,1963,0.3303
Bolivia,1964,0.4037
Bolivia,1965,0.4037
Bolivia,1966,0.4404
Bolivia,1967,0.4771
Bolivia,1968,0.5505
Bolivia,1969,0.6239
Bolivia,1970,0.5872
Bolivia,1971,0.6973
Bolivia,1972,0.8074
Bolivia,1973,0.7707
Bolivia,1974,0.7707
Bolivia,1975,0.8441
Bolivia,1976,0.9542
Bolivia,1977,0.8808
Bolivia,1978,0.9909
Bolivia,1979,0.9175
Bolivia,1980,0.8808
Bolivia,1981,0.8808
Bolivia,1982,0.7707
Bolivia,1983,0.734
Bolivia,1984,0.6973
Bolivia,1985,0.6973
Bolivia,1986,0.6239
Bolivia,1987,0.6606
Bolivia,1988,0.6606
Bolivia,1989,0.7707
Bolivia,1990,0.8808
Bolivia,1991,0.8808
Bolivia,1992,0.9542
Bolivia,1993,1.101
Bolivia,1994,1.1744
Bolivia,1995,1.3212
Bolivia,1996,1.2845
Bolivia,1997,1.3946
Bolivia,1998,1.3946
Bolivia,1999,1.2845
Bolivia,2000,1.3212
Bolivia,2001,1.0276
Bolivia,2002,1.2111
Bolivia,2003,1.2478
Bolivia,2004,1.2478
Bolivia,2005,1.3212
Bolivia,2006,1.6148
Bolivia,2007,1.2845
Bolivia,2008,1.3579
Bolivia,2009,1.4313
Bolivia,2010,1.5414
Bolivia,2011,1.6148
Bolivia,2012,1.835
Bolivia,2013,1.835
Bolivia,2014,1.9451
Bosnia and Herzegovina,1992,3.8168
Bosnia and Herzegovina,1993,3.4131
Bosnia and Herzegovina,1994,0.9175
Bosnia and Herzegovina,1995,1.0276
Bosnia and Herzegovina,1996,1.2845
Bosnia and Herzegovina,1997,2.4956
Bosnia and Herzegovina,1998,3.0461
Bosnia and Herzegovina,1999,2.8993
Bosnia and Herzegovina,2000,3.7434
Bosnia and Herzegovina,2001,3.5599
Bosnia and Herzegovina,2002,3.7801
Bosnia and Herzegovina,2003,3.8168
Bosnia and Herzegovina,2004,4.1471
Bosnia and Herzegovina,2005,4.2939
Bosnia and Herzegovina,2006,4.6609
Bosnia and Herzegovina,2007,4.5508
Bosnia and Herzegovina,2008,5.2114
Bosnia and Herzegovina,2009,5.3949
Bosnia and Herzegovina,2010,5.5417
Bosnia and Herzegovina,2011,6.239
Bosnia and Herzegovina,2012,5.8353
Bosnia and Herzegovina,2013,5.7252
Bosnia and Herzegovina,2014,5.8353
Botswana,1972,0.0367
Botswana,1973,0.0734
Botswana,1974,0.1101
Botswana,1975,0.2202
Botswana,1976,0.6973
Botswana,1977,0.8808
Botswana,1978,0.9175
Botswana,1979,0.9909
Botswana,1980,0.9909
Botswana,1981,0.9909
Botswana,1982,1.0276
Botswana,1983,0.9175
Botswana,1984,0.9175
Botswana,1985,0.9909
Botswana,1986,0.8808
Botswana,1987,0.9909
Botswana,1988,0.9909
Botswana,1989,1.0643
Botswana,1990,1.9451
Botswana,1991,1.8717
Botswana,1992,1.9084
Botswana,1993,2.1286
Botswana,1994,1.9451
Botswana,1995,1.9084
Botswana,1996,1.6882
Botswana,1997,1.6882
Botswana,1998,1.9818
Botswana,1999,1.835
Botswana,2000,2.1653
Botswana,2001,2.1653
Botswana,2002,2.202
Botswana,2003,2.0919
Botswana,2004,2.0919
Botswana,2005,2.202
Botswana,2006,2.1653
Botswana,2007,2.202
Botswana,2008,2.3488
Botswana,2009,1.8717
Botswana,2010,2.2754
Botswana,2011,1.9818
Botswana,2012,1.9818
Botswana,2013,2.4222
Botswana,2014,3.1562
Brazil,1950,0.367
Brazil,1951,0.4037
Brazil,1952,0.4404
Brazil,1953,0.4404
Brazil,1954,0.4771
Brazil,1955,0.5505
Brazil,1956,0.5505
Brazil,1957,0.5505
Brazil,1958,0.5872
Brazil,1959,0.5505
Brazil,1960,0.6606
Brazil,1961,0.6606
Brazil,1962,0.6973
Brazil,1963,0.6973
Brazil,1964,0.6973
Brazil,1965,0.6606
Brazil,1966,0.734
Brazil,1967,0.734
Brazil,1968,0.8441
Brazil,1969,0.9175
Brazil,1970,0.9909
Brazil,1971,1.0276
Brazil,1972,1.1377
Brazil,1973,1.2845
Brazil,1974,1.3579
Brazil,1975,1.3946
Brazil,1976,1.3946
Brazil,1977,1.4313
Brazil,1978,1.5414
Brazil,1979,1.5781
Brazil,1980,1.5414
Brazil,1981,1.3946
Brazil,1982,1.3579
Brazil,1983,1.2845
Brazil,1984,1.2845
Brazil,1985,1.3212
Brazil,1986,1.4313
Brazil,1987,1.468
Brazil,1988,1.468
Brazil,1989,1.468
Brazil,1990,1.3946
Brazil,1991,1.4313
Brazil,1992,1.4313
Brazil,1993,1.468
Brazil,1994,1.5047
Brazil,1995,1.6148
Brazil,1996,1.7249
Brazil,1997,1.7983
Brazil,1998,1.835
Brazil,1999,1.8717
Brazil,2000,1.8717
Brazil,2001,1.9084
Brazil,2002,1.8717
Brazil,2003,1.7616
Brazil,2004,1.835
Brazil,2005,1.8717
Brazil,2006,1.835
Brazil,2007,1.9084
Brazil,2008,2.0185
Brazil,2009,1.8717
Brazil,2010,2.1286
Brazil,2011,2.202
Brazil,2012,2.3121
Brazil,2013,2.4589
Brazil,2014,2.569
British Virgin Islands,1962,0.367
British Virgin Islands,1963,0.367
British Virgin Islands,1964,0.6973
British Virgin Islands,1965,0.6973
British Virgin Islands,1966,1.3579
British Virgin Islands,1967,0.3303
British Virgin Islands,1968,1.6148
British Virgin Islands,1969,1.9084
British Virgin Islands,1970,1.8717
British Virgin Islands,1971,2.1653
British Virgin Islands,1972,2.1286
British Virgin Islands,1973,2.3855
British Virgin Islands,1974,2.3488
British Virgin Islands,1975,2.3488
British Virgin Islands,1976,2.3121
British Virgin Islands,1977,2.6057
British Virgin Islands,1978,2.6057
British Virgin Islands,1979,2.569
British Virgin Islands,1980,2.7892
British Virgin Islands,1981,3.7801
British Virgin Islands,1982,3.1562
British Virgin Islands,1983,3.2663
British Virgin Islands,1984,3.1195
British Virgin Islands,1985,3.7067
British Virgin Islands,1986,3.9636
British Virgin Islands,1987,4.2205
British Virgin Islands,1988,4.2205
British Virgin Islands,1989,4.037
British Virgin Islands,1990,3.9269
British Virgin Islands,1991,3.8168
British Virgin Islands,1992,4.0737
British Virgin Islands,1993,4.1471
British Virgin Islands,1994,4.404
British Virgin Islands,1995,4.6609
British Virgin Islands,1996,5.0646
British Virgin Islands,1997,5.1013
British Virgin Islands,1998,5.138
British Virgin Islands,1999,5.0279
British Virgin Islands,2000,5.1013
British Virgin Islands,2001,5.1747
British Virgin Islands,2002,5.3582
British Virgin Islands,2003,5.5784
British Virgin Islands,2004,5.7986
British Virgin Islands,2005,6.0188
British Virgin Islands,2006,6.3491
British Virgin Islands,2007,6.0555
British Virgin Islands,2008,6.2023
British Virgin Islands,2009,6.2757
British Virgin Islands,2010,6.3124
British Virgin Islands,2011,6.2757
British Virgin Islands,2012,6.1289
British Virgin Islands,2013,6.0188
British Virgin Islands,2014,6.0188
Brunei,1950,8.6245
Brunei,1951,5.872
Brunei,1952,5.9821
Brunei,1953,6.0555
Brunei,1954,5.9821
Brunei,1955,4.771
Brunei,1956,4.5141
Brunei,1957,4.2572
Brunei,1958,4.404
Brunei,1959,4.2939
Brunei,1960,4.1838
Brunei,1961,3.67
Brunei,1962,4.2205
Brunei,1963,3.8902
Brunei,1964,3.5966
Brunei,1965,3.3764
Brunei,1966,4.7343
Brunei,1967,4.037
Brunei,1968,3.7434
Brunei,1969,4.0737
Brunei,1970,65.693
Brunei,1971,57.4355
Brunei,1972,69.0327
Brunei,1973,69.5832
Brunei,1974,54.6096
Brunei,1975,45.2511
Brunei,1976,36.9569
Brunei,1977,37.6909
Brunei,1978,54.0958
Brunei,1979,40.7003
Brunei,1980,36.3697
Brunei,1981,7.5235
Brunei,1982,10.4228
Brunei,1983,13.1019
Brunei,1984,8.9915
Brunei,1985,11.8541
Brunei,1986,10.2026
Brunei,1987,14.3497
Brunei,1988,24.0018
Brunei,1989,25.9102
Brunei,1990,24.589
Brunei,1991,20.4786
Brunei,1992,19.5611
Brunei,1993,18.1298
Brunei,1994,16.6618
Brunei,1995,16.5517
Brunei,1996,16.4049
Brunei,1997,16.6251
Brunei,1998,16.882
Brunei,1999,12.2211
Brunei,2000,14.4231
Brunei,2001,13.5056
Brunei,2002,12.8083
Brunei,2003,13.1753
Brunei,2004,14.0561
Brunei,2005,13.7992
Brunei,2006,13.1386
Brunei,2007,22.0934
Brunei,2008,23.5247
Brunei,2009,20.3318
Brunei,2010,20.8823
Brunei,2011,24.2954
Brunei,2012,23.855
Brunei,2013,18.9739
Brunei,2014,21.8365
Bulgaria,1950,1.0276
Bulgaria,1951,1.1377
Bulgaria,1952,1.2845
Bulgaria,1953,1.4313
Bulgaria,1954,1.5414
Bulgaria,1955,1.6148
Bulgaria,1956,1.7249
Bulgaria,1957,1.8717
Bulgaria,1958,2.0185
Bulgaria,1959,2.5323
Bulgaria,1960,2.8259
Bulgaria,1961,3.2663
Bulgaria,1962,3.8535
Bulgaria,1963,4.2572
Bulgaria,1964,5.2848
Bulgaria,1965,5.6518
Bulgaria,1966,5.9087
Bulgaria,1967,6.6427
Bulgaria,1968,7.1198
Bulgaria,1969,7.8905
Bulgaria,1970,7.2299
Bulgaria,1971,7.5235
Bulgaria,1972,7.707
Bulgaria,1973,7.9639
Bulgaria,1974,8.2208
Bulgaria,1975,8.3676
Bulgaria,1976,8.3676
Bulgaria,1977,8.6612
Bulgaria,1978,9.2484
Bulgaria,1979,8.9548
Bulgaria,1980,8.7346
Bulgaria,1981,9.0649
Bulgaria,1982,10.1292
Bulgaria,1983,10.1292
Bulgaria,1984,9.7622
Bulgaria,1985,10.0191
Bulgaria,1986,10.2393
Bulgaria,1987,10.2393
Bulgaria,1988,9.7989
Bulgaria,1989,9.7622
Bulgaria,1990,8.441
Bulgaria,1991,6.606
Bulgaria,1992,6.2757
Bulgaria,1993,7.9272
Bulgaria,1994,6.4225
Bulgaria,1995,6.9363
Bulgaria,1996,6.8262
Bulgaria,1997,6.3124
Bulgaria,1998,6.0188
Bulgaria,1999,5.4683
Bulgaria,2000,5.4316
Bulgaria,2001,5.8353
Bulgaria,2002,5.6518
Bulgaria,2003,6.0555
Bulgaria,2004,6.0188
Bulgaria,2005,6.2023
Bulgaria,2006,6.3858
Bulgaria,2007,6.8996
Bulgaria,2008,6.7528
Bulgaria,2009,5.7252
Bulgaria,2010,5.9454
Bulgaria,2011,6.7161
Bulgaria,2012,6.1289
Bulgaria,2013,5.4683
Bulgaria,2014,5.9087
Burkina Faso,1961,0.0367
Burkina Faso,1964,0.0367
Burkina Faso,1965,0.0367
Burkina Faso,1966,0.0367
Burkina Faso,1967,0.0367
Burkina Faso,1968,0.0367
Burkina Faso,1969,0.0367
Burkina Faso,1970,0.0367
Burkina Faso,1971,0.0367
Burkina Faso,1972,0.0367
Burkina Faso,1973,0.0367
Burkina Faso,1974,0.0367
Burkina Faso,1975,0.0367
Burkina Faso,1976,0.0367
Burkina Faso,1977,0.0367
Burkina Faso,1978,0.0367
Burkina Faso,1979,0.0734
Burkina Faso,1980,0.0734
Burkina Faso,1981,0.0734
Burkina Faso,1982,0.0734
Burkina Faso,1983,0.0734
Burkina Faso,1984,0.0734
Burkina Faso,1985,0.0734
Burkina Faso,1986,0.0734
Burkina Faso,1987,0.0734
Burkina Faso,1988,0.0734
Burkina Faso,1989,0.0734
Burkina Faso,1990,0.0734
Burkina Faso,1991,0.0734
Burkina Faso,1992,0.0734
Burkina Faso,1993,0.0734
Burkina Faso,1994,0.0734
Burkina Faso,1995,0.0734
Burkina Faso,1996,0.0734
Burkina Faso,1997,0.0734
Burkina Faso,1998,0.0734
Burkina Faso,1999,0.0734
Burkina Faso,2000,0.0734
Burkina Faso,2001,0.0734
Burkina Faso,2002,0.0734
Burkina Faso,2003,0.0734
Burkina Faso,2004,0.0734
Burkina Faso,2005,0.0734
Burkina Faso,2006,0.1101
Burkina Faso,2007,0.1101
Burkina Faso,2008,0.1468
Burkina Faso,2009,0.1101
Burkina Faso,2010,0.1101
Burkina Faso,2011,0.1468
Burkina Faso,2012,0.1468
Burkina Faso,2013,0.1835
Burkina Faso,2014,0.1468
Burundi,1969,0.0367
Burundi,1971,0.0367
Burundi,1972,0.0367
Burundi,1973,0.0367
Burundi,1974,0.0367
Burundi,1975,0.0367
Burundi,1976,0.0367
Burundi,1977,0.0367
Burundi,1978,0.0367
Burundi,1979,0.0367
Burundi,1980,0.0367
Burundi,1981,0.0367
Burundi,1982,0.0367
Burundi,1983,0.0367
Burundi,1984,0.0367
Burundi,1985,0.0367
Burundi,1986,0.0367
Burundi,1987,0.0367
Burundi,1988,0.0367
Burundi,1989,0.0367
Burundi,1990,0.0367
Burundi,1991,0.0367
Burundi,1992,0.0367
Burundi,1993,0.0367
Burundi,1994,0.0367
Burundi,1995,0.0367
Burundi,1996,0.0367
Burundi,1997,0.0367
Burundi,1998,0.0367
Burundi,1999,0.0367
Burundi,2000,0.0367
Burundi,2001,0.0367
Burundi,2002,0.0367
Burundi,2003,0.0367
Burundi,2004,0.0367
Burundi,2005,0.0367
Burundi,2006,0.0367
Burundi,2007,0.0367
Burundi,2008,0.0367
Burundi,2009,0.0367
Burundi,2010,0.0367
Burundi,2011,0.0367
Burundi,2012,0.0367
Burundi,2013,0.0367
Burundi,2014,0.0367
Cambodia,1955,0.0367
Cambodia,1956,0.0367
Cambodia,1957,0.0367
Cambodia,1958,0.0367
Cambodia,1959,0.0367
Cambodia,1960,0.0367
Cambodia,1961,0.0367
Cambodia,1962,0.0367
Cambodia,1963,0.0734
Cambodia,1964,0.0734
Cambodia,1965,0.0734
Cambodia,1966,0.0734
Cambodia,1967,0.0734
Cambodia,1968,0.0734
Cambodia,1969,0.1835
Cambodia,1970,0.1835
Cambodia,1971,0.0367
Cambodia,1980,0.0367
Cambodia,1981,0.0367
Cambodia,1982,0.0367
Cambodia,1983,0.0367
Cambodia,1984,0.0367
Cambodia,1985,0.0367
Cambodia,1986,0.0367
Cambodia,1987,0.0367
Cambodia,1988,0.0367
Cambodia,1989,0.0367
Cambodia,1990,0.1468
Cambodia,1991,0.1468
Cambodia,1992,0.1468
Cambodia,1993,0.1468
Cambodia,1994,0.1468
Cambodia,1995,0.1468
Cambodia,1996,0.1468
Cambodia,1997,0.1468
Cambodia,1998,0.1468
Cambodia,1999,0.1468
Cambodia,2000,0.1468
Cambodia,2001,0.1835
Cambodia,2002,0.1835
Cambodia,2003,0.1835
Cambodia,2004,0.1835
Cambodia,2005,0.2202
Cambodia,2006,0.2202
Cambodia,2007,0.2569
Cambodia,2008,0.2936
Cambodia,2009,0.3303
Cambodia,2010,0.367
Cambodia,2011,0.367
Cambodia,2012,0.367
Cambodia,2013,0.367
Cambodia,2014,0.4404
Cameroon,1950,0.0367
Cameroon,1951,0.0367
Cameroon,1952,0.0734
Cameroon,1953,0.0367
Cameroon,1954,0.0367
Cameroon,1955,0.0367
Cameroon,1956,0.0367
Cameroon,1957,0.0367
Cameroon,1958,0.0367
Cameroon,1959,0.0367
Cameroon,1960,0.0367
Cameroon,1961,0.0367
Cameroon,1962,0.0367
Cameroon,1963,0.0367
Cameroon,1964,0.0734
Cameroon,1965,0.0367
Cameroon,1966,0.0734
Cameroon,1967,0.0734
Cameroon,1968,0.0734
Cameroon,1969,0.0734
Cameroon,1970,0.1101
Cameroon,1971,0.1101
Cameroon,1972,0.1101
Cameroon,1973,0.1101
Cameroon,1974,0.1101
Cameroon,1975,0.1468
Cameroon,1976,0.1468
Cameroon,1977,0.1835
Cameroon,1978,0.2202
Cameroon,1979,0.2202
Cameroon,1980,0.4404
Cameroon,1981,0.5872
Cameroon,1982,0.6606
Cameroon,1983,0.6606
Cameroon,1984,0.5872
Cameroon,1985,0.6239
Cameroon,1986,0.1835
Cameroon,1987,0.1835
Cameroon,1988,0.1835
Cameroon,1989,0.6606
Cameroon,1990,0.1468
Cameroon,1991,0.0734
Cameroon,1992,0.2936
Cameroon,1993,0.2936
Cameroon,1994,0.2936
Cameroon,1995,0.2936
Cameroon,1996,0.3303
Cameroon,1997,0.2202
Cameroon,1998,0.2202
Cameroon,1999,0.1835
Cameroon,2000,0.2202
Cameroon,2001,0.2202
Cameroon,2002,0.2202
Cameroon,2003,0.2202
Cameroon,2004,0.2202
Cameroon,2005,0.2202
Cameroon,2006,0.2202
Cameroon,2007,0.2936
Cameroon,2008,0.2936
Cameroon,2009,0.3303
Cameroon,2010,0.3303
Cameroon,2011,0.2569
Cameroon,2012,0.2936
Cameroon,2013,0.2936
Cameroon,2014,0.2936
Canada,1950,11.2302
Canada,1951,11.5238
Canada,1952,11.01
Canada,1953,10.7898
Canada,1954,10.643
Canada,1955,10.7898
Canada,1956,11.744
Canada,1957,11.01
Canada,1958,10.6797
Canada,1959,10.5696
Canada,1960,10.7898
Canada,1961,10.643
Canada,1962,11.1201
Canada,1963,11.1568
Canada,1964,12.3312
Canada,1965,12.8083
Canada,1966,12.9184
Canada,1967,13.7625
Canada,1968,14.4965
Canada,1969,14.4231
Canada,1970,15.7443
Canada,1971,16.0012
Canada,1972,17.0655
Canada,1973,16.882
Canada,1974,17.0655
Canada,1975,17.1756
Canada,1976,17.0655
Canada,1977,17.249
Canada,1978,17.3591
Canada,1979,18.2399
Canada,1980,18.0931
Canada,1981,17.3591
Canada,1982,16.5884
Canada,1983,16.1847
Canada,1984,16.6618
Canada,1985,16.3315
Canada,1986,15.4874
Canada,1987,16.2581
Canada,1988,16.9554
Canada,1989,16.9554
Canada,1990,15.7076
Canada,1991,15.2305
Canada,1992,15.5608
Canada,1993,15.5241
Canada,1994,15.7443
Canada,1995,15.9645
Canada,1996,16.2214
Canada,1997,16.5884
Canada,1998,16.8453
Canada,1999,16.9921
Canada,2000,17.4325
Canada,2001,17.0655
Canada,2002,16.6251
Canada,2003,17.5059
Canada,2004,17.2857
Canada,2005,17.2857
Canada,2006,16.6985
Canada,2007,16.8086
Canada,2008,16.8086
Canada,2009,15.9278
Canada,2010,15.6709
Canada,2011,15.5975
Canada,2012,14.8635
Canada,2013,14.68
Canada,2014,15.1204
Cape Verde,1950,0.5872
Cape Verde,1951,0.4404
Cape Verde,1952,0.1835
Cape Verde,1953,0.1101
Cape Verde,1954,0.1101
Cape Verde,1955,0.1101
Cape Verde,1956,0.1468
Cape Verde,1957,0.0734
Cape Verde,1958,0.0734
Cape Verde,1959,0.1101
Cape Verde,1960,0.1101
Cape Verde,1961,0.1101
Cape Verde,1962,0.0734
Cape Verde,1963,0.0734
Cape Verde,1964,0.1101
Cape Verde,1965,0.1101
Cape Verde,1966,0.0734
Cape Verde,1967,0.0734
Cape Verde,1968,0.1101
Cape Verde,1969,0.1468
Cape Verde,1970,0.1101
Cape Verde,1971,0.1468
Cape Verde,1972,0.1835
Cape Verde,1973,0.2202
Cape Verde,1974,0.2202
Cape Verde,1975,0.2569
Cape Verde,1976,0.2202
Cape Verde,1977,0.2569
Cape Verde,1978,0.6973
Cape Verde,1979,0.8441
Cape Verde,1980,0.4037
Cape Verde,1981,0.1101
Cape Verde,1982,0.1101
Cape Verde,1983,0.1101
Cape Verde,1984,0.2569
Cape Verde,1985,0.2569
Cape Verde,1986,0.1835
Cape Verde,1987,0.2202
Cape Verde,1988,0.2202
Cape Verde,1989,0.2202
Cape Verde,1990,0.2569
Cape Verde,1991,0.2936
Cape Verde,1992,0.2936
Cape Verde,1993,0.2936
Cape Verde,1994,0.2936
Cape Verde,1995,0.2936
Cape Verde,1996,0.367
Cape Verde,1997,0.367
Cape Verde,1998,0.367
Cape Verde,1999,0.4404
Cape Verde,2000,0.4771
Cape Verde,2001,0.5138
Cape Verde,2002,0.5872
Cape Verde,2003,0.6606
Cape Verde,2004,0.6973
Cape Verde,2005,0.9175
Cape Verde,2006,0.9909
Cape Verde,2007,1.0643
Cape Verde,2008,0.9542
Cape Verde,2009,1.0643
Cape Verde,2010,1.1377
Cape Verde,2011,1.2478
Cape Verde,2012,1.0276
Cape Verde,2013,0.9909
Cape Verde,2014,0.9542
Cayman Islands,1956,0.4404
Cayman Islands,1957,0.4037
Cayman Islands,1958,0.8074
Cayman Islands,1959,0.7707
Cayman Islands,1960,1.5047
Cayman Islands,1961,1.468
Cayman Islands,1962,1.101
Cayman Islands,1963,1.4313
Cayman Islands,1964,1.4313
Cayman Islands,1965,1.0643
Cayman Islands,1966,2.0919
Cayman Islands,1967,1.7249
Cayman Islands,1968,2.3855
Cayman Islands,1969,4.6609
Cayman Islands,1970,3.8535
Cayman Islands,1971,4.2939
Cayman Islands,1972,5.2114
Cayman Islands,1973,5.1747
Cayman Islands,1974,4.6242
Cayman Islands,1975,4.3306
Cayman Islands,1976,4.9912
Cayman Islands,1977,4.8811
Cayman Islands,1978,6.0188
Cayman Islands,1979,5.7252
Cayman Islands,1980,9.6521
Cayman Islands,1981,8.7713
Cayman Islands,1982,8.9915
Cayman Islands,1983,9.0282
Cayman Islands,1984,9.5053
Cayman Islands,1985,9.4319
Cayman Islands,1986,9.5787
Cayman Islands,1987,9.6521
Cayman Islands,1988,9.542
Cayman Islands,1989,10.4228
Cayman Islands,1990,9.542
Cayman Islands,1991,9.8723
Cayman Islands,1992,10.8265
Cayman Islands,1993,11.0467
Cayman Islands,1994,11.5238
Cayman Islands,1995,11.0467
Cayman Islands,1996,11.3403
Cayman Islands,1997,11.4871
Cayman Islands,1998,11.7073
Cayman Islands,1999,11.2302
Cayman Islands,2000,11.6339
Cayman Islands,2001,11.0467
Cayman Islands,2002,10.8265
Cayman Islands,2003,10.3494
Cayman Islands,2004,9.175
Cayman Islands,2005,9.0649
Cayman Islands,2006,9.0282
Cayman Islands,2007,11.1201
Cayman Islands,2008,11.0467
Cayman Islands,2009,10.2393
Cayman Islands,2010,10.0925
Cayman Islands,2011,10.3861
Cayman Islands,2012,9.2851
Cayman Islands,2013,9.175
Cayman Islands,2014,9.175
Central African Republic,1959,0.0734
Central African Republic,1960,0.0734
Central African Republic,1961,0.0734
Central African Republic,1962,0.0367
Central African Republic,1963,0.0367
Central African Republic,1964,0.0367
Central African Republic,1965,0.0367
Central African Republic,1966,0.0367
Central African Republic,1967,0.0367
Central African Republic,1968,0.1101
Central African Republic,1969,0.1101
Central African Republic,1970,0.1101
Central African Republic,1971,0.1101
Central African Republic,1972,0.0734
Central African Republic,1973,0.0734
Central African Republic,1974,0.0734
Central African Republic,1975,0.0367
Central African Republic,1976,0.0734
Central African Republic,1977,0.0734
Central African Republic,1978,0.0734
Central African Republic,1979,0.0367
Central African Republic,1980,0.0367
Central African Republic,1981,0.0734
Central African Republic,1982,0.0734
Central African Republic,1983,0.0734
Central African Republic,1984,0.0734
Central African Republic,1985,0.0734
Central African Republic,1986,0.0734
Central African Republic,1987,0.1101
Central African Republic,1988,0.0734
Central African Republic,1989,0.0734
Central African Republic,1990,0.0734
Central African Republic,1991,0.0734
Central African Republic,1992,0.0734
Central African Republic,1993,0.0734
Central African Republic,1994,0.0734
Central African Republic,1995,0.0734
Central African Republic,1996,0.0734
Central African Republic,1997,0.0734
Central African Republic,1998,0.0734
Central African Republic,1999,0.0734
Central African Republic,2000,0.0734
Central African Republic,2001,0.0734
Central African Republic,2002,0.0734
Central African Republic,2003,0.0734
Central African Republic,2004,0.0734
Central African Republic,2005,0.0734
Central African Republic,2006,0.0734
Central African Republic,2007,0.0734
Central African Republic,2008,0.0734
Central African Republic,2009,0.0734
Central African Republic,2010,0.0734
Central African Republic,2011,0.0734
Central African Republic,2012,0.0734
Central African Republic,2013,0.0734
Central African Republic,2014,0.0734
Chad,1959,0.0367
Chad,1960,0.0367
Chad,1962,0.0367
Chad,1963,0.0367
Chad,1964,0.0367
Chad,1965,0.0367
Chad,1966,0.0367
Chad,1967,0.0367
Chad,1968,0.0367
Chad,1969,0.0367
Chad,1970,0.0367
Chad,1971,0.0367
Chad,1972,0.0367
Chad,1973,0.0367
Chad,1974,0.0367
Chad,1975,0.0367
Chad,1976,0.0367
Chad,1977,0.0367
Chad,1978,0.0367
Chad,1979,0.0367
Chad,1980,0.0367
Chad,1981,0.0367
Chad,1982,0.0367
Chad,1983,0.0367
Chad,1984,0.0367
Chad,1985,0.0367
Chad,1986,0.0367
Chad,1987,0.0367
Chad,1990,0.0367
Chad,1997,0.0367
Chad,1998,0.0367
Chad,1999,0.0367
Chad,2000,0.0367
Chad,2001,0.0367
Chad,2002,0.0367
Chad,2003,0.0367
Chad,2004,0.0367
Chad,2005,0.0367
Chad,2006,0.0367
Chad,2007,0.0367
Chad,2008,0.0367
Chad,2009,0.0367
Chad,2010,0.0367
Chad,2011,0.0367
Chad,2012,0.0367
Chad,2013,0.0367
Chad,2014,0.0367
Chile,1950,1.3946
Chile,1951,1.6148
Chile,1952,1.6882
Chile,1953,1.6148
Chile,1954,1.6882
Chile,1955,1.7249
Chile,1956,1.7249
Chile,1957,1.6515
Chile,1958,1.7249
Chile,1959,1.6882
Chile,1960,1.7616
Chile,1961,1.835
Chile,1962,2.0919
Chile,1963,2.0919
Chile,1964,2.0919
Chile,1965,2.0552
Chile,1966,2.1286
Chile,1967,2.1286
Chile,1968,2.3121
Chile,1969,2.3855
Chile,1970,2.569
Chile,1971,2.7892
Chile,1972,2.8259
Chile,1973,2.7525
Chile,1974,2.5323
Chile,1975,2.202
Chile,1976,2.2754
Chile,1977,2.1653
Chile,1978,2.1286
Chile,1979,2.2754
Chile,1980,2.2754
Chile,1981,2.1653
Chile,1982,1.7983
Chile,1983,1.7983
Chile,1984,1.8717
Chile,1985,1.7616
Chile,1986,1.7983
Chile,1987,1.7983
Chile,1988,2.1286
Chile,1989,2.4956
Chile,1990,2.5323
Chile,1991,2.3488
Chile,1992,2.3855
Chile,1993,2.4956
Chile,1994,2.6791
